link_id,name,from_node_id,to_node_id,directed,geometry_id,geometry,parent_link_id,dir_flag,length,grade,facility_type,capacity,free_speed,lanes,bike_facility,ped_facility,parking,allowed_uses,toll,jurisdiction,row_width
100167 100716,Piquad,100167,100716,,1262,,,1,2710,0,arterial,1676,48,1,,,,,,,
100168 100170,Jameson,100168,100170,,1263,,,1,1328,0,highway,1657,41,2,,,,,,,
100168 100237,Rice,100168,100237,,1264,,,1,286,0,arterial,1676,26,1,,,,,,,
100168 101865,Rice,100168,101865,,1265,,,1,466,0,arterial,1734,27,1,,,,,,,
100168 101877,Jameson,100168,101877,,1266,,,1,1659,0,highway,1734,40,2,,,,,,,
100169 100170,Ramp,100169,100170,,1267,,,1,894,0,highway,1421,27,1,,,,,,,
100169 101886,Grand,100169,101886,,1268,,,1,1102,0,arterial,1734,29,1,,,,,,,
100169 101894,Grand,100169,101894,,1269,,,1,1332,0,arterial,1421,28,1,,,,,,,
100170 100168,Jameson,100170,100168,,1263,,,-1,1328,0,highway,1657,41,2,,,,,,,
100170 100171,Elida,100170,100171,,1270,,,1,748,0,highway,1657,36,2,,,,,,,
100171 100170,Elida,100171,100170,,1270,,,-1,748,0,highway,1657,36,2,,,,,,,
100171 100173,Elida,100171,100173,,1271,,,1,850,0,highway,1657,40,2,,,,,,,
100171 101885,Cole,100171,101885,,1272,,,1,328,0,arterial,1734,27,1,,,,,,,
100171 101896,Cole,100171,101896,,1273,,,1,668,0,arterial,1734,35,1,,,,,,,
100172 22,,100172,22,,67,,,-1,1347,0,hot,1800,25,1,,,,,,,
100172 101974,Elizabeth,100172,101974,,1274,,,1,225,0,arterial,1421,28,1,,,,,,,
100173 100171,Elida,100173,100171,,1271,,,-1,850,0,highway,1657,40,2,,,,,,,
100173 101793,Elida,100173,101793,,1275,,,1,3127,0,highway,1657,39,2,,,,,,,
100173 101885,Grand,100173,101885,,1276,,,1,988,0,arterial,1734,29,1,,,,,,,
100174 101977,Grand,100174,101977,,1277,,,1,229,0,arterial,1734,27,1,,,,,,,
100175 41,,100175,41,,114,,,-1,461,0,hot,1800,25,1,,,,,,,
100175 100740,Elm,100175,100740,,1278,,,1,359,0,highway,1676,36,1,,,,,,,
100175 100741,Elm,100175,100741,,1279,,,1,903,0,highway,1800,34,1,,,,,,,
100176 100232,Driveway,100176,100232,,1280,,,1,484,0,arterial,1734,27,1,,,,,,,
100176 100233,Hartzler,100176,100233,,1281,,,1,195,0,arterial,1734,27,1,,,,,,,
100176 100234,Elida,100176,100234,,1282,,,1,1034,0,highway,1734,45,2,,,,,,,
100176 101757,Elida,100176,101757,,1283,,,1,2672,0,highway,1657,45,2,,,,,,,
100177 100203,Edgewood,100177,100203,,1284,,,1,2877,0,arterial,1800,27,1,,,,,,,
100177 100305,Edgewood,100177,100305,,1285,,,1,233,0,arterial,1676,29,1,,,,,,,
100177 101788,Cable,100177,101788,,1286,,,1,329,0,arterial,1734,44,2,,,,,,,
100177 101789,Cable,100177,101789,,1287,,,1,940,0,highway,1734,42,2,,,,,,,
100178 111,,100178,111,,265,,,-1,841,0,hot,1800,25,1,,,,,,,
100178 101841,Metcalf,100178,101841,,1288,,,1,802,0,highway,1734,27,1,,,,,,,
100178 101842,Metcalf,100178,101842,,1289,,,1,63,0,highway,1800,29,1,,,,,,,
100179 111,,100179,111,,266,,,-1,769,0,hot,1800,25,1,,,,,,,
100179 101834,North Shore,100179,101834,,1290,,,1,748,0,arterial,1676,26,1,,,,,,,
100179 101841,North Shore,100179,101841,,1291,,,1,849,0,arterial,1734,24,1,,,,,,,
100180 100120,Roush,100180,100120,,1174,,,-1,3346,0,arterial,1734,39,1,,,,,,,
100180 100123,Roush,100180,100123,,1180,,,-1,902,0,arterial,1676,39,1,,,,,,,
100181 100166,Slabtown,100181,100166,,1260,,,-1,764,0,arterial,1734,46,1,,,,,,,
100181 100182,N Dixie,100181,100182,,1292,,,1,3843,0,arterial,1800,48,1,,,,,,,
100181 100185,Slabtown,100181,100185,,1293,,,1,1071,0,arterial,1734,46,1,,,,,,,
100181 102545,N Dixie,100181,102545,,1294,,,1,5449,0,arterial,1734,46,1,,,,,,,
100182 45,,100182,45,,123,,,-1,3560,0,hot,1800,25,1,,,,,,,
100182 100140,N Dixie,100182,100140,,1215,,,-1,5941,0,arterial,1734,46,1,,,,,,,
100182 100181,N Dixie,100182,100181,,1292,,,-1,3843,0,arterial,1734,48,1,,,,,,,
100183 44,,100183,44,,119,,,-1,817,0,hot,1800,25,1,,,,,,,
100183 100129,Bible,100183,100129,,1189,,,-1,4085,0,arterial,1734,38,1,,,,,,,
100183 100184,Bible,100183,100184,,1295,,,1,1278,0,arterial,1676,42,1,,,,,,,
100184 100137,Slabtown,100184,100137,,1206,,,-1,5308,0,arterial,1734,48,1,,,,,,,
100184 100183,Bible,100184,100183,,1295,,,-1,1278,0,arterial,1734,42,1,,,,,,,
100184 100185,Slabtown,100184,100185,,1296,,,1,751,0,arterial,1800,48,1,,,,,,,
100185 44,,100185,44,,120,,,-1,832,0,hot,1800,25,1,,,,,,,
100185 100181,Slabtown,100185,100181,,1293,,,-1,1071,0,arterial,1734,46,1,,,,,,,
100185 100184,Slabtown,100185,100184,,1296,,,-1,751,0,arterial,1676,48,1,,,,,,,
100186 440,,100186,440,,921,,,-1,1014,0,hot,1800,25,1,,,,,,,
100186 103422,Schooler,100186,103422,,1297,,,1,3194,0,arterial,1618,46,1,,,,,,,
100187 115,,100187,115,,279,,,-1,944,0,hot,1800,25,1,,,,,,,
100187 101824,Glenwood,100187,101824,,1298,,,1,312,0,arterial,1734,25,1,,,,,,,
100188 114,,100188,114,,276,,,-1,949,0,hot,1800,25,1,,,,,,,
100188 101849,Cole,100188,101849,,1299,,,1,207,0,arterial,1734,28,1,,,,,,,
100189 114,,100189,114,,277,,,-1,1199,0,hot,1800,25,1,,,,,,,
100189 101848,Jameson,100189,101848,,1300,,,1,250,0,highway,1421,27,1,,,,,,,
100190 378,,100190,378,,890,,,-1,835,0,hot,1800,25,1,,,,,,,
100190 100151,Thayer,100190,100151,,1242,,,-1,4656,0,arterial,1734,36,1,,,,,,,
100190 100156,Thayer,100190,100156,,1246,,,-1,1907,0,arterial,1734,34,1,,,,,,,
100191 378,,100191,378,,891,,,-1,2349,0,hot,1800,25,1,,,,,,,
100191 100156,Reservoir,100191,100156,,1247,,,-1,2153,0,arterial,1734,44,1,,,,,,,
100191 100158,Reservoir,100191,100158,,1250,,,-1,3122,0,arterial,1618,44,1,,,,,,,
100192 110,,100192,110,,262,,,-1,549,0,hot,1800,25,1,,,,,,,
100192 100250,North Shore,100192,100250,,1301,,,1,369,0,arterial,1734,23,1,,,,,,,
100192 101841,North Shore,100192,101841,,1302,,,1,905,0,arterial,1676,24,1,,,,,,,
100193 119,,100193,119,,289,,,-1,2076,0,hot,1800,25,1,,,,,,,
100193 100566,Western,100193,100566,,1303,,,1,896,0,arterial,1734,34,1,,,,,,,
100194 50,,100194,50,,129,,,-1,1059,0,hot,1800,25,1,,,,,,,
100194 100146,Thayer,100194,100146,,1227,,,-1,3142,0,arterial,1676,40,1,,,,,,,
100194 100149,Thayer,100194,100149,,1237,,,-1,3480,0,arterial,1676,38,1,,,,,,,
100195 164,,100195,164,,407,,,-1,1480,0,hot,1800,25,1,,,,,,,
100195 101897,Cole,100195,101897,,1304,,,1,1915,0,arterial,1657,37,1,,,,,,,
100195 101903,Cole,100195,101903,,1305,,,1,2021,0,arterial,1734,37,1,,,,,,,
100196 49,,100196,49,,128,,,-1,1411,0,hot,1800,25,1,,,,,,,
100196 100145,Thayer,100196,100145,,1223,,,-1,2097,0,arterial,1676,40,1,,,,,,,
100196 100146,Thayer,100196,100146,,1228,,,-1,1950,0,arterial,1676,38,1,,,,,,,
100197 100307,,100197,100307,,1306,,,1,170,0,arterial,1602,26,1,,,,,,,
100198 48,,100198,48,,127,,,-1,1938,0,hot,1800,25,1,,,,,,,
100198 100141,Thayer,100198,100141,,1216,,,-1,1830,0,arterial,1502,38,1,,,,,,,
100198 100145,Thayer,100198,100145,,1224,,,-1,4594,0,arterial,1676,38,1,,,,,,,
100199 67,,100199,67,,159,,,-1,771,0,hot,1800,25,1,,,,,,,
100199 100127,Driveway,100199,100127,,1186,,,-1,172,0,arterial,1734,27,1,,,,,,,
100200 393,,100200,393,,914,,,-1,4158,0,hot,1800,25,1,,,,,,,
100200 100547,S Dixie,100200,100547,,1307,,,1,1409,0,highway,1734,43,1,,,,,,,
100200 100551,S Dixie,100200,100551,,1308,,,1,1432,0,highway,1734,43,1,,,,,,,
100201 80,,100201,80,,191,,,-1,928,0,hot,1800,25,1,,,,,,,
100201 100584,Catalpa,100201,100584,,1309,,,1,369,0,arterial,1548,28,1,,,,,,,
100202 79,,100202,79,,189,,,-1,855,0,hot,1800,25,1,,,,,,,
100202 100584,Catalpa,100202,100584,,1310,,,1,456,0,arterial,1279,28,1,,,,,,,
100203 146,,100203,146,,361,,,-1,1587,0,hot,1800,25,1,,,,,,,
100203 198,,100203,198,,492,,,-1,1885,0,hot,1800,25,1,,,,,,,
100203 389,,100203,389,,910,,,-1,2171,0,hot,1800,25,1,,,,,,,
100203 100177,Edgewood,100203,100177,,1284,,,-1,2877,0,arterial,1657,27,1,,,,,,,
100203 101903,Edgewood,100203,101903,,1311,,,1,2660,0,arterial,1734,27,1,,,,,,,
100204 100082,Pine,100204,100082,,1107,,,-1,708,0,highway,1734,35,1,,,,,,,
100204 100205,Franklin,100204,100205,,1312,,,1,362,0,arterial,1800,27,1,,,,,,,
100204 100576,Franklin,100204,100576,,1313,,,1,695,0,arterial,1734,27,1,,,,,,,
100204 100582,Pine,100204,100582,,1314,,,1,720,0,highway,1734,37,1,,,,,,,
100205 78,,100205,78,,186,,,-1,1038,0,hot,1800,25,1,,,,,,,
100205 100204,Franklin,100205,100204,,1312,,,-1,362,0,arterial,1734,27,1,,,,,,,
100206 77,,100206,77,,183,,,-1,286,0,hot,1800,25,1,,,,,,,
100206 100576,Franklin,100206,100576,,1315,,,1,214,0,arterial,1548,27,1,,,,,,,
100207 23,,100207,23,,71,,,-1,761,0,hot,1800,25,1,,,,,,,
100207 101972,O Connor,100207,101972,,1316,,,1,248,0,arterial,1734,25,1,,,,,,,
100208 22,,100208,22,,68,,,-1,841,0,hot,1800,25,1,,,,,,,
100208 101972,O Connor,100208,101972,,1317,,,1,199,0,arterial,1421,25,1,,,,,,,
100209 143,,100209,143,,351,,,-1,1172,0,hot,1800,25,1,,,,,,,
100209 101801,Cornell,100209,101801,,1318,,,1,441,0,arterial,1548,25,1,,,,,,,
100210 140,,100210,140,,344,,,-1,1213,0,hot,1800,25,1,,,,,,,
100210 101801,Cornell,100210,101801,,1319,,,1,383,0,arterial,1436,25,1,,,,,,,
100211 100212,Jefferson,100211,100212,,1320,,,1,296,0,arterial,1800,27,1,,,,,,,
100211 101965,Findlay,100211,101965,,1321,,,1,1267,0,highway,1618,36,1,,,,,,,
100211 101966,Jefferson,100211,101966,,1322,,,1,455,0,arterial,1734,25,1,,,,,,,
100211 101978,Findlay,100211,101978,,1323,,,1,395,0,highway,1734,36,1,,,,,,,
100212 34,,100212,34,,101,,,-1,427,0,hot,1800,25,1,,,,,,,
100212 100211,Jefferson,100212,100211,,1320,,,-1,296,0,arterial,1618,27,1,,,,,,,
100213 37,,100213,37,,106,,,-1,939,0,hot,1800,25,1,,,,,,,
100213 101966,Jefferson,100213,101966,,1324,,,1,475,0,arterial,1734,25,1,,,,,,,
100214 39,,100214,39,,111,,,-1,3196,0,hot,1800,25,1,,,,,,,
100214 100219,Neubrecht,100214,100219,,1325,,,1,202,0,arterial,1548,34,1,,,,,,,
100215 100219,Driveway,100215,100219,,1326,,,1,127,0,arterial,1602,36,1,,,,,,,
100216 114,,100216,114,,278,,,-1,915,0,hot,1800,25,1,,,,,,,
100216 101828,Lakewood,100216,101828,,1327,,,1,477,0,arterial,1548,27,1,,,,,,,
100217 115,,100217,115,,280,,,-1,1355,0,hot,1800,25,1,,,,,,,
100217 101828,Lakewood,100217,101828,,1328,,,1,364,0,arterial,1734,27,1,,,,,,,
100218 59,,100218,59,,146,,,-1,289,0,hot,1800,25,1,,,,,,,
100218 100108,Shawnee,100218,100108,,1142,,,-1,338,0,arterial,1676,25,1,,,,,,,
100219 100214,Neubrecht,100219,100214,,1325,,,-1,202,0,arterial,1618,34,1,,,,,,,
100219 100215,Driveway,100219,100215,,1326,,,-1,127,0,arterial,1734,36,1,,,,,,,
100219 101953,,100219,101953,,1329,,,1,151,0,highway,1734,34,2,,,,,,,
100219 101962,Findlay,100219,101962,,1330,,,1,1670,0,highway,1602,40,2,,,,,,,
100220 39,,100220,39,,112,,,-1,3538,0,hot,1800,25,1,,,,,,,
100220 100129,Bible,100220,100129,,1190,,,-1,2606,0,arterial,1676,42,1,,,,,,,
100220 101934,Bible,100220,101934,,1331,,,1,1212,0,arterial,1734,44,1,,,,,,,
100221 171,,100221,171,,418,,,-1,318,0,hot,1800,25,1,,,,,,,
100221 100108,Shawnee,100221,100108,,1143,,,-1,245,0,arterial,1548,25,1,,,,,,,
100222 100108,Bellefontaine,100222,100108,,1144,,,-1,1450,0,highway,1548,37,1,,,,,,,
100222 100109,Bellefontaine,100222,100109,,1146,,,-1,1143,0,highway,1657,35,1,,,,,,,
100222 100223,Dana,100222,100223,,1332,,,1,585,0,arterial,1800,25,1,,,,,,,
100222 100224,Dana,100222,100224,,1333,,,1,185,0,arterial,1618,25,1,,,,,,,
100223 59,,100223,59,,147,,,-1,1133,0,hot,1800,25,1,,,,,,,
100223 169,,100223,169,,415,,,-1,600,0,hot,1800,25,1,,,,,,,
100223 100222,Dana,100223,100222,,1332,,,-1,585,0,arterial,1618,25,1,,,,,,,
100224 170,,100224,170,,417,,,-1,332,0,hot,1800,25,1,,,,,,,
100224 100222,Dana,100224,100222,,1333,,,-1,185,0,arterial,1548,25,1,,,,,,,
100225 100227,Pioneer,100225,100227,,1334,,,1,868,0,arterial,1734,33,1,,,,,,,
100225 101765,Elida,100225,101765,,1335,,,1,1594,0,highway,1546,42,2,,,,,,,
100225 101767,Elida,100225,101767,,1336,,,1,1178,0,highway,1421,42,2,,,,,,,
100226 154,,100226,154,,380,,,-1,4178,0,hot,1800,25,1,,,,,,,
100226 100704,Dutch Hollow,100226,100704,,1337,,,1,2060,0,arterial,1800,39,1,,,,,,,
100226 100711,Dutch Hollow,100226,100711,,1338,,,1,1872,0,arterial,1618,25,1,,,,,,,
100227 156,,100227,156,,386,,,-1,731,0,hot,1800,25,1,,,,,,,
100227 100225,Pioneer,100227,100225,,1334,,,-1,868,0,arterial,1734,33,1,,,,,,,
100227 101772,Pioneer,100227,101772,,1339,,,1,1166,0,arterial,1676,33,1,,,,,,,
100228 154,,100228,154,,381,,,-1,3554,0,hot,1800,25,1,,,,,,,
100228 101774,Gomer,100228,101774,,1340,,,1,3701,0,arterial,1734,45,1,,,,,,,
100228 101775,Gomer,100228,101775,,1341,,,1,2693,0,arterial,1800,46,1,,,,,,,
100229 154,,100229,154,,382,,,-1,2449,0,hot,1800,25,1,,,,,,,
100229 101772,Pioneer,100229,101772,,1342,,,1,793,0,arterial,1548,33,1,,,,,,,
100230 202,,100230,202,,500,,,-1,246,0,hot,1800,25,1,,,,,,,
100230 101757,Driveway,100230,101757,,1343,,,1,200,0,arterial,1548,27,1,,,,,,,
100231 145,,100231,145,,359,,,-1,1209,0,hot,1800,25,1,,,,,,,
100231 101757,Driveway,100231,101757,,1344,,,1,384,0,arterial,1548,27,1,,,,,,,
100232 18,,100232,18,,57,,,-1,693,0,hot,1800,25,1,,,,,,,
100232 100176,Driveway,100232,100176,,1280,,,-1,484,0,arterial,1548,27,1,,,,,,,
100233 199,,100233,199,,494,,,-1,1513,0,hot,1800,25,1,,,,,,,
100233 200,,100233,200,,497,,,-1,932,0,hot,1800,25,1,,,,,,,
100233 100176,Hartzler,100233,100176,,1281,,,-1,195,0,arterial,1548,27,1,,,,,,,
100234 200,,100234,200,,498,,,-1,193,0,hot,1800,25,1,,,,,,,
100234 100176,Elida,100234,100176,,1282,,,-1,1034,0,highway,1676,45,2,,,,,,,
100234 100235,Driveway,100234,100235,,1345,,,1,612,0,arterial,1657,27,1,,,,,,,
100234 101790,Elida,100234,101790,,1346,,,1,747,0,highway,1657,40,2,,,,,,,
100235 18,,100235,18,,58,,,-1,837,0,hot,1800,25,1,,,,,,,
100235 100234,Driveway,100235,100234,,1345,,,-1,612,0,arterial,1548,27,1,,,,,,,
100236 139,,100236,139,,341,,,-1,412,0,hot,1800,25,1,,,,,,,
100236 101883,Rice,100236,101883,,1347,,,1,200,0,arterial,1421,26,1,,,,,,,
100237 183,,100237,183,,449,,,-1,821,0,hot,1800,25,1,,,,,,,
100237 100168,Rice,100237,100168,,1264,,,-1,286,0,arterial,1657,26,1,,,,,,,
100238 63,,100238,63,,151,,,-1,855,0,hot,1800,25,1,,,,,,,
100238 100114,Mt Holyoke,100238,100114,,1157,,,-1,284,0,arterial,1546,22,1,,,,,,,
100239 66,,100239,66,,157,,,-1,106,0,hot,1800,25,1,,,,,,,
100239 100114,Driveway,100239,100114,,1158,,,-1,148,0,arterial,1548,24,1,,,,,,,
100240 100114,Harding,100240,100114,,1159,,,-1,1360,0,highway,1548,38,2,,,,,,,
100240 100115,Harding,100240,100115,,1163,,,-1,1583,0,highway,1546,40,2,,,,,,,
100240 100241,Lost Creek,100240,100241,,1348,,,1,148,0,arterial,1800,25,1,,,,,,,
100240 100242,Lost Creek,100240,100242,,1349,,,1,256,0,arterial,1800,22,1,,,,,,,
100241 174,,100241,174,,423,,,-1,608,0,hot,1800,25,1,,,,,,,
100241 100240,Lost Creek,100241,100240,,1348,,,-1,148,0,arterial,1734,25,1,,,,,,,
100241 100651,Lost Creek,100241,100651,,1350,,,1,1667,0,arterial,1602,26,1,,,,,,,
100242 63,,100242,63,,152,,,-1,581,0,hot,1800,25,1,,,,,,,
100242 100240,Lost Creek,100242,100240,,1349,,,-1,256,0,arterial,1546,22,1,,,,,,,
100243 63,,100243,63,,153,,,-1,2004,0,hot,1800,25,1,,,,,,,
100243 100113,Willard,100243,100113,,1155,,,-1,350,0,arterial,1548,24,1,,,,,,,
100244 143,,100244,143,,352,,,-1,1280,0,hot,1800,25,1,,,,,,,
100244 101809,University,100244,101809,,1351,,,1,525,0,arterial,1548,27,1,,,,,,,
100245 195,,100245,195,,488,,,-1,548,0,hot,1800,25,1,,,,,,,
100245 101809,University,100245,101809,,1352,,,1,281,0,arterial,1548,27,1,,,,,,,
100246 148,,100246,148,,366,,,-1,1299,0,hot,1800,25,1,,,,,,,
100246 101795,Windsor,100246,101795,,1353,,,1,380,0,arterial,1548,26,1,,,,,,,
100247 100266,Zurmehly,100247,100266,,1354,,,1,2278,0,arterial,1676,32,1,,,,,,,
100247 100308,Zurmehly,100247,100308,,1355,,,1,1706,0,arterial,1800,32,1,,,,,,,
100248 100273,Spring,100248,100273,,1356,,,1,420,0,arterial,1800,31,2,,,,,,,
100248 100277,McDonel,100248,100277,,1357,,,1,268,0,arterial,1330,21,1,,,,,,,
100248 100279,McDonel,100248,100279,,1358,,,1,212,0,arterial,1800,21,1,,,,,,,
100249 100026,Market,100249,100026,,1020,,,-1,278,0,highway,1800,27,2,,,,,,,
100249 100275,Market,100249,100275,,1359,,,1,430,0,highway,1800,24,2,,,,,,,
100249 100277,McDonel,100249,100277,,1360,,,1,221,0,arterial,1800,21,1,,,,,,,
100249 100291,McDonel,100249,100291,,1361,,,1,267,0,arterial,1228,23,1,,,,,,,
100250 100064,Pierce,100250,100064,,1077,,,-1,249,0,arterial,1421,28,1,,,,,,,
100250 100065,Pierce,100250,100065,,1079,,,-1,464,0,arterial,1734,28,1,,,,,,,
100250 100192,North Shore,100250,100192,,1301,,,-1,369,0,arterial,1800,23,1,,,,,,,
100250 100251,North Shore,100250,100251,,1362,,,1,476,0,arterial,1508,23,1,,,,,,,
100251 100015,North Shore,100251,100015,,1004,,,-1,276,0,arterial,1734,27,1,,,,,,,
100251 100066,West,100251,100066,,1363,,,1,448,0,arterial,1734,27,2,,,,,,,
100251 100250,North Shore,100251,100250,,1362,,,-1,476,0,arterial,1676,23,1,,,,,,,
100252 100010,High,100252,100010,,1364,,,1,285,0,arterial,1228,28,2,,,,,,,
100252 100291,McDonel,100252,100291,,1365,,,1,248,0,arterial,1228,23,1,,,,,,,
100252 100293,McDonel,100252,100293,,1366,,,1,253,0,arterial,1497,23,1,,,,,,,
100253 100254,McDonel,100253,100254,,1367,,,1,297,0,arterial,1800,23,1,,,,,,,
100253 100293,McDonel,100253,100293,,1368,,,1,212,0,arterial,1497,23,1,,,,,,,
100253 100296,North,100253,100296,,1369,,,1,435,0,highway,1800,27,1,,,,,,,
100253 101999,North,100253,101999,,1370,,,1,277,0,highway,1228,25,1,,,,,,,
100254 132,,100254,132,,324,,,-1,106,0,hot,1800,25,1,,,,,,,
100254 100253,McDonel,100254,100253,,1367,,,-1,297,0,arterial,1497,23,1,,,,,,,
100254 100282,McDonel,100254,100282,,1371,,,1,196,0,arterial,1330,21,1,,,,,,,
100255 110,,100255,110,,263,,,-1,387,0,hot,1800,25,1,,,,,,,
100255 101844,McDonel,100255,101844,,1372,,,1,61,0,arterial,1734,23,1,,,,,,,
100256 80,,100256,80,,192,,,-1,1107,0,hot,1800,25,1,,,,,,,
100256 100595,Reese,100256,100595,,1373,,,1,301,0,arterial,1548,26,1,,,,,,,
100257 81,,100257,81,,194,,,-1,1187,0,hot,1800,25,1,,,,,,,
100257 100595,Reese,100257,100595,,1374,,,1,359,0,arterial,1734,26,1,,,,,,,
100258 55,,100258,55,,139,,,-1,1452,0,hot,1800,25,1,,,,,,,
100258 100083,Harrison,100258,100083,,1109,,,-1,284,0,arterial,1548,26,1,,,,,,,
100259 78,,100259,78,,187,,,-1,917,0,hot,1800,25,1,,,,,,,
100259 100083,Harrison,100259,100083,,1110,,,-1,230,0,arterial,1734,26,1,,,,,,,
100260 100261,Nixon,100260,100261,,1375,,,1,304,0,arterial,1734,26,1,,,,,,,
100260 100262,Nixon,100260,100262,,1376,,,1,286,0,arterial,1800,26,1,,,,,,,
100260 101814,Market,100260,101814,,1377,,,1,409,0,arterial,1734,36,1,,,,,,,
100260 101815,Market,100260,101815,,1378,,,1,880,0,arterial,1602,36,1,,,,,,,
100261 188,,100261,188,,469,,,-1,298,0,hot,1800,25,1,,,,,,,
100261 100260,Nixon,100261,100260,,1375,,,-1,304,0,arterial,1548,26,1,,,,,,,
100262 191,,100262,191,,479,,,-1,397,0,hot,1800,25,1,,,,,,,
100262 100260,Nixon,100262,100260,,1376,,,-1,286,0,arterial,1548,26,1,,,,,,,
100263 100,,100263,100,,238,,,-1,2389,0,hot,1800,25,1,,,,,,,
100263 100588,Driveway,100263,100588,,1379,,,1,526,0,arterial,1734,27,1,,,,,,,
100264 138,,100264,138,,338,,,-1,848,0,hot,1800,25,1,,,,,,,
100264 101895,Tremont,100264,101895,,1380,,,1,339,0,arterial,1734,26,1,,,,,,,
100265 23,,100265,23,,72,,,-1,550,0,hot,1800,25,1,,,,,,,
100265 101895,Tremont,100265,101895,,1381,,,1,259,0,arterial,1548,26,1,,,,,,,
100266 100247,Zurmehly,100266,100247,,1354,,,-1,2278,0,arterial,1676,32,1,,,,,,,
100266 100555,Zurmehly,100266,100555,,1382,,,1,1034,0,arterial,1734,32,1,,,,,,,
100267 100555,Zurmehly,100267,100555,,1383,,,1,328,0,arterial,1734,32,1,,,,,,,
100268 29,,100268,29,,86,,,-1,4261,0,hot,1800,25,1,,,,,,,
100268 163,,100268,163,,405,,,-1,518,0,hot,1800,25,1,,,,,,,
100268 101901,Brower,100268,101901,,1384,,,1,1197,0,arterial,1734,35,1,,,,,,,
100268 101930,Brower,100268,101930,,1385,,,1,844,0,arterial,1618,37,1,,,,,,,
100269 146,,100269,146,,362,,,-1,2535,0,hot,1800,25,1,,,,,,,
100269 165,,100269,165,,409,,,-1,1508,0,hot,1800,25,1,,,,,,,
100269 101903,Cole,100269,101903,,1386,,,1,1919,0,arterial,1734,37,1,,,,,,,
100269 101904,Cole,100269,101904,,1387,,,1,2011,0,arterial,1734,35,1,,,,,,,
100270 168,,100270,168,,413,,,-1,647,0,hot,1800,25,1,,,,,,,
100270 100121,Stewart,100270,100121,,1176,,,-1,2181,0,arterial,1734,41,1,,,,,,,
100270 100129,Stewart,100270,100129,,1191,,,-1,4405,0,arterial,1734,34,1,,,,,,,
100271 176,,100271,176,,426,,,-1,212,0,hot,1800,25,1,,,,,,,
100271 177,,100271,177,,428,,,-1,279,0,hot,1800,25,1,,,,,,,
100271 101852,Spring,100271,101852,,1388,,,1,802,0,arterial,1734,39,2,,,,,,,
100272 176,,100272,176,,427,,,-1,309,0,hot,1800,25,1,,,,,,,
100272 101847,Elm,100272,101847,,1389,,,1,750,0,highway,1734,36,1,,,,,,,
100272 101848,Elm,100272,101848,,1390,,,1,765,0,highway,1548,36,1,,,,,,,
100273 178,,100273,178,,431,,,-1,283,0,hot,1800,25,1,,,,,,,
100273 179,,100273,179,,435,,,-1,214,0,hot,1800,25,1,,,,,,,
100273 101855,Spring,100273,101855,,1391,,,1,402,0,arterial,1497,27,2,,,,,,,
100274 179,,100274,179,,436,,,-1,270,0,hot,1800,25,1,,,,,,,
100274 101844,Elm,100274,101844,,1392,,,1,417,0,arterial,1330,37,1,,,,,,,
100274 101845,Elm,100274,101845,,1393,,,1,411,0,highway,1497,39,1,,,,,,,
100275 178,,100275,178,,432,,,-1,205,0,hot,1800,25,1,,,,,,,
100275 185,,100275,185,,457,,,-1,281,0,hot,1800,25,1,,,,,,,
100275 100249,Market,100275,100249,,1359,,,-1,430,0,highway,1330,24,2,,,,,,,
100275 101857,Market,100275,101857,,1394,,,1,399,0,highway,1497,24,2,,,,,,,
100276 180,,100276,180,,440,,,-1,270,0,hot,1800,25,1,,,,,,,
100276 100053,Elm,100276,100053,,1395,,,1,228,0,highway,1330,31,2,,,,,,,
100277 178,,100277,178,,433,,,-1,453,0,hot,1800,25,1,,,,,,,
100277 100248,McDonel,100277,100248,,1357,,,-1,268,0,arterial,1330,21,1,,,,,,,
100277 100249,McDonel,100277,100249,,1360,,,-1,221,0,arterial,1364,21,1,,,,,,,
100278 179,,100278,179,,437,,,-1,401,0,hot,1800,25,1,,,,,,,
100278 101845,Metcalf,100278,101845,,1396,,,1,269,0,arterial,1228,26,1,,,,,,,
100278 101855,Metcalf,100278,101855,,1397,,,1,207,0,highway,1508,29,1,,,,,,,
100279 179,,100279,179,,438,,,-1,418,0,hot,1800,25,1,,,,,,,
100279 100248,McDonel,100279,100248,,1358,,,-1,212,0,arterial,1228,21,1,,,,,,,
100279 101844,McDonel,100279,101844,,1398,,,1,304,0,arterial,1548,21,1,,,,,,,
100280 180,,100280,180,,441,,,-1,199,0,hot,1800,25,1,,,,,,,
100280 100040,Pierce,100280,100040,,1040,,,-1,218,0,arterial,1800,28,1,,,,,,,
100280 100052,Pierce,100280,100052,,1059,,,-1,297,0,arterial,1228,28,1,,,,,,,
100281 180,,100281,180,,442,,,-1,248,0,hot,1800,25,1,,,,,,,
100281 100053,West,100281,100053,,1399,,,1,308,0,highway,1508,31,2,,,,,,,
100282 100254,McDonel,100282,100254,,1371,,,-1,196,0,arterial,1228,21,1,,,,,,,
100282 101880,Wayne,100282,101880,,1400,,,1,821,0,arterial,1548,26,2,,,,,,,
100282 102013,McDonel,100282,102013,,1401,,,1,143,0,arterial,1421,26,1,,,,,,,
100283 182,,100283,182,,446,,,-1,282,0,hot,1800,25,1,,,,,,,
100283 187,,100283,187,,466,,,-1,224,0,hot,1800,25,1,,,,,,,
