mvmt_id,node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,type,penalty,capacity,ctrl_type
4860,100720,,100734 100720,1,1,100720 100718,1,1,thru,,,2_stop
4861,100720,,100766 100720,1,1,100720 103601,1,1,thru,,,2_stop
4862,100720,,103601 100720,1,1,100720 100766,1,1,thru,,,2_stop
4863,100720,,100718 100720,1,1,100720 103601,1,1,right,,,2_stop
4864,100720,,100734 100720,1,1,100720 100766,1,1,right,,,2_stop
4865,100720,,100766 100720,1,1,100720 100718,1,1,right,,,2_stop
4866,100720,,103601 100720,1,1,100720 100734,1,1,right,,,2_stop
4867,100721,,100722 100721,1,1,100721 100766,1,1,thru,,,none
4868,100721,,100766 100721,1,1,100721 100722,1,1,thru,,,none
4869,100722,,100731 100722,1,1,100722 100721,1,1,left,,,none
4870,100722,,100771 100722,1,1,100722 100731,1,1,left,,,none
4871,100722,,100721 100722,1,1,100722 100771,1,1,thru,,,none
4872,100722,,100771 100722,1,1,100722 100721,1,1,thru,,,none
4873,100722,,100721 100722,1,1,100722 100731,1,1,right,,,none
4874,100722,,100731 100722,1,1,100722 100771,1,1,right,,,none
4875,100723,,161 100723,1,1,100723 100773,1,1,left,,,none
4876,100723,,100724 100723,1,1,100723 161,1,1,left,,,none
4877,100723,,100724 100723,1,1,100723 100773,1,1,thru,,,none
4878,100723,,100773 100723,1,1,100723 100724,1,1,thru,,,none
4879,100723,,161 100723,1,1,100723 100724,1,1,right,,,none
4880,100723,,100773 100723,1,1,100723 161,1,1,right,,,none
4881,100724,,160 100724,1,1,100724 100725,1,1,left,,,none
4882,100724,,100723 100724,1,1,100724 160,1,1,left,,,none
4883,100724,,100723 100724,1,1,100724 100725,1,1,thru,,,none
4884,100724,,100725 100724,1,1,100724 100723,1,1,thru,,,none
4885,100724,,160 100724,1,1,100724 100723,1,1,right,,,none
4886,100724,,100725 100724,1,1,100724 160,1,1,right,,,none
4887,100725,,100724 100725,1,1,100725 102556,1,1,left,,,none
4888,100725,,100771 100725,1,1,100725 100724,1,1,left,,,none
4889,100725,,100771 100725,1,1,100725 102556,1,1,thru,,,none
4890,100725,,102556 100725,1,1,100725 100771,1,1,thru,,,none
4891,100725,,100724 100725,1,1,100725 100771,1,1,right,,,none
4892,100725,,102556 100725,1,1,100725 100724,1,1,right,,,none
4893,100726,,100728 100726,1,1,100726 102556,1,1,left,,,none
4894,100726,,101753 100726,1,1,100726 100728,1,1,left,,,none
4895,100726,,101753 100726,1,1,100726 102556,1,1,thru,,,none
4896,100726,,102556 100726,1,1,100726 101753,1,1,thru,,,none
4897,100726,,100728 100726,1,1,100726 101753,1,1,right,,,none
4898,100726,,102556 100726,1,1,100726 100728,1,1,right,,,none
4899,100727,,159 100727,1,1,100727 100712,1,1,left,,,none
4900,100727,,101770 100727,1,1,100727 159,1,1,left,,,none
4901,100727,,100712 100727,1,1,100727 101770,1,1,thru,,,none
4902,100727,,101770 100727,1,1,100727 100712,1,1,thru,,,none
4903,100727,,159 100727,1,1,100727 101770,1,1,right,,,none
4904,100727,,100712 100727,1,1,100727 159,1,1,right,,,none
4905,100728,,100726 100728,1,1,100728 100729,1,1,thru,,,none
4906,100728,,100729 100728,1,1,100728 100726,1,1,thru,,,none
4907,100729,,100505 100729,1,1,100729 100730,1,1,left,,,2_stop
4908,100729,,100728 100729,1,1,100729 100737,1,1,left,,,2_stop
4909,100729,,100730 100729,1,1,100729 100728,1,1,left,,,2_stop
4910,100729,,100737 100729,1,1,100729 100505,1,1,left,,,2_stop
4911,100729,,100505 100729,1,1,100729 100728,1,1,thru,,,2_stop
4912,100729,,100728 100729,1,1,100729 100505,1,1,thru,,,2_stop
4913,100729,,100730 100729,1,1,100729 100737,1,1,thru,,,2_stop
4914,100729,,100737 100729,1,1,100729 100730,1,1,thru,,,2_stop
4915,100729,,100505 100729,1,1,100729 100737,1,1,right,,,2_stop
4916,100729,,100728 100729,1,1,100729 100730,1,1,right,,,2_stop
4917,100729,,100730 100729,1,1,100729 100505,1,1,right,,,2_stop
4918,100729,,100737 100729,1,1,100729 100728,1,1,right,,,2_stop
4919,100730,,152 100730,1,1,100730 100732,1,1,left,,,none
4920,100730,,100729 100730,1,1,100730 152,1,1,left,,,none
4921,100730,,100729 100730,1,1,100730 100732,1,1,thru,,,none
4922,100730,,100732 100730,1,1,100730 100729,1,1,thru,,,none
4923,100730,,152 100730,1,1,100730 100729,1,1,right,,,none
4924,100730,,100732 100730,1,1,100730 152,1,1,right,,,none
4925,100731,,162 100731,1,1,100731 100722,1,1,left,,,none
4926,100731,,100732 100731,1,1,100731 162,1,1,left,,,none
4927,100731,,100722 100731,1,1,100731 100732,1,1,thru,,,none
4928,100731,,100732 100731,1,1,100731 100722,1,1,thru,,,none
4929,100731,,162 100731,1,1,100731 100732,1,1,right,,,none
4930,100731,,100722 100731,1,1,100731 162,1,1,right,,,none
4931,100732,,100730 100732,1,1,100732 100733,1,1,left,,,none
4932,100732,,100731 100732,1,1,100732 100730,1,1,left,,,none
4933,100732,,100731 100732,1,1,100732 100733,1,1,thru,,,none
4934,100732,,100733 100732,1,1,100732 100731,1,1,thru,,,none
4935,100732,,100730 100732,1,1,100732 100731,1,1,right,,,none
4936,100732,,100733 100732,1,1,100732 100730,1,1,right,,,none
4937,100733,,100313 100733,1,1,100733 100735,1,1,left,,,2_stop
4938,100733,,100732 100733,1,1,100733 100313,1,1,left,,,2_stop
4939,100733,,100735 100733,1,1,100733 100770,1,1,left,,,2_stop
4940,100733,,100770 100733,1,1,100733 100732,1,1,left,,,2_stop
4941,100733,,100313 100733,1,1,100733 100770,1,1,thru,,,2_stop
4942,100733,,100732 100733,1,1,100733 100735,1,1,thru,,,2_stop
4943,100733,,100735 100733,1,1,100733 100732,1,1,thru,,,2_stop
4944,100733,,100770 100733,1,1,100733 100313,1,1,thru,,,2_stop
4945,100733,,100313 100733,1,1,100733 100732,1,1,right,,,2_stop
4946,100733,,100732 100733,1,1,100733 100770,1,1,right,,,2_stop
4947,100733,,100735 100733,1,1,100733 100313,1,1,right,,,2_stop
4948,100733,,100770 100733,1,1,100733 100735,1,1,right,,,2_stop
4949,100734,,162 100734,1,1,100734 100735,1,1,left,,,none
4950,100734,,100720 100734,1,1,100734 162,1,1,left,,,none
4951,100734,,100720 100734,1,1,100734 100735,1,1,thru,,,none
4952,100734,,100735 100734,1,1,100734 100720,1,1,thru,,,none
4953,100734,,162 100734,1,1,100734 100720,1,1,right,,,none
4954,100734,,100735 100734,1,1,100734 162,1,1,right,,,none
4955,100735,,100733 100735,1,1,100735 103814,1,1,left,,,2_stop
4956,100735,,100734 100735,1,1,100735 100733,1,1,left,,,2_stop
4957,100735,,103814 100735,1,1,100735 103870,1,1,left,,,2_stop
4958,100735,,103870 100735,1,1,100735 100734,1,1,left,,,2_stop
4959,100735,,100733 100735,1,1,100735 103870,1,1,thru,,,2_stop
4960,100735,,100734 100735,1,1,100735 103814,1,1,thru,,,2_stop
4961,100735,,103814 100735,1,1,100735 100734,1,1,thru,,,2_stop
4962,100735,,103870 100735,1,1,100735 100733,1,1,thru,,,2_stop
4963,100735,,100733 100735,1,1,100735 100734,1,1,right,,,2_stop
4964,100735,,100734 100735,1,1,100735 103870,1,1,right,,,2_stop
4965,100735,,103814 100735,1,1,100735 100733,1,1,right,,,2_stop
4966,100735,,103870 100735,1,1,100735 103814,1,1,right,,,2_stop
4967,100736,,192 100736,1,1,100736 100564,1,1,left,,,none
4968,100736,,100738 100736,1,1,100736 192,1,1,left,,,none
4969,100736,,100564 100736,1,1,100736 100738,1,1,thru,,,none
4970,100736,,100738 100736,1,1,100736 100564,1,1,thru,,,none
4971,100736,,192 100736,1,1,100736 100738,1,1,right,,,none
4972,100736,,100564 100736,1,1,100736 192,1,1,right,,,none
4973,100737,,151 100737,1,1,100737 100738,1,1,left,,,none
4974,100737,,395 100737,1,1,100737 100729,1,1,left,,,none
4975,100737,,100729 100737,1,1,100737 151,1,1,left,,,none
4976,100737,,100738 100737,1,1,100737 395,1,1,left,,,none
4977,100737,,151 100737,1,1,100737 395,1,1,thru,,,none
4978,100737,,395 100737,1,1,100737 151,1,1,thru,,,none
4979,100737,,100729 100737,1,1,100737 100738,1,1,thru,,,none
4980,100737,,100738 100737,1,1,100737 100729,1,1,thru,,,none
4981,100737,,151 100737,1,1,100737 100729,1,1,right,,,none
4982,100737,,395 100737,1,1,100737 100738,1,1,right,,,none
4983,100737,,100729 100737,1,1,100737 395,1,1,right,,,none
4984,100737,,100738 100737,1,1,100737 151,1,1,right,,,none
4985,100737,,151 100737,1,1,100737 151,1,1,uturn,,,none
4986,100737,,395 100737,1,1,100737 395,1,1,uturn,,,none
4987,100738,,100736 100738,1,1,100738 100737,1,1,left,,,none
4988,100738,,100739 100738,1,1,100738 100736,1,1,left,,,none
4989,100738,,100737 100738,1,1,100738 100739,1,1,thru,,,none
4990,100738,,100739 100738,1,1,100738 100737,1,1,thru,,,none
4991,100738,,100736 100738,1,1,100738 100739,1,1,right,,,none
4992,100738,,100737 100738,1,1,100738 100736,1,1,right,,,none
4993,100739,,100738 100739,-1,-1,100739 100745,1,1,left,,,signal
4994,100739,,100740 100739,-1,-1,100739 104446,1,1,left,,,signal
4995,100739,,100745 100739,-1,-1,100739 100740,1,1,left,,,signal
4996,100739,,104446 100739,-1,-1,100739 100738,1,1,left,,,signal
4997,100739,,100738 100739,1,1,100739 100740,1,1,thru,,,signal
4998,100739,,100740 100739,1,1,100739 100738,1,1,thru,,,signal
4999,100739,,100745 100739,1,2,100739 104446,1,2,thru,,,signal
5000,100739,,104446 100739,1,2,100739 100745,1,2,thru,,,signal
5001,100739,,100738 100739,1,1,100739 104446,2,2,right,,,signal
5002,100739,,100740 100739,2,2,100739 100745,2,2,right,,,signal
5003,100739,,100745 100739,2,2,100739 100738,1,1,right,,,signal
5004,100739,,104446 100739,2,2,100739 100740,1,1,right,,,signal
5005,100740,,117 100740,1,1,100740 100739,1,1,left,,,none
5006,100740,,100175 100740,1,1,100740 117,1,1,left,,,none
5007,100740,,100175 100740,1,1,100740 100739,1,1,thru,,,none
5008,100740,,100739 100740,1,1,100740 100175,1,1,thru,,,none
5009,100740,,117 100740,1,1,100740 100175,1,1,right,,,none
5010,100740,,100739 100740,1,1,100740 117,1,1,right,,,none
5011,100740,,117 100740,1,1,100740 117,1,1,uturn,,,none
5012,100741,,118 100741,1,1,100741 100175,1,1,left,,,none
5013,100741,,100742 100741,1,1,100741 118,1,1,left,,,none
5014,100741,,100175 100741,1,1,100741 100742,1,1,thru,,,none
5015,100741,,100742 100741,1,1,100741 100175,1,1,thru,,,none
5016,100741,,118 100741,1,1,100741 100742,1,1,right,,,none
5017,100741,,100175 100741,1,1,100741 118,1,1,right,,,none
5018,100742,,142 100742,1,1,100742 101821,1,1,left,,,none
5019,100742,,100741 100742,1,1,100742 142,1,1,left,,,none
5020,100742,,100741 100742,1,1,100742 101821,1,1,thru,,,none
5021,100742,,101821 100742,1,1,100742 100741,1,1,thru,,,none
5022,100742,,142 100742,1,1,100742 100741,1,1,right,,,none
5023,100742,,101821 100742,1,1,100742 142,1,1,right,,,none
5024,100743,,142 100743,1,1,100743 100744,1,1,left,,,none
5025,100743,,101811 100743,1,1,100743 142,1,1,left,,,none
5026,100743,,100744 100743,1,1,100743 101811,1,1,thru,,,none
5027,100743,,101811 100743,1,1,100743 100744,1,1,thru,,,none
5028,100743,,142 100743,1,1,100743 101811,1,1,right,,,none
5029,100743,,100744 100743,1,1,100743 142,1,1,right,,,none
5030,100744,,41 100744,1,1,100744 100745,1,1,left,,,none
5031,100744,,150 100744,1,1,100744 100743,1,1,left,,,none
5032,100744,,100743 100744,1,1,100744 41,1,1,left,,,none
5033,100744,,100745 100744,1,1,100744 150,1,1,left,,,none
5034,100744,,41 100744,1,1,100744 150,1,1,thru,,,none
5035,100744,,150 100744,1,1,100744 41,1,1,thru,,,none
5036,100744,,100743 100744,1,1,100744 100745,1,2,thru,,,none
5037,100744,,100745 100744,1,2,100744 100743,1,1,thru,,,none
5038,100744,,41 100744,1,1,100744 100743,1,1,right,,,none
5039,100744,,150 100744,1,1,100744 100745,2,2,right,,,none
5040,100744,,100743 100744,1,1,100744 150,1,1,right,,,none
5041,100744,,100745 100744,2,2,100744 41,1,1,right,,,none
5042,100744,,41 100744,1,1,100744 41,1,1,uturn,,,none
5043,100744,,150 100744,1,1,100744 150,1,1,uturn,,,none
5044,100745,,100744 100745,1,1,100745 100739,1,1,left,,,signal
5045,100745,,100746 100745,-1,-1,100745 100744,1,1,left,,,signal
5046,100745,,100739 100745,1,2,100745 100746,1,2,thru,,,signal
5047,100745,,100746 100745,1,2,100745 100739,1,2,thru,,,signal
5048,100745,,100739 100745,2,2,100745 100744,2,2,right,,,signal
5049,100745,,100744 100745,2,2,100745 100746,2,2,right,,,signal
5050,100746,,100745 100746,1,2,100746 100747,1,2,thru,,,none
5051,100746,,100747 100746,1,2,100746 100745,1,2,thru,,,none
5052,100747,,150 100747,1,1,100747 100746,1,1,left,,,none
5053,100747,,203 100747,1,1,100747 100750,1,1,left,,,none
5054,100747,,100746 100747,1,1,100747 203,1,1,left,,,none
5055,100747,,100750 100747,1,1,100747 150,1,1,left,,,none
5056,100747,,150 100747,1,1,100747 203,1,1,thru,,,none
5057,100747,,203 100747,1,1,100747 150,1,1,thru,,,none
5058,100747,,100746 100747,1,2,100747 100750,1,2,thru,,,none
5059,100747,,100750 100747,1,2,100747 100746,1,2,thru,,,none
5060,100747,,150 100747,1,1,100747 100750,2,2,right,,,none
5061,100747,,203 100747,1,1,100747 100746,2,2,right,,,none
5062,100747,,100746 100747,2,2,100747 150,1,1,right,,,none
5063,100747,,100750 100747,2,2,100747 203,1,1,right,,,none
5064,100747,,150 100747,1,1,100747 150,1,1,uturn,,,none
5065,100747,,203 100747,1,1,100747 203,1,1,uturn,,,none
5066,100748,,141 100748,1,1,100748 101800,1,1,left,,,none
5067,100748,,100749 100748,1,1,100748 141,1,1,left,,,none
5068,100748,,100749 100748,1,2,100748 101800,1,2,thru,,,none
5069,100748,,101800 100748,1,2,100748 100749,1,2,thru,,,none
5070,100748,,141 100748,1,1,100748 100749,2,2,right,,,none
5071,100748,,101800 100748,2,2,100748 141,1,1,right,,,none
5072,100748,,141 100748,1,1,100748 141,1,1,uturn,,,none
5073,100749,,150 100749,1,1,100749 100750,1,1,left,,,none
5074,100749,,207 100749,1,1,100749 100748,1,1,left,,,none
5075,100749,,100748 100749,1,1,100749 150,1,1,left,,,none
5076,100749,,100750 100749,1,1,100749 207,1,1,left,,,none
5077,100749,,150 100749,1,1,100749 207,1,1,thru,,,none
5078,100749,,207 100749,1,1,100749 150,1,1,thru,,,none
5079,100749,,100748 100749,1,2,100749 100750,1,2,thru,,,none
5080,100749,,100750 100749,1,2,100749 100748,1,2,thru,,,none
5081,100749,,150 100749,1,1,100749 100748,2,2,right,,,none
5082,100749,,207 100749,1,1,100749 100750,2,2,right,,,none
5083,100749,,100748 100749,2,2,100749 207,1,1,right,,,none
5084,100749,,100750 100749,2,2,100749 150,1,1,right,,,none
5085,100749,,150 100749,1,1,100749 150,1,1,uturn,,,none
5086,100749,,207 100749,1,1,100749 207,1,1,uturn,,,none
5087,100750,,100747 100750,-1,-1,100750 101751,1,1,left,,,signal
5088,100750,,100749 100750,-1,-1,100750 100747,1,1,left,,,signal
5089,100750,,101751 100750,-1,-1,100750 101756,1,1,left,,,signal
5090,100750,,101756 100750,-1,-1,100750 100749,1,1,left,,,signal
5091,100750,,100747 100750,1,2,100750 101756,1,2,thru,,,signal
5092,100750,,100749 100750,1,2,100750 101751,1,1,thru,,,signal
5093,100750,,101751 100750,1,1,100750 100749,1,2,thru,,,signal
5094,100750,,101756 100750,1,2,100750 100747,1,2,thru,,,signal
5095,100750,,100747 100750,2,2,100750 100749,2,2,right,,,signal
5096,100750,,100749 100750,3,3,100750 101756,2,2,right,,,signal
5097,100750,,101751 100750,1,1,100750 100747,2,2,right,,,signal
5098,100750,,101756 100750,2,2,100750 101751,1,1,right,,,signal
5099,100751,,30 100751,1,1,100751 101779,1,1,thru,,,none
5100,100751,,101779 100751,1,1,100751 30,1,1,thru,,,none
5101,100751,,101779 100751,1,1,100751 101779,1,1,uturn,,,none
5102,100752,,100718 100752,1,1,100752 161,1,1,left,,,none
5103,100752,,100772 100752,1,1,100752 100718,1,1,left,,,none
5104,100752,,161 100752,1,1,100752 100772,1,1,thru,,,none
5105,100752,,100772 100752,1,1,100752 161,1,1,thru,,,none
5106,100752,,161 100752,1,1,100752 100718,1,1,right,,,none
5107,100752,,100718 100752,1,1,100752 100772,1,1,right,,,none
5108,100753,,335 100753,1,1,100753 103566,1,1,thru,,,none
5109,100753,,103566 100753,1,1,100753 335,1,1,thru,,,none
5110,100753,,103566 100753,1,1,100753 103566,1,1,uturn,,,none
5111,100754,,330 100754,1,1,100754 103571,1,1,left,,,none
5112,100754,,331 100754,1,1,100754 103943,1,1,left,,,none
5113,100754,,103571 100754,1,1,100754 331,1,1,left,,,none
5114,100754,,103943 100754,1,1,100754 330,1,1,left,,,none
5115,100754,,330 100754,1,1,100754 331,1,1,thru,,,none
5116,100754,,331 100754,1,1,100754 330,1,1,thru,,,none
5117,100754,,103571 100754,1,1,100754 103943,1,1,thru,,,none
5118,100754,,103943 100754,1,1,100754 103571,1,1,thru,,,none
5119,100754,,330 100754,1,1,100754 103943,1,1,right,,,none
5120,100754,,331 100754,1,1,100754 103571,1,1,right,,,none
5121,100754,,103571 100754,1,1,100754 330,1,1,right,,,none
5122,100754,,103943 100754,1,1,100754 331,1,1,right,,,none
5123,100755,,331 100755,1,1,100755 103528,1,1,thru,,,none
5124,100755,,103528 100755,1,1,100755 331,1,1,thru,,,none
5125,100755,,103528 100755,1,1,100755 103528,1,1,uturn,,,none
5126,100756,,100758 100756,1,1,100756 104408,1,1,left,,,2_stop
5127,100756,,104018 100756,1,1,100756 104342,1,1,left,,,2_stop
5128,100756,,104342 100756,1,1,100756 100758,1,1,left,,,2_stop
5129,100756,,104408 100756,1,1,100756 104018,1,1,left,,,2_stop
5130,100756,,100758 100756,1,1,100756 104018,1,1,thru,,,2_stop
5131,100756,,104018 100756,1,1,100756 100758,1,1,thru,,,2_stop
5132,100756,,104342 100756,1,1,100756 104408,1,1,thru,,,2_stop
5133,100756,,104408 100756,1,1,100756 104342,1,1,thru,,,2_stop
5134,100756,,100758 100756,1,1,100756 104342,1,1,right,,,2_stop
5135,100756,,104018 100756,1,1,100756 104408,1,1,right,,,2_stop
5136,100756,,104342 100756,1,1,100756 104018,1,1,right,,,2_stop
5137,100756,,104408 100756,1,1,100756 100758,1,1,right,,,2_stop
5138,100757,,334 100757,1,1,100757 104400,1,1,left,,,none
5139,100757,,104018 100757,1,1,100757 334,1,1,left,,,none
5140,100757,,104018 100757,1,1,100757 104400,1,1,thru,,,none
5141,100757,,104400 100757,1,1,100757 104018,1,1,thru,,,none
5142,100757,,334 100757,1,1,100757 104018,1,1,right,,,none
5143,100757,,104400 100757,1,1,100757 334,1,1,right,,,none
5144,100757,,334 100757,1,1,100757 334,1,1,uturn,,,none
5145,100758,,330 100758,1,1,100758 336,1,1,left,,,none
5146,100758,,100756 100758,1,1,100758 330,1,1,left,,,none
5147,100758,,336 100758,1,1,100758 100756,1,1,thru,,,none
5148,100758,,100756 100758,1,1,100758 336,1,1,thru,,,none
5149,100758,,330 100758,1,1,100758 100756,1,1,right,,,none
5150,100758,,336 100758,1,1,100758 330,1,1,right,,,none
5151,100758,,100756 100758,1,1,100758 100756,1,1,uturn,,,none
5152,100759,,100760 100759,1,1,100759 103639,1,1,left,,,none
5153,100759,,103858 100759,1,1,100759 100760,1,1,left,,,none
5154,100759,,103639 100759,1,1,100759 103858,1,1,thru,,,none
5155,100759,,103858 100759,1,1,100759 103639,1,1,thru,,,none
5156,100759,,100760 100759,1,1,100759 103858,1,1,right,,,none
5157,100759,,103639 100759,1,1,100759 100760,1,1,right,,,none
5158,100760,,448 100760,1,1,100760 100759,1,1,thru,,,none
5159,100760,,100759 100760,1,1,100760 448,1,1,thru,,,none
5160,100760,,100759 100760,1,1,100760 100759,1,1,uturn,,,none
5161,100761,,100762 100761,1,1,100761 103664,1,1,left,,,none
5162,100761,,103665 100761,1,1,100761 100762,1,1,left,,,none
5163,100761,,103664 100761,1,1,100761 103665,1,1,thru,,,none
5164,100761,,103665 100761,1,1,100761 103664,1,1,thru,,,none
5165,100761,,100762 100761,1,1,100761 103665,1,1,right,,,none
5166,100761,,103664 100761,1,1,100761 100762,1,1,right,,,none
5167,100762,,100761 100762,1,1,100762 103665,1,1,left,,,none
5168,100762,,103665 100762,1,1,100762 103631,1,1,left,,,none
5169,100762,,100761 100762,1,1,100762 103631,1,1,thru,,,none
5170,100762,,103631 100762,1,1,100762 100761,1,1,thru,,,none
5171,100762,,103631 100762,1,1,100762 103665,1,1,right,,,none
5172,100762,,103665 100762,1,1,100762 100761,1,1,right,,,none
5173,100763,,449 100763,1,1,100763 103705,1,1,thru,,,none
5174,100763,,103705 100763,1,1,100763 449,1,1,thru,,,none
5175,100763,,103705 100763,1,1,100763 103705,1,1,uturn,,,none
5176,100764,,450 100764,1,1,100764 103704,1,1,thru,,,none
5177,100764,,103704 100764,1,1,100764 450,1,1,thru,,,none
5178,100764,,103704 100764,1,1,100764 103704,1,1,uturn,,,none
5179,100765,,457 100765,1,1,100765 103747,1,1,thru,,,none
5180,100765,,103747 100765,1,1,100765 457,1,1,thru,,,none
5181,100765,,103747 100765,1,1,100765 103747,1,1,uturn,,,none
5182,100766,,100720 100766,1,1,100766 100772,1,1,left,,,2_stop
5183,100766,,100721 100766,1,1,100766 100770,1,1,left,,,2_stop
5184,100766,,100770 100766,1,1,100766 100720,1,1,left,,,2_stop
5185,100766,,100772 100766,1,1,100766 100721,1,1,left,,,2_stop
5186,100766,,100720 100766,1,1,100766 100721,1,1,thru,,,2_stop
5187,100766,,100721 100766,1,1,100766 100720,1,1,thru,,,2_stop
5188,100766,,100770 100766,1,1,100766 100772,1,1,thru,,,2_stop
5189,100766,,100772 100766,1,1,100766 100770,1,1,thru,,,2_stop
5190,100766,,100720 100766,1,1,100766 100770,1,1,right,,,2_stop
5191,100766,,100721 100766,1,1,100766 100772,1,1,right,,,2_stop
5192,100766,,100770 100766,1,1,100766 100721,1,1,right,,,2_stop
5193,100766,,100772 100766,1,1,100766 100720,1,1,right,,,2_stop
5194,100767,,265 100767,1,1,100767 100692,1,1,thru,,,none
5195,100767,,100692 100767,1,1,100767 265,1,1,thru,,,none
5196,100767,,100692 100767,1,1,100767 100692,1,1,uturn,,,none
5197,100768,,265 100768,1,1,100768 100693,1,1,thru,,,none
5198,100768,,100693 100768,1,1,100768 265,1,1,thru,,,none
5199,100768,,100693 100768,1,1,100768 100693,1,1,uturn,,,none
5200,100769,,274 100769,1,1,100769 103803,1,1,thru,,,none
5201,100769,,103803 100769,1,1,100769 274,1,1,thru,,,none
5202,100769,,103803 100769,1,1,100769 103803,1,1,uturn,,,none
5203,100770,,100733 100770,1,1,100770 100766,1,1,thru,,,none
5204,100770,,100766 100770,1,1,100770 100733,1,1,thru,,,none
5205,100771,,100722 100771,1,1,100771 100772,1,1,left,,,none
5206,100771,,100725 100771,1,1,100771 100722,1,1,left,,,none
5207,100771,,100725 100771,1,1,100771 100772,1,1,thru,,,none
5208,100771,,100772 100771,1,1,100771 100725,1,1,thru,,,none
5209,100771,,100722 100771,1,1,100771 100725,1,1,right,,,none
5210,100771,,100772 100771,1,1,100771 100722,1,1,right,,,none
5211,100772,,100766 100772,1,1,100772 100752,1,1,left,,,none
5212,100772,,100771 100772,1,1,100772 100766,1,1,left,,,none
5213,100772,,100752 100772,1,1,100772 100771,1,1,thru,,,none
5214,100772,,100771 100772,1,1,100772 100752,1,1,thru,,,none
5215,100772,,100752 100772,1,1,100772 100766,1,1,right,,,none
5216,100772,,100766 100772,1,1,100772 100771,1,1,right,,,none
5217,100773,,100774 100773,1,1,100773 100776,1,1,left,,,none
5218,100773,,100776 100773,1,1,100773 100723,1,1,left,,,none
5219,100773,,100723 100773,1,1,100773 100774,1,1,thru,,,none
5220,100773,,100774 100773,1,1,100773 100723,1,1,thru,,,none
5221,100773,,100723 100773,1,1,100773 100776,1,1,right,,,none
5222,100773,,100776 100773,1,1,100773 100774,1,1,right,,,none
5223,100774,,379 100774,1,1,100774 100773,1,1,left,,,none
5224,100774,,100714 100774,1,1,100774 379,1,1,left,,,none
5225,100774,,100714 100774,1,1,100774 100773,1,1,thru,,,none
5226,100774,,100773 100774,1,1,100774 100714,1,1,thru,,,none
5227,100774,,379 100774,1,1,100774 100714,1,1,right,,,none
5228,100774,,100773 100774,1,1,100774 379,1,1,right,,,none
5229,100775,,100776 100775,1,1,100775 100778,1,1,left,,,4_stop
5230,100775,,100777 100775,1,1,100775 101755,1,1,left,,,4_stop
5231,100775,,100778 100775,1,1,100775 100777,1,1,left,,,4_stop
5232,100775,,101755 100775,1,1,100775 100776,1,1,left,,,4_stop
5233,100775,,100776 100775,1,1,100775 100777,1,1,thru,,,4_stop
5234,100775,,100777 100775,1,1,100775 100776,1,1,thru,,,4_stop
5235,100775,,100778 100775,1,1,100775 101755,1,1,thru,,,4_stop
5236,100775,,101755 100775,1,1,100775 100778,1,1,thru,,,4_stop
5237,100775,,100776 100775,1,1,100775 101755,1,1,right,,,4_stop
5238,100775,,100777 100775,1,1,100775 100778,1,1,right,,,4_stop
5239,100775,,100778 100775,1,1,100775 100776,1,1,right,,,4_stop
5240,100775,,101755 100775,1,1,100775 100777,1,1,right,,,4_stop
5241,100776,,160 100776,1,1,100776 100773,1,1,left,,,none
5242,100776,,379 100776,1,1,100776 100775,1,1,left,,,none
5243,100776,,100773 100776,1,1,100776 379,1,1,left,,,none
5244,100776,,100775 100776,1,1,100776 160,1,1,left,,,none
5245,100776,,160 100776,1,1,100776 379,1,1,thru,,,none
5246,100776,,379 100776,1,1,100776 160,1,1,thru,,,none
5247,100776,,100773 100776,1,1,100776 100775,1,1,thru,,,none
5248,100776,,100775 100776,1,1,100776 100773,1,1,thru,,,none
5249,100776,,160 100776,1,1,100776 100775,1,1,right,,,none
5250,100776,,379 100776,1,1,100776 100773,1,1,right,,,none
5251,100776,,100773 100776,1,1,100776 160,1,1,right,,,none
5252,100776,,100775 100776,1,1,100776 379,1,1,right,,,none
5253,100777,,380 100777,1,1,100777 101759,1,1,left,,,none
5254,100777,,100775 100777,1,1,100777 380,1,1,left,,,none
5255,100777,,100775 100777,1,1,100777 101759,1,1,thru,,,none
5256,100777,,101759 100777,1,1,100777 100775,1,1,thru,,,none
5257,100777,,380 100777,1,1,100777 100775,1,1,right,,,none
5258,100777,,101759 100777,1,1,100777 380,1,1,right,,,none
5259,100777,,380 100777,1,1,100777 380,1,1,uturn,,,none
5260,100778,,379 100778,1,1,100778 101765,1,1,left,,,none
5261,100778,,100775 100778,1,1,100778 379,1,1,left,,,none
5262,100778,,100775 100778,1,1,100778 101765,1,1,thru,,,none
5263,100778,,101765 100778,1,1,100778 100775,1,1,thru,,,none
5264,100778,,379 100778,1,1,100778 100775,1,1,right,,,none
5265,100778,,101765 100778,1,1,100778 379,1,1,right,,,none
5266,101745,,384 101745,1,1,101745 101884,1,1,left,,,none
5267,101745,,101887 101745,1,1,101745 384,1,1,left,,,none
5268,101745,,101884 101745,1,1,101745 101887,1,1,thru,,,none
5269,101745,,101887 101745,1,1,101745 101884,1,1,thru,,,none
5270,101745,,384 101745,1,1,101745 101887,1,1,right,,,none
5271,101745,,101884 101745,1,1,101745 384,1,1,right,,,none
5272,101746,,136 101746,1,1,101746 101795,1,1,left,,,none
