lane_id,link_id,lane_num,allowed_uses,r_barrier,l_barrier,width
2887,101973 101974,1,,,,
2888,101973 101985,1,,,,
2889,101974 100172,1,,,,
2890,101974 101973,1,,,,
2891,101974 101975,1,,,,
2892,101974 101984,1,,,,
2893,101975 101974,1,,,,
2894,101975 101976,1,,,,
2895,101975 14,1,,,,
2896,101976 101969,1,,,,
2897,101976 101975,1,,,,
2898,101976 101977,1,,,,
2899,101976 101983,1,,,,
2900,101977 100174,1,,,,
2901,101977 101968,1,,,,
2902,101977 101976,1,,,,
2903,101977 101981,1,,,,
2904,101978 100211,1,,,,
2905,101978 101979,1,,,,
2906,101979 101978,1,,,,
2907,101979 101980,1,,,,
2908,101980 100098,1,,,,
2909,101980 100144,1,,,,
2910,101980 101979,1,,,,
2911,101980 101981,1,,,,
2912,101981 100143,1,,,,
2913,101981 101977,1,,,,
2914,101981 101980,1,,,,
2915,101981 101993,1,,,,
2916,101982 100143,1,,,,
2917,101982 101983,1,,,,
2918,101982 101983,2,,,,
2919,101982 101991,1,,,,
2920,101982 101991,2,,,,
2921,101982 102011,1,,,,
2922,101983 101976,1,,,,
2923,101983 101982,1,,,,
2924,101983 101982,2,,,,
2925,101983 14,1,,,,
2926,101983 15,1,,,,
2927,101984 101974,1,,,,
2928,101984 102011,1,,,,
2929,101984 14,1,,,,
2930,101985 101973,1,,,,
2931,101985 102012,1,,,,
2932,101985 131,1,,,,
2933,101986 100282,1,,,,
2934,101986 100282,2,,,,
2935,101986 101960,1,,,,
2936,101986 102006,1,,,,
2937,101987 101986,1,,,,
2938,101987 101986,2,,,,
2939,101987 102007,1,,,,
2940,101988 100284,1,,,,
2941,101988 100284,2,,,,
2942,101988 101987,1,,,,
2943,101988 101987,2,,,,
2944,101988 102009,1,,,,
2945,101989 101988,1,,,,
2946,101989 101988,2,,,,
2947,101989 102008,1,,,,
2948,101990 1,1,,,,
2949,101990 101989,1,,,,
2950,101990 101989,2,,,,
2951,101991 101982,1,,,,
2952,101991 101982,2,,,,
2953,101991 101990,1,,,,
2954,101991 101990,2,,,,
2955,101991 101997,1,,,,
2956,101991 101997,2,,,,
2957,101992 101991,1,,,,
2958,101992 101991,2,,,,
2959,101992 2,1,,,,
2960,101993 101981,1,,,,
2961,101993 101992,1,,,,
2962,101993 101992,2,,,,
2963,101993 101996,1,,,,
2964,101993 101996,2,,,,
2965,101994 100098,1,,,,
2966,101994 101993,1,,,,
2967,101994 101993,2,,,,
2968,101994 101993,3,,,,
2969,101995 101994,1,,,,
2970,101995 101994,2,,,,
2971,101995 3,1,,,,
2972,101996 100005,1,,,,
2973,101996 100005,2,,,,
2974,101996 2,1,,,,
2975,101996 3,1,,,,
2976,101997 1,1,,,,
2977,101997 100003,1,,,,
2978,101997 100003,2,,,,
2979,101997 101991,1,,,,
2980,101997 101991,2,,,,
2981,101997 2,1,,,,
2982,101998 1,1,,,,
2983,101998 101989,1,,,,
2984,101998 101989,2,,,,
2985,101999 100253,1,,,,
2986,101999 100283,1,,,,
2987,101999 100290,1,,,,
2988,101999 101960,1,,,,
2989,102 100543,1,,,,
2990,102 100545,1,,,,
2991,102000 100287,1,,,,
2992,102000 134,1,,,,
2993,102000 184,1,,,,
2994,102001 100285,1,,,,
2995,102001 183,1,,,,
2996,102002 101954,1,,,,
2997,102002 101954,2,,,,
2998,102002 102003,1,,,,
2999,102003 102518,1,,,,
3000,102004 101958,1,,,,
3001,102004 101958,2,,,,
3002,102004 102515,1,,,,
3003,102005 101955,1,,,,
3004,102005 101955,2,,,,
3005,102005 102004,1,,,,
3006,102006 101986,1,,,,
3007,102006 181,1,,,,
3008,102007 101987,1,,,,
3009,102007 102009,1,,,,
3010,102007 102012,1,,,,
3011,102008 101989,1,,,,
3012,102008 102009,1,,,,
3013,102008 102011,1,,,,
3014,102009 101988,1,,,,
3015,102009 102007,1,,,,
3016,102009 102008,1,,,,
3017,102010 101830,1,,,,
3018,102010 193,1,,,,
3019,102011 101982,1,,,,
3020,102011 101984,1,,,,
3021,102011 102008,1,,,,
3022,102011 102012,1,,,,
3023,102012 101985,1,,,,
3024,102012 102007,1,,,,
3025,102012 102011,1,,,,
3026,102012 102014,1,,,,
3027,102013 100282,1,,,,
3028,102013 102014,1,,,,
3029,102013 181,1,,,,
3030,102014 101890,1,,,,
3031,102014 102012,1,,,,
3032,102014 102013,1,,,,
3033,102014 102015,1,,,,
3034,102015 102014,1,,,,
3035,102015 131,1,,,,
3036,102016 100022,1,,,,
3037,102016 102022,1,,,,
3038,102017 100032,1,,,,
3039,102017 100032,2,,,,
3040,102017 102021,1,,,,
3041,102017 102021,2,,,,
3042,102018 100036,1,,,,
3043,102018 102020,1,,,,
3044,102019 100030,1,,,,
3045,102019 100030,2,,,,
3046,102019 102023,1,,,,
3047,102019 102023,2,,,,
3048,102020 102017,1,,,,
3049,102020 102017,2,,,,
3050,102020 102021,1,,,,
3051,102021 102016,1,,,,
3052,102021 102022,1,,,,
3053,102021 102022,2,,,,
3054,102022 102019,1,,,,
3055,102022 102019,2,,,,
3056,102022 102023,1,,,,
3057,102023 102018,1,,,,
3058,102023 102020,1,,,,
3059,102023 102020,2,,,,
3060,102500 102506,1,,,,
3061,102500 102506,2,,,,
3062,102501 104254,1,,,,
3063,102501 104254,2,,,,
3064,102506 100138,1,,,,
3065,102506 102508,1,,,,
3066,102506 102508,2,,,,
3067,102507 102501,1,,,,
3068,102507 102501,2,,,,
3069,102508 102512,1,,,,
3070,102508 102512,2,,,,
3071,102509 100139,1,,,,
3072,102509 102507,1,,,,
3073,102509 102507,2,,,,
3074,102510 102522,1,,,,
3075,102510 102522,2,,,,
3076,102510 102542,1,,,,
3077,102511 102521,1,,,,
3078,102511 102521,2,,,,
3079,102512 102514,1,,,,
3080,102512 102514,2,,,,
3081,102513 102509,1,,,,
3082,102513 102509,2,,,,
3083,102514 101959,1,,,,
3084,102514 102516,1,,,,
3085,102514 102516,2,,,,
3086,102515 102513,1,,,,
3087,102515 102513,2,,,,
3088,102516 102518,1,,,,
3089,102516 102518,2,,,,
3090,102517 101958,1,,,,
3091,102517 102515,1,,,,
3092,102517 102515,2,,,,
3093,102518 102520,1,,,,
3094,102518 102520,2,,,,
3095,102519 101955,1,,,,
3096,102519 102517,1,,,,
3097,102519 102517,2,,,,
3098,102520 100111,1,,,,
3099,102520 102510,1,,,,
3100,102520 102510,2,,,,
3101,102521 102519,1,,,,
3102,102521 102519,2,,,,
3103,102522 102524,1,,,,
3104,102522 102524,2,,,,
3105,102523 100307,1,,,,
3106,102523 102511,1,,,,
3107,102523 102511,2,,,,
3108,102524 102526,1,,,,
3109,102524 102526,2,,,,
3110,102524 104443,1,,,,
3111,102525 102523,1,,,,
3112,102525 102523,2,,,,
3113,102526 102528,1,,,,
3114,102526 102528,2,,,,
3115,102527 102525,1,,,,
3116,102527 102525,2,,,,
3117,102527 104444,1,,,,
3118,102528 102530,1,,,,
3119,102528 102530,2,,,,
3120,102529 102527,1,,,,
3121,102529 102527,2,,,,
3122,102530 100616,1,,,,
3123,102530 102532,1,,,,
3124,102530 102532,2,,,,
3125,102531 102529,1,,,,
3126,102531 102529,2,,,,
3127,102532 102534,1,,,,
3128,102532 102534,2,,,,
3129,102533 100617,1,,,,
3130,102533 102531,1,,,,
3131,102533 102531,2,,,,
3132,102534 102536,1,,,,
3133,102534 102536,2,,,,
3134,102535 102533,1,,,,
3135,102535 102533,2,,,,
3136,102536 100548,1,,,,
3137,102536 102538,1,,,,
3138,102536 102538,2,,,,
3139,102537 102535,1,,,,
3140,102537 102535,2,,,,
3141,102538 102540,1,,,,
3142,102538 102540,2,,,,
3143,102539 100549,1,,,,
3144,102539 102537,1,,,,
3145,102539 102537,2,,,,
3146,102540 444,1,,,,
3147,102541 102539,1,,,,
3148,102541 102539,2,,,,
3149,102541 444,1,,,,
3150,102542 100111,1,,,,
3151,102542 102522,1,,,,
3152,102544 100562,1,,,,
3153,102544 100606,1,,,,
3154,102544 100606,2,,,,
3155,102545 100123,1,,,,
3156,102545 100181,1,,,,
3157,102546 100632,1,,,,
3158,102546 483,1,,,,
3159,102553 101908,1,,,,
3160,102553 101910,1,,,,
3161,102553 101912,1,,,,
3162,102554 100650,1,,,,
3163,102554 66,1,,,,
3164,102555 101763,1,,,,
3165,102555 101773,1,,,,
3166,102555 155,1,,,,
3167,102556 100725,1,,,,
3168,102556 100726,1,,,,
3169,102556 160,1,,,,
3170,103 100553,1,,,,
3171,103 100560,1,,,,
3172,103400 101780,1,,,,
3173,103400 101910,1,,,,
3174,103413 100136,1,,,,
3175,103413 100141,1,,,,
3176,103413 104073,1,,,,
3177,103415 104119,1,,,,
3178,103415 367,1,,,,
3179,103415 73,1,,,,
3180,103422 100186,1,,,,
3181,103422 100668,1,,,,
3182,103422 103982,1,,,,
3183,103500 103501,1,,,,
3184,103500 103506,1,,,,
3185,103500 103520,1,,,,
3186,103500 104321,1,,,,
3187,103501 103500,1,,,,
3188,103501 103507,1,,,,
3189,103501 104395,1,,,,
3190,103502 100658,1,,,,
3191,103502 104138,1,,,,
3192,103502 365,1,,,,
3193,103503 100658,1,,,,
3194,103503 100660,1,,,,
3195,103503 365,1,,,,
3196,103504 103514,1,,,,
3197,103504 103516,1,,,,
3198,103504 341,1,,,,
3199,103504 342,1,,,,
3200,103505 103515,1,,,,
3201,103505 104396,1,,,,
3202,103506 103500,1,,,,
3203,103506 104335,1,,,,
3204,103506 343,1,,,,
3205,103507 103501,1,,,,
3206,103507 103540,1,,,,
3207,103508 103520,1,,,,
3208,103508 103531,1,,,,
3209,103508 349,1,,,,
3210,103509 103521,1,,,,
3211,103509 103532,1,,,,
3212,103510 103511,1,,,,
3213,103510 104096,1,,,,
3214,103510 361,1,,,,
3215,103511 103510,1,,,,
3216,103511 491,1,,,,
3217,103512 104393,1,,,,
3218,103512 470,1,,,,
3219,103513 104402,1,,,,
3220,103513 471,1,,,,
3221,103514 103504,1,,,,
3222,103514 103515,1,,,,
3223,103514 104186,1,,,,
3224,103514 104187,1,,,,
3225,103515 103505,1,,,,
3226,103515 103514,1,,,,
3227,103515 103538,1,,,,
3228,103515 104415,1,,,,
3229,103516 103504,1,,,,
3230,103516 103517,1,,,,
3231,103516 104339,1,,,,
3232,103516 104367,1,,,,
3233,103517 103516,1,,,,
3234,103517 104396,1,,,,
3235,103517 104413,1,,,,
3236,103518 103519,1,,,,
3237,103518 104157,1,,,,
3238,103518 351,1,,,,
3239,103518 358,1,,,,
3240,103519 103518,1,,,,
3241,103519 103527,1,,,,
3242,103519 104422,1,,,,
3243,103520 103500,1,,,,
3244,103520 103508,1,,,,
3245,103520 103521,1,,,,
3246,103520 104320,1,,,,
3247,103521 103509,1,,,,
3248,103521 103520,1,,,,
3249,103521 104395,1,,,,
3250,103524 103525,1,,,,
3251,103524 103530,1,,,,
3252,103524 104063,1,,,,
3253,103524 104155,1,,,,
3254,103525 103524,1,,,,
3255,103525 492,1,,,,
3256,103526 103527,1,,,,
3257,103526 103531,1,,,,
3258,103526 103992,1,,,,
3259,103527 103519,1,,,,
3260,103527 103526,1,,,,
3261,103527 103532,1,,,,
3262,103527 104421,1,,,,
3263,103528 100755,1,,,,
3264,103528 103529,1,,,,
3265,103528 103533,1,,,,
3266,103528 103566,1,,,,
3267,103529 103528,1,,,,
3268,103529 104402,1,,,,
3269,103529 332,1,,,,
3270,103530 103524,1,,,,
3271,103530 492,1,,,,
3272,103531 103508,1,,,,
3273,103531 103526,1,,,,
3274,103531 103532,1,,,,
3275,103531 103993,1,,,,
3276,103532 103509,1,,,,
3277,103532 103527,1,,,,
3278,103532 103531,1,,,,
3279,103532 104420,1,,,,
3280,103533 103528,1,,,,
3281,103533 103534,1,,,,
3282,103533 333,1,,,,
3283,103533 335,1,,,,
3284,103534 103533,1,,,,
3285,103534 104394,1,,,,
3286,103534 104400,1,,,,
3287,103534 104411,1,,,,
3288,103535 103536,1,,,,
3289,103535 104004,1,,,,
3290,103535 359,1,,,,
3291,103536 103535,1,,,,
3292,103536 104423,1,,,,
3293,103537 104185,1,,,,
3294,103537 104185,2,,,,
3295,103538 103515,1,,,,
3296,103538 103537,1,,,,
3297,103538 103537,2,,,,
3298,103538 103540,1,,,,
3299,103539 103540,1,,,,
3300,103539 103540,2,,,,
3301,103540 103507,1,,,,
3302,103540 103538,1,,,,
3303,103540 103548,1,,,,
3304,103540 103548,2,,,,
3305,103541 103542,1,,,,
3306,103541 103542,2,,,,
3307,103542 104431,1,,,,
3308,103542 104431,2,,,,
3309,103543 104371,1,,,,
3310,103543 104371,2,,,,
3311,103543 104373,1,,,,
3312,103544 103543,1,,,,
3313,103544 103543,2,,,,
3314,103545 103551,1,,,,
3315,103545 103567,1,,,,
3316,103545 324,1,,,,
3317,103546 103994,1,,,,
3318,103546 104023,1,,,,
3319,103546 311,1,,,,
3320,103547 104229,1,,,,
3321,103547 104242,1,,,,
3322,103547 313,1,,,,
3323,103548 476,1,,,,
3324,103549 103550,1,,,,
3325,103549 103557,1,,,,
3326,103549 103559,1,,,,
3327,103549 104078,1,,,,
3328,103550 103549,1,,,,
3329,103550 307,1,,,,
3330,103551 103545,1,,,,
3331,103551 103559,1,,,,
3332,103551 309,1,,,,
3333,103552 104201,1,,,,
3334,103552 104202,1,,,,
3335,103552 315,1,,,,
3336,103553 103567,1,,,,
3337,103553 104190,1,,,,
3338,103553 325,1,,,,
3339,103554 103555,1,,,,
3340,103554 103570,1,,,,
3341,103554 329,1,,,,
3342,103555 103554,1,,,,
3343,103555 103561,1,,,,
3344,103555 327,1,,,,
3345,103555 339,1,,,,
3346,103556 103562,1,,,,
3347,103556 103925,1,,,,
3348,103556 326,1,,,,
3349,103556 327,1,,,,
3350,103557 103549,1,,,,
3351,103557 103558,1,,,,
3352,103557 104077,1,,,,
3353,103558 103557,1,,,,
3354,103558 104379,1,,,,
3355,103558 104380,1,,,,
3356,103558 307,1,,,,
3357,103559 103549,1,,,,
3358,103559 103551,1,,,,
3359,103559 103560,1,,,,
3360,103559 103980,1,,,,
3361,103560 103559,1,,,,
3362,103560 487,1,,,,
3363,103561 103555,1,,,,
3364,103561 103562,1,,,,
3365,103561 104191,1,,,,
3366,103561 104359,1,,,,
3367,103562 103556,1,,,,
3368,103562 103561,1,,,,
3369,103562 104385,1,,,,
3370,103563 104116,1,,,,
3371,103563 104121,1,,,,
3372,103563 368,1,,,,
3373,103564 103565,1,,,,
3374,103564 104084,1,,,,
3375,103565 103564,1,,,,
3376,103565 104379,1,,,,
3377,103565 104382,1,,,,
3378,103566 100753,1,,,,
3379,103566 103528,1,,,,
3380,103566 103943,1,,,,
3381,103566 104408,1,,,,
3382,103567 103545,1,,,,
3383,103567 103553,1,,,,
3384,103567 103568,1,,,,
3385,103567 104171,1,,,,
3386,103568 103567,1,,,,
3387,103568 104387,1,,,,
3388,103568 324,1,,,,
3389,103568 325,1,,,,
3390,103569 103694,1,,,,
3391,103569 103700,1,,,,
3392,103569 103700,2,,,,
3393,103569 103909,1,,,,
3394,103569 103910,1,,,,
3395,103570 103554,1,,,,
3396,103570 103938,1,,,,
3397,103570 103944,1,,,,
3398,103570 103947,1,,,,
3399,103571 100754,1,,,,
3400,103571 103925,1,,,,
3401,103571 103926,1,,,,
3402,103571 103938,1,,,,
3403,103572 103652,1,,,,
3404,103572 452,1,,,,
3405,103574 103750,1,,,,
3406,103574 103754,1,,,,
3407,103574 245,1,,,,
3408,103575 103756,1,,,,
3409,103575 456,1,,,,
3410,103576 103753,1,,,,
3411,103576 455,1,,,,
3412,103577 103688,1,,,,
3413,103577 453,1,,,,
3414,103578 101779,1,,,,
3415,103578 103882,1,,,,
3416,103578 297,1,,,,
3417,103579 103586,1,,,,
3418,103579 104050,1,,,,
3419,103579 298,1,,,,
3420,103580 103692,1,,,,
3421,103580 103745,1,,,,
3422,103580 103778,1,,,,
3423,103580 103851,1,,,,
3424,103581 103582,1,,,,
3425,103581 103972,1,,,,
3426,103581 103973,1,,,,
3427,103582 103581,1,,,,
3428,103582 104056,1,,,,
3429,103582 298,1,,,,
3430,103583 104122,1,,,,
3431,103583 104123,1,,,,
3432,103583 368,1,,,,
3433,103584 104105,1,,,,
3434,103584 480,1,,,,
3435,103585 104123,1,,,,
3436,103585 481,1,,,,
3437,103586 103579,1,,,,
3438,103586 466,1,,,,
3439,103587 103950,1,,,,
3440,103587 103950,2,,,,
3441,103588 103587,1,,,,
3442,103588 103587,2,,,,
3443,103588 103590,1,,,,
3444,103589 103590,1,,,,
3445,103589 103590,2,,,,
3446,103590 103588,1,,,,
3447,103590 104032,1,,,,
3448,103590 104032,2,,,,
3449,103591 103592,1,,,,
3450,103591 103612,1,,,,
3451,103591 103659,1,,,,
3452,103592 103591,1,,,,
3453,103592 103678,1,,,,
3454,103592 103722,1,,,,
3455,103593 103628,1,,,,
3456,103593 103788,1,,,,
3457,103593 103790,1,,,,
3458,103594 103644,1,,,,
3459,103594 103646,1,,,,
3460,103594 103646,2,,,,
3461,103594 103788,1,,,,
3462,103595 103596,1,,,,
3463,103595 103616,1,,,,
3464,103595 103787,1,,,,
3465,103596 103595,1,,,,
3466,103596 103897,1,,,,
3467,103596 238,1,,,,
3468,103597 103708,1,,,,
3469,103597 103709,1,,,,
3470,103597 216,1,,,,
3471,103598 103764,1,,,,
3472,103598 103777,1,,,,
3473,103598 231,1,,,,
3474,103598 233,1,,,,
3475,103599 103614,1,,,,
3476,103599 103615,1,,,,
3477,103599 232,1,,,,
3478,103600 103609,1,,,,
3479,103600 103620,1,,,,
3480,103600 228,1,,,,
3481,103600 230,1,,,,
3482,103601 100720,1,,,,
3483,103601 103871,1,,,,
3484,103601 227,1,,,,
3485,103602 100718,1,,,,
3486,103602 103917,1,,,,
3487,103602 227,1,,,,
3488,103602 229,1,,,,
3489,103603 103604,1,,,,
3490,103603 103642,1,,,,
3491,103603 103710,1,,,,
3492,103603 103721,1,,,,
3493,103604 103603,1,,,,
3494,103604 213,1,,,,
3495,103605 103629,1,,,,
3496,103605 103669,1,,,,
3497,103605 210,1,,,,
3498,103606 103863,1,,,,
3499,103606 103864,1,,,,
3500,103606 210,1,,,,
3501,103607 103875,1,,,,
3502,103607 103883,1,,,,
3503,103607 293,1,,,,
3504,103608 103609,1,,,,
3505,103608 103618,1,,,,
3506,103608 103777,1,,,,
3507,103608 103781,1,,,,
3508,103609 103600,1,,,,
3509,103609 103608,1,,,,
3510,103612 103591,1,,,,
3511,103612 103613,1,,,,
3512,103612 103647,1,,,,
3513,103612 103671,1,,,,
3514,103613 103612,1,,,,
3515,103613 103754,1,,,,
3516,103613 244,1,,,,
3517,103614 103599,1,,,,
3518,103614 103709,1,,,,
3519,103614 103710,1,,,,
3520,103615 103599,1,,,,
3521,103615 103764,1,,,,
3522,103615 103767,1,,,,
3523,103615 103774,1,,,,
3524,103616 103595,1,,,,
3525,103616 103617,1,,,,
3526,103616 103779,1,,,,
3527,103616 103780,1,,,,
3528,103617 103616,1,,,,
3529,103617 103902,1,,,,
3530,103618 103608,1,,,,
3531,103618 103633,1,,,,
3532,103618 231,1,,,,
3533,103619 103620,1,,,,
3534,103619 103871,1,,,,
3535,103619 228,1,,,,
3536,103620 103600,1,,,,
3537,103620 103619,1,,,,
3538,103620 103917,1,,,,
3539,103621 103622,1,,,,
3540,103621 103636,1,,,,
3541,103621 103783,1,,,,
3542,103621 103786,1,,,,
3543,103622 103621,1,,,,
3544,103622 103637,1,,,,
3545,103622 103913,1,,,,
3546,103622 103914,1,,,,
3547,103623 103624,1,,,,
3548,103623 103834,1,,,,
3549,103623 103857,1,,,,
3550,103624 103623,1,,,,
3551,103624 103645,1,,,,
3552,103624 103923,1,,,,
3553,103624 103927,1,,,,
3554,103625 103626,1,,,,
3555,103625 103718,1,,,,
3556,103625 103720,1,,,,
3557,103625 103721,1,,,,
3558,103626 103625,1,,,,
3559,103626 103872,1,,,,
3560,103626 212,1,,,,
3561,103626 213,1,,,,
3562,103627 103628,1,,,,
3563,103627 103636,1,,,,
3564,103627 103735,1,,,,
3565,103628 103593,1,,,,
3566,103628 103627,1,,,,
3567,103628 103637,1,,,,
3568,103629 103605,1,,,,
3569,103629 103635,1,,,,
3570,103629 103641,1,,,,
3571,103629 103718,1,,,,
3572,103630 103910,1,,,,
3573,103630 460,1,,,,
3574,103631 100762,1,,,,
3575,103631 103670,1,,,,
3576,103631 103707,1,,,,
3577,103632 103670,1,,,,
3578,103632 103722,1,,,,
3579,103632 103774,1,,,,
3580,103633 103618,1,,,,
3581,103633 103634,1,,,,
3582,103633 103642,1,,,,
3583,103634 103633,1,,,,
3584,103634 103873,1,,,,
3585,103634 213,1,,,,
3586,103635 103629,1,,,,
3587,103635 103860,1,,,,
3588,103635 210,1,,,,
3589,103635 212,1,,,,
3590,103636 103621,1,,,,
3591,103636 103627,1,,,,
3592,103636 103637,1,,,,
3593,103636 103738,1,,,,
3594,103637 103622,1,,,,
3595,103637 103628,1,,,,
3596,103637 103636,1,,,,
3597,103637 103914,1,,,,
3598,103638 103909,1,,,,
3599,103638 459,1,,,,
3600,103639 100759,1,,,,
3601,103639 103669,1,,,,
3602,103639 103705,1,,,,
3603,103640 103648,1,,,,
3604,103640 103687,1,,,,
3605,103640 103692,1,,,,
3606,103640 103693,1,,,,
3607,103641 103629,1,,,,
3608,103641 103719,1,,,,
3609,103642 103603,1,,,,
3610,103642 103633,1,,,,
3611,103643 103680,1,,,,
3612,103643 103687,1,,,,
3613,103643 103694,1,,,,
3614,103644 103594,1,,,,
3615,103644 103842,1,,,,
3616,103644 103842,2,,,,
3617,103644 103857,1,,,,
3618,103645 103624,1,,,,
3619,103645 103644,1,,,,
3620,103645 103644,2,,,,
3621,103645 103646,1,,,,
3622,103646 103645,1,,,,
3623,103646 103789,1,,,,
3624,103646 103932,1,,,,
3625,103646 103932,2,,,,
3626,103647 103612,1,,,,
3627,103647 103674,1,,,,
3628,103648 103640,1,,,,
3629,103648 103679,1,,,,
3630,103648 103689,1,,,,
3631,103648 104426,1,,,,
3632,103649 103690,1,,,,
3633,103649 103697,1,,,,
3634,103649 222,1,,,,
3635,103649 223,1,,,,
3636,103650 103661,1,,,,
3637,103650 103704,1,,,,
3638,103650 218,1,,,,
3639,103651 100706,1,,,,
3640,103651 100716,1,,,,
3641,103651 235,1,,,,
3642,103652 103572,1,,,,
3643,103652 103654,1,,,,
3644,103652 224,1,,,,
3645,103652 225,1,,,,
3646,103653 103900,1,,,,
3647,103653 103912,1,,,,
3648,103653 237,1,,,,
3649,103653 239,1,,,,
3650,103654 103652,1,,,,
3651,103654 103663,1,,,,
3652,103654 222,1,,,,
3653,103655 103660,1,,,,
3654,103655 103663,1,,,,
3655,103656 103657,1,,,,
3656,103656 103705,1,,,,
3657,103656 214,1,,,,
3658,103657 103656,1,,,,
3659,103657 103712,1,,,,
3660,103657 103717,1,,,,
3661,103657 103719,1,,,,
3662,103658 103905,1,,,,
3663,103658 103908,1,,,,
3664,103658 237,1,,,,
3665,103659 103591,1,,,,
3666,103659 241,1,,,,
3667,103660 103655,1,,,,
3668,103660 103661,1,,,,
3669,103660 218,1,,,,
3670,103661 103650,1,,,,
3671,103661 103660,1,,,,
3672,103661 103711,1,,,,
3673,103662 103663,1,,,,
3674,103662 103672,1,,,,
3675,103662 218,1,,,,
3676,103663 103654,1,,,,
3677,103663 103655,1,,,,
3678,103663 103662,1,,,,
3679,103663 103702,1,,,,
3680,103664 100761,1,,,,
3681,103664 103691,1,,,,
3682,103665 100761,1,,,,
3683,103665 100762,1,,,,
3684,103665 103666,1,,,,
3685,103666 103665,1,,,,
3686,103666 103674,1,,,,
3687,103666 103676,1,,,,
3688,103666 103682,1,,,,
3689,103667 103668,1,,,,
3690,103667 103699,1,,,,
3691,103667 219,1,,,,
3692,103668 103667,1,,,,
3693,103668 103714,1,,,,
3694,103669 103605,1,,,,
3695,103669 103639,1,,,,
3696,103669 214,1,,,,
3697,103670 103631,1,,,,
3698,103670 103632,1,,,,
3699,103670 241,1,,,,
3700,103671 103612,1,,,,
3701,103671 242,1,,,,
3702,103671 244,1,,,,
3703,103672 103662,1,,,,
3704,103672 451,1,,,,
3705,103674 103647,1,,,,
3706,103674 103666,1,,,,
3707,103674 241,1,,,,
3708,103674 242,1,,,,
3709,103676 103666,1,,,,
3710,103676 103690,1,,,,
3711,103678 103592,1,,,,
3712,103678 243,1,,,,
3713,103679 100678,1,,,,
3714,103679 103648,1,,,,
3715,103679 251,1,,,,
3716,103679 255,1,,,,
3717,103680 103643,1,,,,
3718,103680 103703,1,,,,
3719,103680 252,1,,,,
3720,103680 253,1,,,,
3721,103681 103682,1,,,,
3722,103681 454,1,,,,
3723,103682 103666,1,,,,
3724,103682 103681,1,,,,
3725,103682 242,1,,,,
3726,103683 103684,1,,,,
3727,103683 103688,1,,,,
3728,103684 103683,1,,,,
3729,103684 103690,1,,,,
3730,103684 226,1,,,,
3731,103687 103640,1,,,,
3732,103687 103643,1,,,,
3733,103687 253,1,,,,
3734,103687 254,1,,,,
3735,103688 103577,1,,,,
3736,103688 103683,1,,,,
3737,103688 225,1,,,,
3738,103689 103648,1,,,,
3739,103689 103703,1,,,,
3740,103689 253,1,,,,
3741,103690 103649,1,,,,
3742,103690 103676,1,,,,
3743,103690 103684,1,,,,
3744,103691 103664,1,,,,
3745,103691 103698,1,,,,
3746,103691 220,1,,,,
3747,103692 103580,1,,,,
3748,103692 103640,1,,,,
3749,103692 255,1,,,,
3750,103692 256,1,,,,
3751,103693 100705,1,,,,
3752,103693 103640,1,,,,
3753,103693 254,1,,,,
3754,103693 256,1,,,,
3755,103694 103569,1,,,,
3756,103694 103643,1,,,,
3757,103694 252,1,,,,
3758,103694 254,1,,,,
3759,103695 103696,1,,,,
3760,103695 103701,1,,,,
3761,103695 219,1,,,,
3762,103695 222,1,,,,
3763,103695 225,1,,,,
3764,103696 103695,1,,,,
3765,103696 103697,1,,,,
3766,103696 103697,2,,,,
3767,103697 103649,1,,,,
3768,103697 103696,1,,,,
3769,103697 103696,2,,,,
3770,103697 103698,1,,,,
3771,103697 103699,1,,,,
3772,103698 103691,1,,,,
3773,103698 103697,1,,,,
3774,103698 221,1,,,,
3775,103698 223,1,,,,
3776,103699 103667,1,,,,
3777,103699 103697,1,,,,
3778,103699 221,1,,,,
3779,103700 100705,1,,,,
3780,103700 100705,2,,,,
3781,103700 103569,1,,,,
3782,103700 103569,2,,,,
3783,103700 254,1,,,,
3784,103701 103695,1,,,,
3785,103701 103702,1,,,,
3786,103702 103663,1,,,,
3787,103702 103701,1,,,,
3788,103703 103680,1,,,,
3789,103703 103689,1,,,,
3790,103703 103715,1,,,,
3791,103704 100764,1,,,,
3792,103704 103650,1,,,,
3793,103704 103705,1,,,,
3794,103705 100763,1,,,,
3795,103705 103639,1,,,,
3796,103705 103656,1,,,,
3797,103705 103704,1,,,,
3798,103706 103707,1,,,,
3799,103706 103713,1,,,,
3800,103706 215,1,,,,
3801,103707 103631,1,,,,
3802,103707 103706,1,,,,
3803,103707 103709,1,,,,
3804,103708 103597,1,,,,
3805,103708 103717,1,,,,
3806,103708 103720,1,,,,
3807,103709 103597,1,,,,
3808,103709 103614,1,,,,
3809,103709 103707,1,,,,
3810,103710 103603,1,,,,
3811,103710 103614,1,,,,
3812,103710 216,1,,,,
3813,103710 231,1,,,,
3814,103711 103661,1,,,,
3815,103711 103712,1,,,,
3816,103711 103713,1,,,,
3817,103711 103714,1,,,,
3818,103712 103657,1,,,,
3819,103712 103711,1,,,,
3820,103712 215,1,,,,
3821,103713 103706,1,,,,
3822,103713 103711,1,,,,
3823,103714 103668,1,,,,
3824,103714 103711,1,,,,
3825,103714 217,1,,,,
3826,103715 103703,1,,,,
3827,103715 103716,1,,,,
