geometry_id,geometry
452,"LINESTRING(1519004 1004492,1518979.088 1003705.824)"
453,"LINESTRING(1520839 1002677,1521206.675 1002548.858)"
454,"LINESTRING(1520839 1002677,1520623 1002561)"
455,"LINESTRING(1520839 1002677,1520513.479 1002069.335)"
456,"LINESTRING(1520839 1002677,1520486.264 1002971.45)"
457,"LINESTRING(1521740 1002307,1521712.52 1002026.611)"
458,"LINESTRING(1521740 1002307,1522142.026 1002279.31)"
459,"LINESTRING(1521740 1002307,1521312 1002320)"
460,"LINESTRING(1521740 1002307,1521718.651 1002533.335)"
461,"LINESTRING(1521698 1002775,1522140.752 1002781.652)"
462,"LINESTRING(1521698 1002775,1521329.365 1002798.556)"
463,"LINESTRING(1521698 1002775,1521718.651 1002533.335)"
464,"LINESTRING(1521698 1002775,1521723.79 1003007.038)"
465,"LINESTRING(1522629 1002765,1522640.668 1002519.222)"
466,"LINESTRING(1522629 1002765,1522640.668 1002989.639)"
467,"LINESTRING(1522629 1002765,1522865.058 1002771.247)"
468,"LINESTRING(1522629 1002765,1522430.945 1002781.003)"
469,"LINESTRING(1515278 1001645,1515192 1001931)"
470,"LINESTRING(1515278 1001645,1515129.527 1001095.454)"
471,"LINESTRING(1515278 1001645,1514771.886 1001738.953)"
472,"LINESTRING(1515278 1001645,1515726 1001699)"
473,"LINESTRING(1517751 1001520,1517800.573 1001605.503)"
474,"LINESTRING(1517751 1001520,1517800.573 1001068.609)"
475,"LINESTRING(1517751 1001520,1517840.84 1002128.974)"
476,"LINESTRING(1517800 1002789,1517840.84 1002128.974)"
477,"LINESTRING(1517800 1002789,1517842.115 1002615.96)"
478,"LINESTRING(1517800 1002789,1517379.487 1003097.192)"
479,"LINESTRING(1515349 1002886,1515192 1002521)"
480,"LINESTRING(1515349 1002886,1515411.396 1004061.791)"
481,"LINESTRING(1515349 1002886,1516090.918 1003179.883)"
482,"LINESTRING(1515349 1002886,1514791.003 1003618.917)"
483,"LINESTRING(1506246 999375,1505568.278 999944.438)"
484,"LINESTRING(1506246 999375,1507084.155 999960.306)"
485,"LINESTRING(1511262 998400,1511944.727 997772.062)"
486,"LINESTRING(1511262 998400,1511439.961 998714.438)"
487,"LINESTRING(1512681 1006128,1512069.234 1006088.564)"
488,"LINESTRING(1511278 1004030,1511773.942 1004263.126)"
489,"LINESTRING(1506376.073 1014543.536,1506930.871 1014192.243)"
490,"LINESTRING(1506376.073 1014543.536,1504555.842 1015077.891)"
491,"LINESTRING(1508000.305 1016320.637,1507197.743 1016110.442)"
492,"LINESTRING(1514904 1011161,1514817.26 1013044.503)"
493,"LINESTRING(1514904 1011161,1513488.036 1009313.437)"
494,"LINESTRING(1510920 1009474,1510613 1010956)"
495,"LINESTRING(1510920 1009474,1511748 1009338)"
496,"LINESTRING(1510920 1009474,1507116.942 1011696.454)"
497,"LINESTRING(1511385.846 1010433.479,1510613 1010956)"
498,"LINESTRING(1511385.846 1010433.479,1511490.18 1010596.521)"
499,"LINESTRING(1507885.654 1011791.895,1507116.942 1011696.454)"
500,"LINESTRING(1508442 1012178,1508385 1012418)"
501,"LINESTRING(1506281 1004772,1507089.546 1004719.485)"
502,"LINESTRING(1524898 987527,1524229.031 988220.375)"
503,"LINESTRING(1536008 1018055,1536552.948 1019620.09)"
504,"LINESTRING(1511367 1007072,1511760.52 1006544.924)"
505,"LINESTRING(1511367 1007072,1511854.476 1007430.798)"
506,"LINESTRING(1510286 1006904,1510248.951 1005947.941)"
507,"LINESTRING(1512912.682 1007279.711,1512658.891 1006550.062)"
508,"LINESTRING(1512912.682 1007279.711,1512485.326 1007430.798)"
509,"LINESTRING(1487974.305 988900,1490760.387 990645.25)"
510,"LINESTRING(1487974.305 988900,1488011.619 984922.688)"
511,"LINESTRING(1487974.305 988900,1488093.616 992751.75)"
512,"LINESTRING(1480197.212 987848.188,1474804.495 988468.937)"
513,"LINESTRING(1480197.212 987848.188,1485392.565 988390.062)"
514,"LINESTRING(1480197.212 987848.188,1480137.312 992025.125)"
515,"LINESTRING(1480197.212 987848.188,1480003.959 983112.75)"
516,"LINESTRING(1488420.531 994924.063,1490811.031 996613.375)"
517,"LINESTRING(1488420.531 994924.063,1488093.616 992751.75)"
518,"LINESTRING(1480197.212 995561.563,1480233.918 998896.188)"
519,"LINESTRING(1480197.212 995561.563,1480137.312 992025.125)"
520,"LINESTRING(1480197.212 995561.563,1474884.524 995087.375)"
521,"LINESTRING(1480420.326 1003466.137,1476372.413 1004231.097)"
522,"LINESTRING(1480420.326 1003466.137,1480233.918 998896.188)"
523,"LINESTRING(1480420.326 1003466.137,1480324.725 1006790.184)"
524,"LINESTRING(1471910.146 987274.5,1469469.476 985923.5)"
525,"LINESTRING(1471910.146 987274.5,1474770.522 985789.313)"
526,"LINESTRING(1467001.653 994350.375,1464291.498 993916.375)"
527,"LINESTRING(1467001.653 994350.375,1468390.901 991230.313)"
528,"LINESTRING(1467001.653 994350.375,1469580.15 993800.938)"
529,"LINESTRING(1470762.706 1001713.104,1466797.233 1000352.599)"
530,"LINESTRING(1470762.706 1001713.104,1467011.518 1004332.963)"
531,"LINESTRING(1470762.706 1001713.104,1471336.426 999003.875)"
532,"LINESTRING(1470762.706 1001713.104,1474938.113 1001649.357)"
533,"LINESTRING(1461360.074 991832.375,1459057.399 991342.688)"
534,"LINESTRING(1457216.541 985935.813,1464166.398 985983.875)"
535,"LINESTRING(1457216.541 985935.813,1457561.937 988574.312)"
536,"LINESTRING(1457216.541 985935.813,1451328.093 984697.75)"
537,"LINESTRING(1455718.494 990270.563,1456694.691 991350.812)"
538,"LINESTRING(1455718.494 990270.563,1454060.026 990664.188)"
539,"LINESTRING(1457471.528 993553.563,1455838.166 993896)"
540,"LINESTRING(1455973.481 992437.938,1454701.511 992309)"
541,"LINESTRING(1455973.481 992437.938,1455513.763 991585.625)"
542,"LINESTRING(1453141.783 990966.563,1453995.798 992225.438)"
543,"LINESTRING(1453141.783 990966.563,1452882.71 988677.563)"
544,"LINESTRING(1453141.783 990966.563,1454060.026 990664.188)"
545,"LINESTRING(1454705.609 993331.438,1453995.798 992225.438)"
546,"LINESTRING(1454705.609 993331.438,1454701.511 992309)"
547,"LINESTRING(1447610.285 986194.312,1447785.542 988732)"
548,"LINESTRING(1447031.828 991520.938,1447785.542 988732)"
549,"LINESTRING(1447031.828 991520.938,1445215.995 994093.188)"
550,"LINESTRING(1447031.828 991520.938,1454060.026 990664.188)"
551,"LINESTRING(1450767.698 995835.25,1450501.681 993980)"
552,"LINESTRING(1488415.628 1009453.087,1488278.073 1006740.143)"
553,"LINESTRING(1488415.628 1009453.087,1488320.28 1012490.875)"
554,"LINESTRING(1481401.833 1009573.599,1481696.522 1012117.736)"
555,"LINESTRING(1481401.833 1009573.599,1485664.071 1009445.345)"
556,"LINESTRING(1481401.833 1009573.599,1481628.026 1006789.209)"
557,"LINESTRING(1488512.037 1016563.292,1488320.28 1012490.875)"
558,"LINESTRING(1488512.037 1016563.292,1488399.788 1019995.23)"
559,"LINESTRING(1481498.243 1015984.834,1481696.522 1012117.736)"
560,"LINESTRING(1481498.243 1015984.834,1485685.658 1014770.422)"
561,"LINESTRING(1481498.243 1015984.834,1481765.406 1020013.408)"
562,"LINESTRING(1468850.307 1009171.463,1469093.702 1012150.762)"
563,"LINESTRING(1468850.307 1009171.463,1475002.766 1009474.057)"
564,"LINESTRING(1468850.307 1009171.463,1467011.518 1004332.963)"
565,"LINESTRING(1463252.735 1007597.203,1463796.256 1007391.708)"
566,"LINESTRING(1471110.113 1015599.196,1469093.702 1012150.762)"
567,"LINESTRING(1471110.113 1015599.196,1467296.205 1016947.705)"
568,"LINESTRING(1471110.113 1015599.196,1472736.457 1020043.162)"
569,"LINESTRING(1471110.113 1015599.196,1475121.612 1015456.611)"
570,"LINESTRING(1463686.578 1016852.52,1460322.316 1017529.843)"
571,"LINESTRING(1463686.578 1016852.52,1467296.205 1016947.705)"
572,"LINESTRING(1489017.276 1021632.838,1491054.205 1021171.411)"
573,"LINESTRING(1489017.276 1021632.838,1488399.788 1019995.23)"
574,"LINESTRING(1488029.99 1027843.209,1491082.414 1025005.908)"
575,"LINESTRING(1488029.99 1027843.209,1485801.763 1027972.955)"
576,"LINESTRING(1488029.99 1027843.209,1488476.66 1030561.85)"
577,"LINESTRING(1483175.385 1024552.086,1483557.001 1022179.431)"
578,"LINESTRING(1483175.385 1024552.086,1480487.482 1027173.622)"
579,"LINESTRING(1477498.629 1026528.325,1477873.693 1024028.906)"
580,"LINESTRING(1477498.629 1026528.325,1477990.076 1030397.292)"
581,"LINESTRING(1479308 1021805.696,1483557.001 1022179.431)"
582,"LINESTRING(1479308 1021805.696,1481765.406 1020013.408)"
583,"LINESTRING(1465726.332 1026506.74,1472245.705 1023987.619)"
584,"LINESTRING(1465726.332 1026506.74,1464751.917 1020130.929)"
585,"LINESTRING(1465726.332 1026506.74,1464876.331 1030898.279)"
586,"LINESTRING(1457126.976 1006098.485,1457921.457 1009737.022)"
587,"LINESTRING(1457126.976 1006098.485,1460314.382 1006629.719)"
588,"LINESTRING(1457126.976 1006098.485,1453318.368 1004515.287)"
589,"LINESTRING(1449335.538 1005611.52,1449556.885 1009817.125)"
590,"LINESTRING(1449335.538 1005611.52,1453318.368 1004515.287)"
591,"LINESTRING(1449335.538 1005611.52,1445311.906 1002023.544)"
592,"LINESTRING(1456330.124 1014731.044,1456108.776 1013402.958)"
593,"LINESTRING(1456330.124 1014731.044,1456194.816 1017682.944)"
594,"LINESTRING(1449025.651 1013934.192,1453535.667 1015002.01)"
595,"LINESTRING(1449025.651 1013934.192,1449556.885 1009817.125)"
596,"LINESTRING(1449025.651 1013934.192,1448216.972 1017816.661)"
597,"LINESTRING(1456595.741 1021769.899,1453629.682 1021725.63)"
598,"LINESTRING(1456595.741 1021769.899,1456355.977 1025577.246)"
599,"LINESTRING(1456595.741 1021769.899,1456194.816 1017682.944)"
600,"LINESTRING(1456595.741 1021769.899,1460383.77 1024112.148)"
601,"LINESTRING(1447431.948 1023850.568,1446816.819 1025806.189)"
602,"LINESTRING(1457038.436 1028366.06,1456355.977 1025577.246)"
603,"LINESTRING(1457038.436 1028366.06,1456347.036 1031021.286)"
604,"LINESTRING(1447653.295 1027702.017,1446816.819 1025806.189)"
605,"LINESTRING(1456949.441 1034087.083,1456347.036 1031021.286)"
606,"LINESTRING(1456949.441 1034087.083,1457503 1040335)"
607,"LINESTRING(1458199.832 1037163.046,1459358 1038166)"
608,"LINESTRING(1458199.832 1037163.046,1456347.036 1031021.286)"
609,"LINESTRING(1458199.832 1037163.046,1457503 1040335)"
610,"LINESTRING(1457974.762 1039488.774,1458995 1039950)"
611,"LINESTRING(1457974.762 1039488.774,1458125.021 1040690.241)"
612,"LINESTRING(1456321.892 1041152.489,1456728.039 1040889.688)"
613,"LINESTRING(1456321.892 1041152.489,1456716.093 1041684.063)"
614,"LINESTRING(1457128.213 1040925.525,1456728.039 1040889.688)"
615,"LINESTRING(1457128.213 1040925.525,1457140.158 1041086.789)"
616,"LINESTRING(1457128.213 1040925.525,1457122.24 1040698.561)"
617,"LINESTRING(1457152.103 1041684.063,1457140.158 1041086.789)"
618,"LINESTRING(1457152.103 1041684.063,1457570.196 1041749.764)"
619,"LINESTRING(1457152.103 1041684.063,1456716.093 1041684.063)"
620,"LINESTRING(1457152.103 1041684.063,1457098.349 1042329.12)"
621,"LINESTRING(1458083.852 1040877.743,1458125.021 1040690.241)"
622,"LINESTRING(1458083.852 1040877.743,1458107.742 1041074.844)"
623,"LINESTRING(1458053.988 1041654.2,1458398 1041546)"
624,"LINESTRING(1458053.988 1041654.2,1458107.742 1041074.844)"
625,"LINESTRING(1458053.988 1041654.2,1457570.196 1041749.764)"
626,"LINESTRING(1458053.988 1041654.2,1458042.042 1042329.12)"
627,"LINESTRING(1458943.927 1040495.487,1458854.335 1040686.615)"
628,"LINESTRING(1458872.254 1040877.743,1458663.208 1040871.77)"
629,"LINESTRING(1458872.254 1040877.743,1458854.335 1041062.898)"
630,"LINESTRING(1458872.254 1040877.743,1458854.335 1040686.615)"
631,"LINESTRING(1458872.254 1040877.743,1459039.491 1040859.825)"
632,"LINESTRING(1458866.281 1041277.917,1458675.153 1041283.89)"
633,"LINESTRING(1458866.281 1041277.917,1458848.363 1041546.69)"
634,"LINESTRING(1458866.281 1041277.917,1458854.335 1041062.898)"
635,"LINESTRING(1458866.281 1041277.917,1459039.491 1041271.944)"
636,"LINESTRING(1458812.526 1041911.028,1458549.726 1041928.946)"
637,"LINESTRING(1458812.526 1041911.028,1458788.635 1042323.147)"
638,"LINESTRING(1458812.526 1041911.028,1458848.363 1041546.69)"
639,"LINESTRING(1458812.526 1041911.028,1459033.518 1041917)"
640,"LINESTRING(1455814.209 1043446.023,1456100.901 1042353.011)"
641,"LINESTRING(1455814.209 1043446.023,1456612.764 1043420.355)"
642,"LINESTRING(1458114.693 1043515.333,1459031 1042650)"
643,"LINESTRING(1458114.693 1043515.333,1458542 1042600)"
644,"LINESTRING(1458114.693 1043515.333,1457564 1042578)"
645,"LINESTRING(1458114.693 1043515.333,1456612.764 1043420.355)"
646,"LINESTRING(1458114.693 1043515.333,1459415.773 1043678.96)"
647,"LINESTRING(1460317.658 1045387.164,1459446.119 1045249.991)"
648,"LINESTRING(1462909.828 1044598.762,1462240.881 1044598.762)"
649,"LINESTRING(1460580.458 1043356.432,1460108 1042582)"
650,"LINESTRING(1460580.458 1043356.432,1460466 1042582)"
651,"LINESTRING(1460580.458 1043356.432,1462240.881 1044598.762)"
652,"LINESTRING(1460580.458 1043356.432,1459415.773 1043678.96)"
653,"LINESTRING(1459476.965 1041917.109,1459395.589 1041921.392)"
654,"LINESTRING(1460175.083 1041908.544,1460110.839 1041912.826)"
655,"LINESTRING(1460175.083 1041908.544,1460470.605 1041912.826)"
656,"LINESTRING(1459451.267 1041300.367,1459395.589 1041291.801)"
657,"LINESTRING(1460192.214 1041313.216,1460110.839 1041304.65)"
658,"LINESTRING(1460192.214 1041313.216,1460479.171 1041266.104)"
659,"LINESTRING(1459472.682 1040846.376,1459395.589 1040859.225)"
660,"LINESTRING(1460200.78 1040850.659,1460123.688 1040850.659)"
661,"LINESTRING(1460200.78 1040850.659,1460479.171 1040824.962)"
662,"LINESTRING(1459438.418 1040490.893,1459380.833 1040375.252)"
663,"LINESTRING(1460008.048 1040503.742,1460483 1040572)"
664,"LINESTRING(1460008.048 1040503.742,1459733.941 1040675.059)"
665,"LINESTRING(1461853.992 1041518.797,1462230 1041929)"
666,"LINESTRING(1461853.992 1041518.797,1462241.81 1040841.284)"
667,"LINESTRING(1461853.992 1041518.797,1460740.43 1041553.06)"
668,"LINESTRING(1463892.668 1041664.416,1463965.677 1042027.156)"
669,"LINESTRING(1463892.668 1041664.416,1463788.153 1041543.417)"
670,"LINESTRING(1463644.258 1040362.405,1463749.215 1039999.026)"
671,"LINESTRING(1463644.258 1040362.405,1463815.975 1040296.059)"
672,"LINESTRING(1463070.345 1040156.824,1463749.215 1039999.026)"
673,"LINESTRING(1461151.591 1040636.513,1460581 1040688)"
674,"LINESTRING(1460449.19 1039711.399,1460483 1040572)"
675,"LINESTRING(1460449.19 1039711.399,1459856 1039950)"
676,"LINESTRING(1460449.19 1039711.399,1460108.228 1038457.941)"
677,"LINESTRING(1461742.636 1038632.1,1460856.805 1038453.163)"
678,"LINESTRING(1461742.636 1038632.1,1461631.423 1038138.799)"
679,"LINESTRING(1459858.146 1037672.724,1459358 1038166)"
680,"LINESTRING(1459858.146 1037672.724,1460621.204 1037825.057)"
681,"LINESTRING(1461442.831 1037467.143,1460621.204 1037825.057)"
682,"LINESTRING(1461977.522 1034300.286,1464715.533 1035944.433)"
683,"LINESTRING(1461977.522 1034300.286,1460538.363 1033558.368)"
684,"LINESTRING(1470187.653 1033188.273,1464715.533 1035944.433)"
685,"LINESTRING(1470187.653 1033188.273,1469917.578 1030835.851)"
686,"LINESTRING(1470187.653 1033188.273,1472526.108 1033441.532)"
687,"LINESTRING(1470063.416 1036611.68,1469986.436 1036120.13)"
688,"LINESTRING(1470063.416 1036611.68,1470000.493 1037199.512)"
689,"LINESTRING(1466032.631 1040559.64,1464857.058 1042044.894)"
690,"LINESTRING(1466032.631 1040559.64,1467113.379 1042064.759)"
691,"LINESTRING(1466032.631 1040559.64,1467392.248 1037723.349)"
692,"LINESTRING(1464845.482 1043831.202,1464857.058 1042044.894)"
693,"LINESTRING(1470229.065 1042892.526,1469536.455 1042035.934)"
694,"LINESTRING(1474342.674 1035355.51,1473926.052 1035578.984)"
695,"LINESTRING(1478180.203 1035438.335,1477190.698 1035576.152)"
696,"LINESTRING(1478180.203 1035438.335,1480554.501 1035465.943)"
697,"LINESTRING(1478180.203 1035438.335,1479036.054 1033340.118)"
698,"LINESTRING(1476689.364 1043417.081,1473898.794 1040735.752)"
699,"LINESTRING(1476689.364 1043417.081,1480745.21 1043816.463)"
700,"LINESTRING(1485634.394 1042091.891,1485962.365 1041522.658)"
701,"LINESTRING(1484971.8 1034554.875,1484325.287 1035000.734)"
702,"LINESTRING(1494827.322 1031922.457,1493801.854 1030493.685)"
703,"LINESTRING(1494827.322 1031922.457,1493853.89 1033058.742)"
704,"LINESTRING(1501086.409 1040031.397,1501930.067 1039863.077)"
705,"LINESTRING(1504051.241 1040715.588,1503611.964 1040116.4)"
706,"LINESTRING(1508688.54 1032986.755,1507168.114 1032986.755)"
707,"LINESTRING(1510715.775 1042768.164,1515269.474 1043332.858)"
708,"LINESTRING(1510715.775 1042768.164,1512559.449 1036570.844)"
709,"LINESTRING(1519990.375 1040588.886,1515214.469 1040728.074)"
710,"LINESTRING(1519990.375 1040588.886,1523067.642 1035464.639)"
711,"LINESTRING(1524896.283 1031349.763,1526710.659 1031116.631)"
712,"LINESTRING(1526249.463 1038004.162,1525694.689 1035450.758)"
713,"LINESTRING(1526249.463 1038004.162,1529158.411 1038085.023)"
714,"LINESTRING(1529774.36 1034784.671,1529673.329 1035427.598)"
715,"LINESTRING(1533855.432 1032209.807,1528508 1030136)"
716,"LINESTRING(1533855.432 1032209.807,1533614.135 1033555.595)"
717,"LINESTRING(1533243.423 1040132.758,1530083.658 1040679.254)"
718,"LINESTRING(1533243.423 1040132.758,1531937.26 1035416.012)"
719,"LINESTRING(1533243.423 1040132.758,1539040.485 1040582.744)"
720,"LINESTRING(1533243.423 1040132.758,1533798.746 1045978.209)"
721,"LINESTRING(1527567.165 1052448.211,1533224.184 1056578.319)"
722,"LINESTRING(1527567.165 1052448.211,1528485.253 1046056.293)"
723,"LINESTRING(1527567.165 1052448.211,1523067.642 1035464.639)"
724,"LINESTRING(1536385.637 1053157.743,1539222.629 1053738.914)"
725,"LINESTRING(1536385.637 1053157.743,1533642.784 1053882.84)"
726,"LINESTRING(1543785.045 1058986.043,1545895.992 1059033.87)"
727,"LINESTRING(1543785.045 1058986.043,1539257.579 1059086.609)"
728,"LINESTRING(1544950.705 1050471.656,1545802.364 1051083.231)"
729,"LINESTRING(1544950.705 1050471.656,1549735.874 1051124.493)"
730,"LINESTRING(1544950.705 1050471.656,1539189.051 1050626.692)"
731,"LINESTRING(1552603.517 1051079.827,1552432.978 1056414.884)"
732,"LINESTRING(1552603.517 1051079.827,1554996.773 1050963.538)"
733,"LINESTRING(1552603.517 1051079.827,1549735.874 1051124.493)"
734,"LINESTRING(1552603.517 1051079.827,1554919.184 1045977.537)"
735,"LINESTRING(1544950.705 1040234.12,1545654.614 1040521.693)"
736,"LINESTRING(1544950.705 1040234.12,1549630.915 1040523.241)"
737,"LINESTRING(1544950.705 1040234.12,1539040.485 1040582.744)"
738,"LINESTRING(1544038.449 1031719.734,1543835.726 1035216.714)"
739,"LINESTRING(1544038.449 1031719.734,1545525.613 1032097.349)"
740,"LINESTRING(1551843.304 1040386.163,1549630.915 1040523.241)"
741,"LINESTRING(1551843.304 1040386.163,1554872.297 1040654.614)"
742,"LINESTRING(1555407.748 1030028.895,1555654.875 1029796.305)"
743,"LINESTRING(1555407.748 1030028.895,1554761.925 1030474.992)"
744,"LINESTRING(1563155.909 1029745.426,1563896.487 1027374.666)"
745,"LINESTRING(1563155.909 1029745.426,1559940.036 1029981.604)"
746,"LINESTRING(1558893.303 1034520.556,1560000.343 1034802.007)"
747,"LINESTRING(1560675.825 1035752.686,1560362.198 1035265.124)"
748,"LINESTRING(1562251.949 1034651.9,1562662.332 1035292.907)"
749,"LINESTRING(1565254.091 1035602.578,1564978.441 1035282.01)"
750,"LINESTRING(1567130.43 1039980.702,1566655.091 1039755.541)"
751,"LINESTRING(1564603.627 1042307.362,1560050.379 1042457.469)"
752,"LINESTRING(1564603.627 1042307.362,1568038.602 1045904.102)"
753,"LINESTRING(1564603.627 1042307.362,1565318.606 1039893.038)"
754,"LINESTRING(1557498.558 1036803.435,1557368.898 1035274.094)"
755,"LINESTRING(1557266.157 1050725.061,1554996.773 1050963.538)"
756,"LINESTRING(1557266.157 1050725.061,1560135.424 1051160.777)"
757,"LINESTRING(1565479.252 1051063.609,1560135.424 1051160.777)"
758,"LINESTRING(1565479.252 1051063.609,1568080.134 1056483.462)"
759,"LINESTRING(1565479.252 1051063.609,1568038.602 1045904.102)"
760,"LINESTRING(1565479.252 1051063.609,1570682.475 1051193.208)"
761,"LINESTRING(1556172.612 1061821.284,1555007.293 1056378.318)"
762,"LINESTRING(1556172.612 1061821.284,1560280.142 1061652.199)"
763,"LINESTRING(1565379.18 1061971.391,1565428.729 1056471.447)"
764,"LINESTRING(1565379.18 1061971.391,1560280.142 1061652.199)"
