link_geom_id,name,geometry,length,row_width,jurisdiction,facility_type
1683,Cottage Park Avenue,"LINESTRING (324429.6415203143 4696235.252056119, 324429.890557172 4696249.101686972, 324430.8567453588 4696301.667564653, 324430.9303928617 4696302.632404624, 324431.1274952519 4696303.594143717, 324431.4389854113 4696304.519675552, 324431.8645843812 4696305.397895772, 324432.3875525707 4696306.218113474, 324433.0076110414 4696306.969224303, 324458.2837459546 4696333.91283609)",109.21895087612262,,,residential
1684,Massachusetts Avenue,"LINESTRING (324414.4370794302 4696369.281626898, 324419.3711987128 4696366.046495354, 324458.2837459546 4696333.91283609)",56.36555413997473,26.8,,primary
1686,Cresto Terrace,"LINESTRING (328561.7367651494 4693185.220600262, 328566.2638615805 4693207.576034296)",22.809209388874965,8.5,,residential
1687,Whittemore Avenue,"LINESTRING (324119.605371185 4696249.724119822, 324040.383012188 4696257.418084758)",79.59509571257901,,,residential
1688,Whittemore Avenue,"LINESTRING (323977.2562583122 4696265.563195233, 324040.383012188 4696257.418084758)",63.650057969695126,,,residential
1689,Whittemore Avenue,"LINESTRING (324119.605371185 4696249.724119822, 324148.2816783997 4696246.447014464, 324166.9392562843 4696244.310951817, 324184.5785067259 4696242.289443852, 324198.0135702326 4696240.762615154)",78.91865981230598,,,residential
1690,Whittemore Avenue,"LINESTRING (324271.9063788812 4696233.671113188, 324213.5505965761 4696238.982946777, 324202.1933529824 4696240.279706039, 324198.0135702326 4696240.762615154)",74.23566020457368,,,residential
1691,Cresto Terrace,"LINESTRING (328566.2638615805 4693207.576034296, 328561.7367651494 4693185.220600262)",22.809209388874965,8.5,,residential
1692,Gore Street,"LINESTRING (328498.8769379506 4693198.083194233, 328561.7367651494 4693185.220600262)",64.16232694584204,15.2,,tertiary
1693,Gore Street,"LINESTRING (328632.3282239254 4693170.480346173, 328561.7367651494 4693185.220600262)",72.11400101744329,15.2,,tertiary
1694,Water Street,"LINESTRING (328871.3837951737 4693170.762587786, 328940.3934260111 4693268.551196563)",119.68684620677392,15.2,,residential
1695,Madison Avenue,"LINESTRING (324198.0135702326 4696240.762615154, 324202.2922849552 4696440.682390733)",199.96555720244552,11.3,,residential
1696,Columbus Avenue,"LINESTRING (324120.7816578973 4696389.098205257, 324159.8864739592 4696414.748370579, 324200.1161318952 4696439.29264214, 324202.2922849552 4696440.682390733)",96.47455078553021,12.2,,residential
1697,Columbus Avenue,"LINESTRING (324251.5553843227 4696470.777669848, 324202.2922849552 4696440.682390733)",57.72849196300386,12.2,,residential
1698,Whittemore Avenue,"LINESTRING (324198.0135702326 4696240.762615154, 324202.1933529824 4696240.279706039, 324213.5505965761 4696238.982946777, 324271.9063788812 4696233.671113188)",74.23566020457366,,,residential
1699,Magoun Street,"LINESTRING (324279.2474036101 4696451.969851459, 324275.8757219163 4696445.610009355, 324274.4971495449 4696423.532994962, 324273.7005669494 4696332.884059717, 324271.9063788812 4696233.671113188)",219.19993904848008,,,residential
1700,Whittemore Avenue,"LINESTRING (324198.0135702326 4696240.762615154, 324184.5785067259 4696242.289443852, 324166.9392562843 4696244.310951817, 324148.2816783997 4696246.447014464, 324119.605371185 4696249.724119822)",78.91865981230598,,,residential
1701,Whittemore Avenue,"LINESTRING (324040.383012188 4696257.418084758, 324119.605371185 4696249.724119822)",79.59509571257901,,,residential
1702,Harrison Avenue,"LINESTRING (324120.7816578973 4696389.098205257, 324119.605371185 4696249.724119822)",139.3790491481836,11.0,,residential
1703,Brookford Street,"LINESTRING (324349.4984503264 4696245.643465366, 324349.9750462464 4696263.954160206, 324352.0977019911 4696345.802832983, 324379.047030768 4696392.460163483)",154.0741876315975,,,residential
1704,Massachusetts Avenue,"LINESTRING (324332.9281369785 4696419.96418304, 324379.047030768 4696392.460163483)",53.69751815617793,26.8,,primary
1705,Pemberton Terrace,"LINESTRING (325034.5429501982 4695389.791856335, 325004.2900472347 4695410.849332682)",36.85994367651619,4.9,,residential
1706,Pemberton Street,"LINESTRING (324969.9290979851 4695359.264027108, 325004.2900472347 4695410.849332682)",61.981598756693984,11.6,,residential
1707,Amory Place,"LINESTRING (326928.6490867608 4693048.860025993, 326961.4089303412 4693030.249817121)",37.67687919221772,6.1,,residential
1708,Amory Street,"LINESTRING (326924.6582182981 4692966.458854045, 326928.6867657641 4692973.436976858, 326961.4089303412 4693030.249817121)",73.6199860467281,11.6,,residential
1709,Sheridan Street,"LINESTRING (324762.4839086176 4695077.332283843, 324772.6881850152 4695081.554431053, 324788.3029062046 4695088.029956182, 324821.9790919097 4695101.986496464)",64.40114379091071,8.5,,residential
1710,Raymond Street,"LINESTRING (324810.318183007 4695136.279278005, 324821.9790919097 4695101.986496464)",36.221149378032976,12.2,,residential
1711,Raymond Street,"LINESTRING (324869.7386300174 4694983.010253807, 324846.2129448763 4695043.489469432, 324821.9790919097 4695101.986496464)",128.21180846222163,12.2,,residential
1712,Raymond Street,"LINESTRING (324821.9790919097 4695101.986496464, 324810.318183007 4695136.279278005)",36.221149378032976,12.2,,residential
1713,Hubbard Avenue,"LINESTRING (325047.9247569445 4695082.551722061, 324977.4875336606 4695098.536864051, 324887.4112878828 4695119.681274001, 324810.318183007 4695136.279278005)",243.61260319210487,12.2,,residential
1714,Raymond Street,"LINESTRING (324781.72197554 4695202.763715375, 324810.318183007 4695136.279278005)",72.37349994207025,12.2,,residential
1715,Raymond Street,"LINESTRING (324821.9790919097 4695101.986496464, 324846.2129448763 4695043.489469432, 324869.7386300174 4694983.010253807)",128.21180846222163,12.2,,residential
1716,Raymond Street,"LINESTRING (324917.4426366011 4694865.035858895, 324901.6623691174 4694906.242795792, 324896.9541314475 4694918.549793857, 324869.7386300174 4694983.010253807)",127.27224770101884,12.2,,residential
1717,Walden Street,"LINESTRING (324734.1151991383 4694922.184717365, 324809.5788600738 4694955.861086397, 324824.4148435891 4694962.478438172, 324869.7386300174 4694983.010253807)",148.63921922441375,14.0,,tertiary
1718,Walden Street,"LINESTRING (324933.0503336374 4695008.092078388, 324869.7386300174 4694983.010253807)",68.09897018007958,14.0,,tertiary
1719,Sheridan Street,"LINESTRING (324821.9790919097 4695101.986496464, 324788.3029062046 4695088.029956182, 324772.6881850152 4695081.554431053, 324762.4839086176 4695077.332283843)",64.4011437909107,8.5,,residential
1720,Richdale Avenue,"LINESTRING (325196.1047576428 4695108.846353247, 325297.7786184128 4695084.049490159)",104.65399363065612,12.8,,residential
1721,Cambridge Terrace,"LINESTRING (325203.7107765965 4695041.432939207, 325295.3009065738 4695073.23345283, 325297.7786184128 4695084.049490159)",108.04992681939463,12.2,,residential
1722,Richdale Avenue,"LINESTRING (325383.3756784567 4695031.255182709, 325379.8631894537 4695049.254261576, 325373.7779513415 4695062.850861709, 325355.0377034112 4695068.07451032, 325297.7786184128 4695084.049490159)",112.13528115423762,12.8,,residential
1723,Richdale Avenue,"LINESTRING (325196.1047576428 4695108.846353247, 325138.8521356847 4695125.05584693)",59.503028549503355,12.8,,residential
1724,Buena Vista Park,"LINESTRING (325141.9344966291 4695018.732603627, 325129.3519624282 4695058.070105456, 325126.5313473909 4695077.029840126, 325129.3212164441 4695093.071444301, 325138.8521356847 4695125.05584693)",110.12587853535462,11.6,,residential
1725,Richdale Avenue,"LINESTRING (325082.3638452557 4695145.468996605, 325138.8521356847 4695125.05584693)",60.063496694925476,12.8,,residential
1726,Herbert Street,"LINESTRING (325196.1047576428 4695108.846353247, 325189.1278555353 4695083.464809485, 325203.7107765965 4695041.432939207)",70.8127631581676,10.7,,residential
1727,Cambridge Terrace,"LINESTRING (325141.9344966291 4695018.732603627, 325203.7107765965 4695041.432939207)",65.81499830630017,12.2,,residential
1728,Fayette Park,"LINESTRING (326708.5031395512 4693162.764406044, 326737.0422740183 4693144.435398244)",33.91805895172707,6.1,,residential
1729,Fayette Street,"LINESTRING (326698.0998799444 4693094.677588912, 326708.8113009128 4693101.023407931, 326737.0422740183 4693144.435398244)",64.23411735830729,12.2,,residential
1730,Livermore Place,"LINESTRING (327490.5217644372 4693094.317694106, 327530.6965899441 4693076.327397067)",44.01894355910958,5.5,,residential
1731,Union Street,"LINESTRING (327546.0477114798 4693108.826600824, 327530.6965899441 4693076.327397067)",35.94238691669617,9.8,,residential
1732,Channing Circle,"LINESTRING (324189.2589458743 4693674.744815678, 324212.7367453763 4693679.899393811)",24.036987023735893,9.1,,residential
1733,Channing Street,"LINESTRING (324189.2589458743 4693674.744815678, 324152.7500480938 4693837.165916662, 324151.6815649076 4693842.837343364, 324150.5264292684 4693849.322077457)",178.83177530987922,14.0,,residential
1735,Brattle Street,"LINESTRING (324038.0239455212 4693829.406128817, 324043.7491548777 4693830.695484517, 324049.3438805935 4693831.71034272, 324055.1703863677 4693832.441591612, 324065.289350925 4693833.509342121, 324071.3202876555 4693834.179905985, 324078.1772052865 4693835.263045853, 324150.5264292684 4693849.322077457)",114.31457708123573,16.2,,tertiary
1736,Channing Street,"LINESTRING (324189.2589458743 4693674.744815678, 324198.537377403 4693632.521869433, 324199.0221905621 4693629.520734543, 324199.3176340415 4693626.524358476, 324199.3304866207 4693623.757310677, 324199.1224302045 4693621.051370926)",54.76234070106409,14.0,,residential
1737,Mount Auburn Street,"LINESTRING (324105.3464918658 4693631.086479233, 324116.2908801947 4693629.911294724, 324178.6958274597 4693623.23141129, 324199.1224302045 4693621.051370926)",94.31134770564356,16.8,,tertiary
1738,Mount Auburn Street,"LINESTRING (324285.5339019137 4693611.702511787, 324242.5622412184 4693616.348703187, 324199.1224302045 4693621.051370926)",86.91572725180859,16.8,,tertiary
1739,Channing Circle,"LINESTRING (324212.7367453763 4693679.899393811, 324189.2589458743 4693674.744815678)",24.036987023735893,9.1,,residential
1740,Channing Street,"LINESTRING (324199.1224302045 4693621.051370926, 324199.3304866207 4693623.757310677, 324199.3176340415 4693626.524358476, 324199.0221905621 4693629.520734543, 324198.537377403 4693632.521869433, 324189.2589458743 4693674.744815678)",54.76234070106409,14.0,,residential
1741,Channing Street,"LINESTRING (324150.5264292684 4693849.322077457, 324151.6815649076 4693842.837343364, 324152.7500480938 4693837.165916662, 324189.2589458743 4693674.744815678)",178.83177530987922,14.0,,residential
1742,Hubbard Avenue,"LINESTRING (324810.318183007 4695136.279278005, 324887.4112878828 4695119.681274001, 324977.4875336606 4695098.536864051, 325047.9247569445 4695082.551722061)",243.61260319210484,12.2,,residential
1743,Walden Street,"LINESTRING (324996.3504433307 4695032.730289356, 325020.3580971545 4695043.140798675, 325032.0033851686 4695056.238521419, 325047.9247569445 4695082.551722061)",74.44879749237546,12.8,,tertiary
1744,Mount Pleasant Street,"LINESTRING (325101.6488193973 4694938.427653393, 325058.4993885484 4695054.175572194, 325047.9247569445 4695082.551722061)",153.8116448899125,12.2,,residential
1745,Walden Street,"LINESTRING (325082.3638452557 4695145.468996605, 325047.9247569445 4695082.551722061)",71.72610570601957,12.8,,tertiary
1746,Pond Place,"LINESTRING (325945.9892103345 4692268.008393582, 325970.6400281806 4692271.839855711)",24.946801849655163,3.0,,residential
1747,Putnam Avenue,"LINESTRING (325945.9892103345 4692268.008393582, 325939.7350807976 4692334.608710996)",66.89332116063036,15.2,,tertiary
1748,"['Montague Street', 'Ballord Place']","LINESTRING (325997.0561798561 4692416.605949412, 326001.5566452902 4692365.293813915, 326003.0903634624 4692340.81112492, 325971.5279805049 4692337.373646174, 325939.7350807976 4692334.608710996)",139.70172429285165,"['9.1', '11.6']",,residential
1749,Putnam Avenue,"LINESTRING (325932.9788851573 4692410.832697589, 325938.0815688251 4692353.272152795, 325939.7350807976 4692334.608710996)",76.5228221815502,15.2,,tertiary
1750,Richdale Avenue,"LINESTRING (325297.7786184128 4695084.049490159, 325196.1047576428 4695108.846353247)",104.65399363065612,12.8,,residential
1751,Herbert Street,"LINESTRING (325203.7107765965 4695041.432939207, 325189.1278555353 4695083.464809485, 325196.1047576428 4695108.846353247)",70.8127631581676,10.7,,residential
1752,Richdale Avenue,"LINESTRING (325138.8521356847 4695125.05584693, 325196.1047576428 4695108.846353247)",59.503028549503355,12.8,,residential
1753,Richdale Avenue,"LINESTRING (325297.7786184128 4695084.049490159, 325355.0377034112 4695068.07451032, 325373.7779513415 4695062.850861709, 325379.8631894537 4695049.254261576, 325383.3756784567 4695031.255182709)",112.13528115423762,12.8,,residential
1754,Upland Road,"LINESTRING (325537.0045087953 4695050.487525337, 325529.6631185926 4695049.404009984, 325502.1336555248 4695045.701992028, 325383.3756784567 4695031.255182709)",154.83165038928718,12.2,,residential
1755,Upland Road,"LINESTRING (325356.3737284301 4695025.596084358, 325383.3756784567 4695031.255182709)",27.588597270961877,12.2,,residential
1756,Alewife Brook Parkway,"LINESTRING (323780.8732985614 4696072.627805506, 323776.6548100495 4696098.36821861)",26.083797884879623,18.3,,trunk
1757,Alewife Brook Parkway,"LINESTRING (323780.8732985614 4696072.627805506, 323794.7881716853 4696030.331403908, 323799.7373554662 4696014.950665807, 323805.0095422829 4695996.372812395, 323811.5781736107 4695965.184157084, 323814.2954643096 4695949.148555847, 323817.0264484328 4695931.36811819, 323817.5020856202 4695926.711555995, 323819.0509661308 4695911.37209116, 323820.4277859828 4695874.825258265)",202.79238112704186,18.3,,trunk
1758,Alewife Brook Parkway,"LINESTRING (323822.1398932846 4695825.436287762, 323821.4292347376 4695845.932546488, 323820.4277859828 4695874.825258265)",49.41863736382095,18.3,,trunk
1759,Rockingham Street,"LINESTRING (326149.4330377758 4691453.29418414, 326192.9449390043 4691506.03606272)",68.37390806948375,12.2,,residential
1760,Henry Street,"LINESTRING (326230.7184299032 4691475.031617684, 326192.9449390043 4691506.03606272)",48.86831516100705,12.2,,residential
1761,Rockingham Street,"LINESTRING (326149.4330377758 4691453.29418414, 326119.4308885784 4691416.939237614)",47.13609119726958,12.2,,residential
1762,Granite Street,"LINESTRING (326062.7332702688 4691462.758936008, 326119.4308885784 4691416.939237614)",72.89763153163211,12.2,,tertiary
1763,Rockingham Place,"LINESTRING (326149.4330377758 4691453.29418414, 326173.62089119 4691433.726850816)",31.111618186662255,5.5,,residential
1764,Winslow Street,"LINESTRING (324748.9957879269 4694717.25237311, 324712.4143964541 4694693.946500529, 324689.7404497928 4694679.959016878, 324675.5913577031 4694670.869090986, 324673.2306533107 4694668.706008612)",90.0351542807829,11.3,,residential
1765,Winslow Street,"LINESTRING (324643.2130337782 4694631.235651767, 324654.6102215645 4694648.839121598, 324662.4539566023 4694659.420449005, 324673.2306533107 4694668.706008612)",48.3676829340621,11.3,,residential
1766,Sherman Street,"LINESTRING (324715.1753970993 4694593.764307785, 324673.2306533107 4694668.706008612)",85.8814302068947,12.2,,tertiary
1767,Sherman Street,"LINESTRING (324715.1753970993 4694593.764307785, 324706.2738167339 4694609.665488984, 324673.2306533107 4694668.706008612)",85.8814302849884,12.2,,tertiary
1768,Sherman Street,"LINESTRING (324662.2344811297 4694690.093208238, 324673.2306533107 4694668.706008612)",24.048453390820285,12.2,,tertiary
1769,Sherman Street,"LINESTRING (324662.2344811297 4694690.093208238, 324673.2306533107 4694668.706008612)",24.048453390820285,12.2,,tertiary
1770,Orrin Street,"LINESTRING (324564.9053710651 4694612.754721236, 324546.7536335413 4694585.32063399)",32.89551212843176,9.1,,residential
1771,Orrin Street,"LINESTRING (324564.9053710651 4694612.754721236, 324578.1247233434 4694637.312508368, 324595.3929484049 4694665.657731032)",61.08072615736859,9.1,,residential
1772,Garden Street,"LINESTRING (324643.2130337782 4694631.235651767, 324614.7576942423 4694649.505096194, 324601.0413381694 4694660.960420449, 324595.3929484049 4694665.657731032)",59.03245432764424,11.6,,residential
1773,Garden Street,"LINESTRING (324565.6996595575 4694696.958700074, 324577.2950052856 4694686.334294787, 324595.3929484049 4694665.657731032)",43.205009112051755,11.6,,residential
1774,Tierney Street,"LINESTRING (324564.9053710651 4694612.754721236, 324612.5734108285 4694582.114113046, 324617.6365608322 4694590.209523519)",66.21482950734526,11.0,,residential
1775,Winslow Street,"LINESTRING (324643.2130337782 4694631.235651767, 324617.6365608322 4694590.209523519)",48.34562200871096,11.3,,residential
1776,Winslow Street,"LINESTRING (324617.6365608322 4694590.209523519, 324643.2130337782 4694631.235651767)",48.34562200871096,11.3,,residential
1777,Winslow Street,"LINESTRING (324673.2306533107 4694668.706008612, 324662.4539566023 4694659.420449005, 324654.6102215645 4694648.839121598, 324643.2130337782 4694631.235651767)",48.3676829340621,11.3,,residential
1778,Garden Street,"LINESTRING (324595.3929484049 4694665.657731032, 324601.0413381694 4694660.960420449, 324614.7576942423 4694649.505096194, 324643.2130337782 4694631.235651767)",59.03245432764424,11.6,,residential
1779,Garden Street,"LINESTRING (324715.1753970993 4694593.764307785, 324697.656007225 4694603.03692427, 324680.1366622921 4694612.30958614, 324643.2130337782 4694631.235651767)",81.13548770912159,11.6,,residential
1780,Tierney Street,"LINESTRING (324617.6365608322 4694590.209523519, 324676.1025195193 4694549.965088632)",70.97804494734734,11.0,,residential
1781,Huron Avenue,"LINESTRING (324638.2011943009 4694506.914481312, 324669.0664237089 4694542.030212403, 324676.1025195193 4694549.965088632)",57.357429380892405,15.2,,tertiary
1782,Huron Avenue,"LINESTRING (324715.1753970993 4694593.764307785, 324707.5305164952 4694585.200198845, 324676.1025195193 4694549.965088632)",58.69464580694005,15.2,,tertiary
1783,Tierney Street,"LINESTRING (324617.6365608322 4694590.209523519, 324612.5734108285 4694582.114113046, 324564.9053710651 4694612.754721236)",66.21482950734526,11.0,,residential
1784,Orrin Street,"LINESTRING (324595.3929484049 4694665.657731032, 324578.1247233434 4694637.312508368, 324564.9053710651 4694612.754721236)",61.08072615736859,9.1,,residential
1785,Orrin Street,"LINESTRING (324546.7536335413 4694585.32063399, 324564.9053710651 4694612.754721236)",32.89551212843176,9.1,,residential
1786,Kirkland Street,"LINESTRING (325948.5428429026 4693758.509728363, 325959.9975246288 4693761.624764348, 325973.0711630906 4693764.910656056, 326038.6551292422 4693783.068450096, 326067.4985540994 4693791.062404399)",123.33280161349764,15.9,,tertiary
1787,Kirkland Street,"LINESTRING (326094.0130453149 4693797.503249465, 326067.4985540994 4693791.062404399)",27.28557731810204,15.9,,tertiary
1788,Kirkland Place,"LINESTRING (326034.3954556799 4693944.375519353, 326049.5418484295 4693874.331692655, 326067.4985540994 4693791.062404399)",156.84619318859663,9.1,,residential
1789,Quincy Street,"LINESTRING (325948.5428429026 4693758.509728363, 325942.6220034113 4693727.156806246, 325936.6381291158 4693696.583240028, 325930.6712880448 4693666.364812125)",93.86262401354337,14.0,,tertiary
1790,Quincy Street,"LINESTRING (325926.2019415523 4693632.097984908, 325928.3131921308 4693643.112201087, 325930.6712880448 4693666.364812125)",34.58661239442213,14.0,,tertiary
1791,"['Oxford Street', 'Kirkland Street']","LINESTRING (325948.5428429026 4693758.509728363, 325917.3014189751 4693751.164816504, 325893.4300525688 4693745.014397021, 325864.5341587654 4693737.578004721, 325822.5803918985 4693727.166807312, 325815.014716777 4693725.399611616, 325802.1816341293 4693776.775157621, 325776.5978343972 4693879.168754818, 325767.0013352074 4693916.585892672, 325761.0645367166 4693941.178439448, 325748.1640781312 4693992.789161069, 325746.3900410999 4693999.288971544, 325758.1120480205 4694111.698048041, 325758.7928140436 4694118.192263839)",539.4843628496436,"['15.9', '15.2']",,tertiary
1792,Oxford Street,"LINESTRING (325770.6116781823 4694233.17675327, 325769.3392547013 4694222.441677134, 325769.0583303447 4694220.093096345, 325758.7928140436 4694118.192263839)",115.59214803848516,15.2,,tertiary
1793,Everett Street,"LINESTRING (325560.1256375697 4694135.688568537, 325627.6438762164 4694129.738344294, 325658.8302960625 4694126.994270548, 325721.6057660301 4694121.463177931, 325758.7928140436 4694118.192263839)",199.4361248133389,,,residential
1794,,"LINESTRING (323605.5215322473 4696030.115643889, 323610.5693547995 4696025.188128477, 323615.3433976733 4696023.445397845, 323620.5336670515 4696023.83667715, 323628.1594459568 4696024.78875248)",25.0263055930071,,,unclassified
1795,Alewife T Station Access Road,"LINESTRING (323681.4282331917 4695819.67236667, 323678.8869609152 4695827.003337755, 323662.625521944 4695873.892625829, 323659.2857057002 4695883.521593928, 323650.9505492946 4695907.999228715, 323646.9322910394 4695919.78982707, 323622.4086445568 4695992.388433797, 323619.010845963 4696002.652244472, 323617.554735089 4696010.878117297, 323618.1570393912 4696016.796430688, 323622.1797030201 4696021.506188761, 323628.1594459568 4696024.78875248)",220.65239747760393,,,"['unclassified', 'residential']"
1796,Alewife T Station Access Road,"LINESTRING (323605.5215322473 4696030.115643889, 323606.7582659908 4696020.050803168, 323607.7939653331 4696011.157737288, 323609.6702868411 4696000.654524374, 323612.0699497944 4695989.349194999, 323617.0262391631 4695971.979180894, 323621.1748080928 4695959.807483023, 323631.6566821439 4695929.019901094, 323632.6948273439 4695925.771392462, 323633.0997897146 4695924.194462827, 323635.5924270337 4695916.898030548, 323641.2182312809 4695899.944497454, 323649.6689206077 4695874.497240633, 323665.4562675482 4695825.142025673, 323667.014115812 4695821.924861657, 323669.7532976253 4695818.522341712, 323672.4330303484 4695816.354691613)",225.3991776621249,,,residential
1797,Cambridgepark Drive,"LINESTRING (323506.5459576464 4695825.39638584, 323520.3434296374 4695824.492497577, 323544.1890022655 4695822.934998384, 323551.7653021724 4695822.243757936, 323577.5439586152 4695819.93756266, 323579.3846036663 4695819.76888707, 323584.5428726469 4695819.538714834, 323596.0415822807 4695818.926326073, 323648.460583637 4695816.148233488, 323658.7523250651 4695816.010852216, 323665.7914490998 4695815.899969094, 323672.4330303484 4695816.354691613)",166.22192347687357,12.2,,residential
1799,Rockingham Place,"LINESTRING (326173.62089119 4691433.726850816, 326149.4330377758 4691453.29418414)",31.111618186662255,5.5,,residential
1800,Rockingham Street,"LINESTRING (326119.4308885784 4691416.939237614, 326149.4330377758 4691453.29418414)",47.13609119726958,12.2,,residential
1801,Rockingham Street,"LINESTRING (326192.9449390043 4691506.03606272, 326149.4330377758 4691453.29418414)",68.37390806948375,12.2,,residential
1802,Regent Street,"LINESTRING (325373.9548557017 4695317.294595957, 325275.8839449661 4695174.986805921)",172.82769059745306,11.0,,residential
1803,Massachusetts Avenue,"LINESTRING (325373.9548557017 4695317.294595957, 325412.7967588353 4695286.213084214)",49.74689750366675,26.8,,primary
1805,Belmont Court,"LINESTRING (324459.8530140725 4695920.863759194, 324460.5387463063 4695961.291917757)",40.43397375397189,4.6,,residential
1806,Dudley Street,"LINESTRING (324459.8530140725 4695920.863759194, 324514.7857390964 4695920.817958439)",54.93274411732024,11.6,,residential
1807,Reed Street,"LINESTRING (324514.0874818817 4696089.850444785, 324514.0607912528 4696085.506570852, 324513.7833266174 4696015.400823479, 324514.1989180167 4695977.822869556, 324514.8164013067 4695922.039438596, 324514.7857390964 4695920.817958439)",169.0392176896547,12.2,,residential
1808,Regent Street,"LINESTRING (325275.8839449661 4695174.986805921, 325373.9548557017 4695317.294595957)",172.82769059745306,11.0,,residential
1809,Massachusetts Avenue,"LINESTRING (325311.6277340558 4695359.129883264, 325359.8540074059 4695326.535799092, 325373.9548557017 4695317.294595957)",75.06703175345456,26.8,,primary
1810,Rindge Avenue,"LINESTRING (324884.7684545964 4695560.089013406, 324928.5556022493 4695549.014460233, 324974.0579713549 4695550.519703475)",90.69317609059767,,,tertiary
1811,Rindge Avenue,"LINESTRING (325071.8472858689 4695555.094684199, 324974.0579713549 4695550.519703475)",97.89627409535868,,,tertiary
1812,Rindge Terrace,"LINESTRING (324979.3673316145 4695584.942980448, 324974.0579713549 4695550.519703475)",34.83032161669947,6.1,,residential
1813,Massachusetts Avenue,"LINESTRING (325188.327527487 4695463.268737066, 325170.707385093 4695483.265190043, 325157.7075890107 4695499.623868264, 325150.9843211042 4695508.092142058, 325136.2530328089 4695525.360849392, 325128.8993467509 4695533.978250327, 325122.2813110859 4695542.699483814)",103.33463043475219,26.8,,primary
1814,Rindge Avenue,"LINESTRING (324516.2012695479 4695662.221086518, 324450.6315792056 4695668.422868887)",65.86232911266563,,,tertiary
1815,Sherman Street,"LINESTRING (324453.3010941326 4695413.905690159, 324452.1305266038 4695485.38111518, 324451.0092656111 4695535.854841395, 324451.3794797646 4695583.402169791, 324451.0592194283 4695626.41118078, 324450.6315792056 4695668.422868887)",254.54402619211388,12.2,,tertiary
1816,Rindge Avenue,"LINESTRING (324430.1263983387 4695671.826732279, 324447.2624156325 4695668.729695572, 324450.6315792056 4695668.422868887)",20.79674212072226,,,tertiary
1817,Sargent Street,"LINESTRING (324516.2012695479 4695662.221086518, 324520.7905697068 4695582.548587181, 324521.3056228996 4695573.53546236, 324521.6409021696 4695543.248606059, 324522.3841251323 4695475.395138961)",186.97864498640348,10.4,,residential
1818,Notre Dame Avenue,"LINESTRING (324625.9267833679 4695478.09731493, 324620.6438404808 4695477.963157305, 324522.3841251323 4695475.395138961)",103.57791325344226,12.2,,residential
1819,Rindge Avenue,"LINESTRING (324516.2012695479 4695662.221086518, 324555.3134890887 4695658.539410476, 324589.6436047471 4695655.311275535, 324600.0134032957 4695654.339981733)",84.18186101243164,,,tertiary
1821,Middlesex Street,"LINESTRING (324614.1802377 4695562.427072499, 324600.0134032957 4695654.339981733)",92.99829074174991,12.2,,residential
1822,Erie Street,"LINESTRING (326658.0478877977 4691713.670227858, 326622.0704367672 4691744.005644373, 326581.2614573278 4691779.216513162, 326559.0200983693 4691797.84533663, 326553.7965262078 4691802.208098987)",136.77748831866467,12.2,,residential
1823,Erie Street,"LINESTRING (326431.8229144278 4691905.720452125, 326519.6569694936 4691831.187443233, 326548.4697506879 4691806.728978423, 326553.7965262078 4691802.208098987)",159.97615250909936,12.2,,residential
1824,Brookline Street,"LINESTRING (326507.5052532464 4691745.866422857, 326549.4461977385 4691796.915899411, 326553.7965262078 4691802.208098987)",72.91958896265587,,,tertiary
1825,Sidney Street,"LINESTRING (326658.0478877977 4691713.670227858, 326644.3704915752 4691697.120073862, 326610.9400230316 4691658.281444796)",72.7152727015046,12.2,,tertiary
1826,Hamilton Street,"LINESTRING (326507.5052532464 4691745.866422857, 326610.9400230316 4691658.281444796)",135.53553033214888,12.2,,residential
1827,Main Street,"LINESTRING (328700.6777815283 4692044.568801324, 328736.5939162549 4692040.423267516)",36.15458731958397,,,secondary
1829,,"LINESTRING (328700.6777815283 4692044.568801324, 328704.3500012439 4692042.767845641, 328707.8058269831 4692040.20553404, 328710.1709936276 4692037.858801273, 328711.8681063595 4692035.150646863, 328713.1077473502 4692031.931474881, 328713.3866704587 4692028.513595505, 328712.5282365211 4692025.423544711, 328710.3185530622 4692020.655480158, 328708.0735866238 4692016.466047685, 328704.9553291937 4692012.620204815, 328701.420168031 4692009.584552879, 328694.4606431223 4692005.010517001)",52.953054880352084,30.5,,secondary_link
1830,,"LINESTRING (328717.1758572535 4692007.921214134, 328708.8970849066 4692007.69048667, 328702.5152977771 4692006.857796535, 328694.4606431223 4692005.010517001)",22.981639618391323,15.2,,primary_link
1831,Sherman Street,"LINESTRING (324673.2306533107 4694668.706008612, 324662.2344811297 4694690.093208238)",24.048453390820285,12.2,,tertiary
1832,Sherman Street,"LINESTRING (324673.2306533107 4694668.706008612, 324662.2344811297 4694690.093208238)",24.048453390820285,12.2,,tertiary
1833,Sherman Street,"LINESTRING (324640.7402768289 4694736.299693512, 324662.2344811297 4694690.093208238)",50.96116266175605,12.2,,tertiary
1834,Sherman Street,"LINESTRING (324640.7402768289 4694736.299693512, 324662.2344811297 4694690.093208238)",50.96116266175605,12.2,,tertiary
1835,Winslow Street,"LINESTRING (324673.2306533107 4694668.706008612, 324675.5913577031 4694670.869090986, 324689.7404497928 4694679.959016878, 324712.4143964541 4694693.946500529, 324748.9957879269 4694717.25237311)",90.0351542807829,11.3,,residential
1836,Phillips Place,"LINESTRING (325137.0246858953 4693846.082132515, 325108.9695672848 4693825.83874501)",34.5960173705849,4.3,,residential
