link_id,name,from_node_id,to_node_id,directed,geometry_id,geometry,parent_link_id,dir_flag,length,grade,facility_type,capacity,free_speed,lanes,bike_facility,ped_facility,parking,allowed_uses,toll,jurisdiction,row_width
3779,BENTLEY RD,103506,104335,1,2241,"LINESTRING(1581133.739 1030077.544,1581133 1030083,1581186.213 1032820.49)",0,1,2743,,arterial,1618,44,1,,,,c,,,
3780,HARDIN RD,103507,103501,1,2234,"LINESTRING(1586375.996 1027430.615,1586411.267 1030064.108)",0,-1,2633,,arterial,1560,37,1,,,,c,,,
3781,HANCOCK RD,103507,103540,1,2242,"LINESTRING(1586411.267 1030064.108,1586441 1032556,1586449.26 1032857.575)",0,1,2793,,arterial,1560,37,1,,,,c,,,
3782,0,103508,349,1,823,"LINESTRING(1578685.54 1017888.8,1581002.519 1018124.254)",0,-1,2328,,hot,1800,25,1,,,,c,,,
3783,BENTLEY RD,103508,103520,1,2243,"LINESTRING(1581002.519 1018124.254,1581002 1018129,1581064.149 1021797.854)",0,1,3674,,arterial,1560,42,1,,,,c,,,
3784,BENTLEY RD,103508,103531,1,2244,"LINESTRING(1581002.519 1018124.254,1580954.653 1014141.034)",0,1,3983,,arterial,1560,44,1,,,,c,,,
3785,HARDIN RD,103509,103521,1,2245,"LINESTRING(1586273.468 1019436.487,1586323.9 1023370.133)",0,1,3933,,arterial,1560,37,1,,,,c,,,
3786,HARDIN RD,103509,103532,1,2246,"LINESTRING(1586273.468 1019436.487,1586206.247 1014168.461)",0,1,5268,,arterial,1560,37,1,,,,c,,,
3787,0,103510,361,1,851,"LINESTRING(1581791.777 986789.438,1580455.144 987541.313)",0,-1,1533,,hot,1800,25,1,,,,c,,,
3788,AGLER RD,103510,103511,1,2247,"LINESTRING(1580455.144 987541.313,1585828.031 987590.188)",0,1,5373,,arterial,1800,44,1,,,,c,,,
3789,AGLER RD,103510,104096,1,2248,"LINESTRING(1580455.144 987541.313,1575363 987572,1575207 987574,1575186.388 987574.375)",0,1,5268,,arterial,1481,42,1,,,,c,,,
3790,0,103511,491,1,973,"LINESTRING(1587282.686 987580.125,1585828.031 987590.188)",0,-1,1454,,highway,1800,36,1,,,,c,,,
3791,AGLER RD,103511,103510,1,2247,"LINESTRING(1580455.144 987541.313,1585828.031 987590.188)",0,-1,5373,,arterial,1800,44,1,,,,c,,,
3792,0,103512,470,1,952,"LINESTRING(1581616.068 1067879.162,1581595.287 1066765.231)",0,-1,1114,,highway,1800,41,1,,,,c,,,
3793,BENTLEY RD,103512,104393,1,2249,"LINESTRING(1581595.287 1066765.231,1581550 1064115,1581549 1062991,1581549.263 1062975.561)",0,1,3789,,arterial,1800,39,1,,,,c,,,
3794,0,103513,471,1,953,"LINESTRING(1586977.272 1068073.203,1586879.987 1066714.853)",0,-1,1361,,highway,1800,41,1,,,,c,,,
3795,HANCOCK RD,103513,104402,1,2250,"LINESTRING(1586879.987 1066714.853,1586797.325 1059987.944)",0,1,6727,,arterial,1548,37,1,,,,c,,,
3796,BENTLEY RD,103514,103504,1,2237,"LINESTRING(1581264.12 1040669.756,1581171.196 1035370.594)",0,-1,5299,,arterial,1800,44,1,,,,c,,,
3797,LINCOLN HWY,103514,103515,1,2251,"LINESTRING(1581171.196 1035370.594,1581555 1035396,1582055 1035421,1582502 1035431,1582929 1035437,1583569 1035437,1584177 1035417,1584979 1035394,1585654 1035357,1586477.916 1035347.955)",0,1,5306,,arterial,1481,43,1,,,,c,,,
3798,LINCOLN HWY,103514,104186,1,2252,"LINESTRING(1581171.196 1035370.594,1581138 1035368,1578528.841 1035351.548)",0,1,2642,,arterial,1734,48,1,,,,c,,,
3799,BENTLEY RD,103514,104187,1,2253,"LINESTRING(1581171.196 1035370.594,1581188.867 1032956.034)",0,1,2414,,arterial,1618,42,1,,,,c,,,
3800,HANCOCK RD,103515,103505,1,2239,"LINESTRING(1586542.722 1040329.725,1586477.916 1035347.955)",0,-1,4982,,arterial,1560,39,1,,,,c,,,
3801,LINCOLN HWY,103515,103514,1,2251,"LINESTRING(1581171.196 1035370.594,1581555 1035396,1582055 1035421,1582502 1035431,1582929 1035437,1583569 1035437,1584177 1035417,1584979 1035394,1585654 1035357,1586477.916 1035347.955)",0,-1,5306,,arterial,1734,43,1,,,,c,,,
3802,HANCOCK RD,103515,103538,1,2254,"LINESTRING(1586477.916 1035347.955,1586441.864 1032971.404)",0,1,2376,,arterial,1560,22,1,,,,c,,,
3803,LINCOLN HWY,103515,104415,1,2255,"LINESTRING(1586477.916 1035347.955,1587159 1035338)",0,1,681,,arterial,1800,48,1,,,,c,,,
3804,BENTLEY RD,103516,103504,1,2238,"LINESTRING(1581264.12 1040669.756,1581277.598 1045985.142)",0,-1,5315,,arterial,1618,46,1,,,,c,,,
3805,HILLVILLE RD,103516,103517,1,2256,"LINESTRING(1581277.598 1045985.142,1582591 1045891,1584486 1045758,1586610.988 1045609.995)",0,1,5346,,arterial,1560,41,1,,,,c,,,
3806,HILLVILLE RD,103516,104339,1,2257,"LINESTRING(1581277.598 1045985.142,1579207 1045969,1575976.963 1045936.291)",0,1,5300,,arterial,1618,41,1,,,,c,,,
3807,BENTLEY RD,103516,104367,1,2258,"LINESTRING(1581277.598 1045985.142,1581283 1050529,1581283 1050530,1581283.796 1050846.904)",0,1,4861,,arterial,1618,46,1,,,,c,,,
3808,HILLVILLE RD,103517,103516,1,2256,"LINESTRING(1581277.598 1045985.142,1582591 1045891,1584486 1045758,1586610.988 1045609.995)",0,-1,5346,,arterial,1618,41,1,,,,c,,,
3809,HANCOCK RD,103517,104396,1,2259,"LINESTRING(1586610.988 1045609.995,1586547 1040662,1586550.131 1040651.446)",0,1,4958,,arterial,1560,39,1,,,,c,,,
3810,HANCOCK RD,103517,104413,1,2260,"LINESTRING(1586610.988 1045609.995,1586616.659 1045980.95)",0,1,370,,arterial,1560,37,1,,,,c,,,
3811,0,103518,351,1,828,"LINESTRING(1578265.256 1006120.861,1578141.489 1003582.981)",0,-1,2540,,hot,1800,25,1,,,,c,,,
3812,0,103518,358,1,845,"LINESTRING(1578311.999 1000353.515,1578141.489 1003582.981)",0,-1,3233,,hot,1800,25,1,,,,c,,,
3813,RESERVOIR RD,103518,103519,1,2261,"LINESTRING(1578141.489 1003582.981,1580811 1003564,1584775 1003517,1586047.716 1003524.307)",0,1,7906,,arterial,1560,46,1,,,,c,,,
3814,RESERVOIR RD,103518,104157,1,2262,"LINESTRING(1578141.489 1003582.981,1573624.651 1003591.165)",0,1,4516,,arterial,1560,46,1,,,,c,,,
3815,RESERVOIR RD,103519,103518,1,2261,"LINESTRING(1578141.489 1003582.981,1580811 1003564,1584775 1003517,1586047.716 1003524.307)",0,-1,7906,,arterial,1618,46,1,,,,c,,,
3816,HARDIN RD,103519,103527,1,2263,"LINESTRING(1586047.716 1003524.307,1586057 1004080,1586091 1005189,1586123 1007712,1586138.825 1008887)",0,1,5363,,arterial,1560,37,1,,,,c,,,
3817,C-60,103519,104422,1,2264,"LINESTRING(1586047.716 1003524.307,1587038 1003525)",0,1,990,,arterial,1800,46,1,,,,c,,,
3818,BENTLEY RD,103520,103500,1,2232,"LINESTRING(1581122.14 1027434.936,1581064.149 1021797.854)",0,-1,5637,,arterial,1560,42,1,,,,c,,,
3819,BENTLEY RD,103520,103508,1,2243,"LINESTRING(1581002.519 1018124.254,1581002 1018129,1581064.149 1021797.854)",0,-1,3674,,arterial,1800,42,1,,,,c,,,
3820,SANDUSKY RD,103520,103521,1,2265,"LINESTRING(1581064.149 1021797.854,1583238 1022425,1586323.9 1023370.133)",0,1,5489,,arterial,1560,41,1,,,,c,,,
3821,SANDUSKY RD,103520,104320,1,2266,"LINESTRING(1581064.149 1021797.854,1578391 1021023,1578386.399 1021022.35)",0,1,2787,,arterial,1800,48,1,,,,c,,,
3822,HARDIN RD,103521,103509,1,2245,"LINESTRING(1586273.468 1019436.487,1586323.9 1023370.133)",0,-1,3933,,arterial,1560,37,1,,,,c,,,
3823,SANDUSKY RD,103521,103520,1,2265,"LINESTRING(1581064.149 1021797.854,1583238 1022425,1586323.9 1023370.133)",0,-1,5489,,arterial,1618,41,1,,,,c,,,
3824,HARDIN RD,103521,104395,1,2267,"LINESTRING(1586323.9 1023370.133,1586342 1024834,1586343 1024879,1586343 1024881,1586343.282 1024891.856)",0,1,1521,,arterial,1560,37,1,,,,c,,,
3825,AMHERST RD,103524,103525,1,2268,"LINESTRING(1581878.495 969670.375,1582141 969683,1582344 969688,1582442 969690,1582514 969690,1582677 969712,1582768 969730,1582989 969730,1583380 969743,1583806 969757,1584008 969744,1584076 969736,1584142 969696,1584157 969515,1584145 969087,1584150 969049,1584176 969028,1584267 969014,1585140 969004,1585498.755 969005.438)",0,1,3680,,arterial,1618,39,1,,,,c,,,
3826,NAPOLEON RD,103524,103530,1,2269,"LINESTRING(1581878.495 969670.375,1581881 969255,1581908 969202,1581969 969134,1582090 969027,1582399 968775,1582592 968608,1582703 968473,1582759 968365,1582797 968278,1582849 968129,1582913 967943,1583547.702 966326.875)",0,1,3737,,arterial,1560,46,1,,,,c,,,
3827,NAPOLEON RD,103524,104063,1,2270,"LINESTRING(1581878.495 969670.375,1581845.005 970242.063)",0,1,572,,arterial,1618,46,1,,,,c,,,
3828,AMHERST RD,103524,104155,1,2271,"LINESTRING(1581878.495 969670.375,1581489 969683,1581303 969654,1580268 969653,1580211 969633,1580186 969599,1580187 969547,1580160.162 969008.938)",0,1,1841,,arterial,1560,39,1,,,,c,,,
3829,0,103525,492,1,974,"LINESTRING(1585355.231 967341.812,1585498.755 969005.438)",0,-1,1669,,highway,1800,36,1,,,,c,,,
3830,AMHERST RD,103525,103524,1,2268,"LINESTRING(1581878.495 969670.375,1582141 969683,1582344 969688,1582442 969690,1582514 969690,1582677 969712,1582768 969730,1582989 969730,1583380 969743,1583806 969757,1584008 969744,1584076 969736,1584142 969696,1584157 969515,1584145 969087,1584150 969049,1584176 969028,1584267 969014,1585140 969004,1585498.755 969005.438)",0,-1,3680,,arterial,1560,39,1,,,,c,,,
3831,LAFAYETTE RD,103526,103527,1,2272,"LINESTRING(1580901.576 1008855.339,1586002 1008841,1586138.825 1008887)",0,1,5237,,arterial,1560,39,1,,,,c,,,
3832,BENTLEY RD,103526,103531,1,2273,"LINESTRING(1580901.576 1008855.339,1580954.653 1014141.034)",0,1,5285,,arterial,1676,37,1,,,,c,,,
3833,LAFAYETTE RD,103526,103992,1,2274,"LINESTRING(1580901.576 1008855.339,1580891 1008855,1578219.957 1008861.676)",0,1,2681,,arterial,1560,39,1,,,,c,,,
3834,HARDIN RD,103527,103519,1,2263,"LINESTRING(1586047.716 1003524.307,1586057 1004080,1586091 1005189,1586123 1007712,1586138.825 1008887)",0,-1,5363,,arterial,1481,37,1,,,,c,,,
3835,LAFAYETTE RD,103527,103526,1,2272,"LINESTRING(1580901.576 1008855.339,1586002 1008841,1586138.825 1008887)",0,-1,5237,,arterial,1560,39,1,,,,c,,,
3836,HARDIN RD,103527,103532,1,2275,"LINESTRING(1586138.825 1008887,1586206 1014163,1586206.247 1014168.461)",0,1,5281,,arterial,1676,37,1,,,,c,,,
3837,C-50,103527,104421,1,2276,"LINESTRING(1586138.825 1008887,1587515 1008872)",0,1,1376,,arterial,1800,39,1,,,,c,,,
3838,JEFFERSON,103528,100755,1,1819,"LINESTRING(1583892 1057970,1584258.444 1057572.775)",0,-1,540,,arterial,1421,24,1,,,,c,,,
3839,MAIN ST,103528,103529,1,2277,"LINESTRING(1584258.444 1057572.775,1585338 1058623,1585920.326 1059172.881)",0,1,2306,,arterial,1800,32,1,,,,c,,,
3840,JEFFERON,103528,103533,1,2278,"LINESTRING(1584258.444 1057572.775,1584589.371 1057221.784)",0,1,482,,arterial,1676,34,1,,,,c,,,
3841,MAIN ST,103528,103566,1,2279,"LINESTRING(1584258.444 1057572.775,1584022 1057326)",0,1,341,,arterial,1421,28,1,,,,c,,,
3842,0,103529,332,1,781,"LINESTRING(1584970.701 1061227.216,1585920.326 1059172.881)",0,-1,2263,,hot,1800,25,1,,,,c,,,
3843,MAIN ST,103529,103528,1,2277,"LINESTRING(1584258.444 1057572.775,1585338 1058623,1585920.326 1059172.881)",0,-1,2306,,arterial,1548,32,1,,,,c,,,
3844,MAIN ST,103529,104402,1,2280,"LINESTRING(1585920.326 1059172.881,1585921 1059173,1586797.325 1059987.944)",0,1,1197,,arterial,1618,49,1,,,,c,,,
3845,0,103530,492,1,975,"LINESTRING(1585355.231 967341.812,1583547.702 966326.875)",0,-1,2072,,highway,1800,36,1,,,,c,,,
3846,NAPOLEON RD,103530,103524,1,2269,"LINESTRING(1581878.495 969670.375,1581881 969255,1581908 969202,1581969 969134,1582090 969027,1582399 968775,1582592 968608,1582703 968473,1582759 968365,1582797 968278,1582849 968129,1582913 967943,1583547.702 966326.875)",0,-1,3737,,arterial,1481,46,1,,,,c,,,
3847,BENTLEY RD,103531,103508,1,2244,"LINESTRING(1581002.519 1018124.254,1580954.653 1014141.034)",0,-1,3983,,arterial,1560,44,1,,,,c,,,
3848,BENTLEY RD,103531,103526,1,2273,"LINESTRING(1580901.576 1008855.339,1580954.653 1014141.034)",0,-1,5285,,arterial,1560,37,1,,,,c,,,
3849,SR-81,103531,103532,1,2281,"LINESTRING(1580954.653 1014141.034,1585429 1014121,1585543 1014110,1585631 1014109,1585742 1014116,1585965 1014147,1586113 1014161,1586206.247 1014168.461)",0,1,5251,,arterial,1481,47,1,,,,c,,,
3850,SR-81,103531,103993,1,2282,"LINESTRING(1580954.653 1014141.034,1578293.352 1014152.524)",0,1,2661,,arterial,1676,49,1,,,,c,,,
3851,HARDIN RD,103532,103509,1,2246,"LINESTRING(1586273.468 1019436.487,1586206.247 1014168.461)",0,-1,5268,,arterial,1560,37,1,,,,c,,,
3852,HARDIN RD,103532,103527,1,2275,"LINESTRING(1586138.825 1008887,1586206 1014163,1586206.247 1014168.461)",0,-1,5281,,arterial,1481,37,1,,,,c,,,
3853,SR-81,103532,103531,1,2281,"LINESTRING(1580954.653 1014141.034,1585429 1014121,1585543 1014110,1585631 1014109,1585742 1014116,1585965 1014147,1586113 1014161,1586206.247 1014168.461)",0,-1,5251,,arterial,1676,47,1,,,,c,,,
3854,SR-81,103532,104420,1,2283,"LINESTRING(1586206.247 1014168.461,1587563 1014171)",0,1,1356,,arterial,1800,47,1,,,,c,,,
3855,0,103533,333,1,782,"LINESTRING(1585653.391 1057638.215,1584589.371 1057221.784)",0,-1,1142,,hot,1800,25,1,,,,c,,,
3856,0,103533,335,1,786,"LINESTRING(1584502.57 1056370.361,1584589.371 1057221.784)",0,-1,855,,hot,1800,25,1,,,,c,,,
3857,JEFFERSON,103533,103528,1,2278,"LINESTRING(1584258.444 1057572.775,1584589.371 1057221.784)",0,-1,482,,arterial,1421,34,1,,,,c,,,
3858,JEFFERSON ST,103533,103534,1,2284,"LINESTRING(1584589.371 1057221.784,1584742 1057059,1585403 1056618,1586751.549 1056523.442)",0,1,2272,,arterial,1676,34,1,,,,c,,,
3859,JEFFERSON ST,103534,103533,1,2284,"LINESTRING(1584589.371 1057221.784,1584742 1057059,1585403 1056618,1586751.549 1056523.442)",0,-1,2272,,arterial,1676,34,1,,,,c,,,
3860,HANCOCK RD,103534,104394,1,2285,"LINESTRING(1586751.549 1056523.442,1586757 1057593,1586759 1057735,1586779.217 1058894.021)",0,1,2370,,arterial,1560,39,1,,,,c,,,
3861,HANCOCK RD,103534,104400,1,2286,"LINESTRING(1586751.549 1056523.442,1586746 1054514)",0,1,2009,,arterial,1800,39,1,,,,c,,,
3862,SR 103,103534,104411,1,2287,"LINESTRING(1586751.549 1056523.442,1589183.764 1056496.217)",0,1,2432,,arterial,1676,48,1,,,,c,,,
3863,0,103535,359,1,847,"LINESTRING(1579331.371 995618.687,1580614.569 998275.562)",0,-1,2950,,hot,1800,25,1,,,,c,,,
3864,SR-309,103535,103536,1,2288,"LINESTRING(1580614.569 998275.562,1586015.497 998223.813)",0,1,5401,,highway,1734,55,1,,,,c,,,
3865,SR-309,103535,104004,1,2289,"LINESTRING(1580614.569 998275.562,1578066.835 998299.875)",0,1,2547,,highway,1734,55,1,,,,c,,,
3866,SR-309,103536,103535,1,2288,"LINESTRING(1580614.569 998275.562,1586015.497 998223.813)",0,-1,5401,,highway,1734,55,1,,,,c,,,
3867,SR-309,103536,104423,1,2290,"LINESTRING(1586015.497 998223.813,1587229 998226)",0,1,1213,,highway,1800,55,1,,,,c,,,
3868,US-30,103537,104185,1,2291,"LINESTRING(1581173.571 1032933.674,1578506.096 1032563.297)",0,1,2693,,freeway,2112,68,2,,,,c,,,
3869,HANCOCK RD,103538,103515,1,2254,"LINESTRING(1586477.916 1035347.955,1586441.864 1032971.404)",0,-1,2376,,arterial,1734,22,1,,,,c,,,
3870,US-30,103538,103537,1,2292,"LINESTRING(1586441.864 1032971.404,1585902 1033007,1585467 1033040,1585048 1033067,1584645 1033089,1584259 1033105,1583888 1033116,1583535 1033121,1583197 1033120,1582876 1033114,1582571 1033102,1582282 1033084,1582010 1033061,1581754 1033032,1581514 1032998,1581173.571 1032933.674)",0,1,5268,,freeway,2112,68,2,,,,c,,,
3871,HANCOCK RD,103538,103540,1,2293,"LINESTRING(1586441.864 1032971.404,1586449.26 1032857.575)",0,1,114,,arterial,2112,37,1,,,,c,,,
3872,US-30,103539,103540,1,2294,"LINESTRING(1581170.363 1032798.139,1581637 1032872,1581945 1032907,1582257 1032937,1582572 1032961,1582892 1032979,1583215 1032992,1583542 1032999,1583872 1033000,1584207 1032996,1584545 1032987,1584887 1032972,1585232 1032951,1585582 1032925,1585935 1032893,1586449.26 1032857.575)",0,1,5279,,freeway,1560,68,2,,,,c,,,
3873,HANCOCK RD,103540,103507,1,2242,"LINESTRING(1586411.267 1030064.108,1586441 1032556,1586449.26 1032857.575)",0,-1,2793,,arterial,1560,37,1,,,,c,,,
3874,HANCOCK RD,103540,103538,1,2293,"LINESTRING(1586441.864 1032971.404,1586449.26 1032857.575)",0,-1,114,,arterial,1560,37,1,,,,c,,,
3875,US-30,103540,103548,1,2295,"LINESTRING(1586449.26 1032857.575,1587256.095 1032857.467)",0,1,806,,freeway,1800,68,2,,,,c,,,
3876,I-75,103541,103542,1,2296,"LINESTRING(1582692.393 1053470.183,1582755 1053481,1582822 1053491,1582888 1053501,1582954 1053508,1583020 1053515,1583085 1053521,1583150 1053526,1583217 1053529,1583284 1053533,1583354 1053537,1583426 1053540,1583499 1053543,1583574 1053546,1583651 1053548,1583731 1053551,1583811 1053553,1583894 1053555,1583979 1053556,1584065 1053558,1584154 1053559,1584244 1053560,1584336 1053561,1584429 1053562,1584521 1053563,1584613 1053563,1584704 1053564,1584794 1053564,1584884 1053565,1584974 1053565,1585062 1053566,1585151 1053566,1585239 1053566,1585326 1053567,1585413 1053567,1585499 1053567,1585584 1053567,1585670 1053567,1585753 1053567,1585833 1053568,1585910 1053570,1585985 1053572,1586056 1053574,1586124 1053578,1586189 1053581,1586252 1053586,1586311 1053591,1586367 1053596,1586420 1053602,1586470 1053609,1586518 1053616,1586562 1053623,1586603.333 1053632.042)",0,1,3914,,freeway,2112,70,2,,,,c,,,
3877,I-75,103542,104431,1,2297,"LINESTRING(1586603.333 1053632.042,1586689 1053648,1586775 1053666,1586858 1053685,1586941 1053705,1587022 1053727,1587101 1053749,1587179 1053773,1587256 1053797,1587331 1053823,1587405 1053850,1587478 1053878,1587549 1053908,1587618 1053938,1587687 1053970,1587754 1054003,1587820 1054037,1587885 1054073,1587951 1054111,1588016 1054151,1588081 1054192,1588146 1054235,1588210 1054280,1588274 1054327,1588338 1054375,1588402 1054426,1588465 1054478,1588529 1054531,1588591 1054586,1588654 1054644,1588717 1054703,1588782 1054766,1588855 1054837,1588934 1054914,1589020 1054998,1589112 1055090,1589211 1055188,1589317 1055294,1589429 1055407,1589545.116 1055520.1)",0,1,3495,,freeway,1734,70,2,,,,c,,,
3878,I-75,103543,104371,1,2298,"LINESTRING(1583190.635 1053615.94,1583129 1053609,1583076 1053605,1583024 1053600,1582974 1053596,1582925 1053591,1582876 1053585,1582827 1053578,1582777 1053571,1582727 1053563,1582675 1053554,1582623 1053544,1582570 1053533,1582516 1053521,1582462 1053509,1582407 1053495,1582350 1053480,1582294 1053465,1582236 1053449,1582178 1053432,1582119 1053414,1582057 1053391,1581996 1053368,1581935 1053344,1581875 1053319,1581815 1053293,1581756 1053267,1581697 1053239,1581639 1053211,1581581 1053183,1581524 1053153,1581467 1053123,1581411 1053092,1581355 1053060,1581299 1053028,1581245.176 1052995.058)",0,1,2042,,freeway,2112,70,2,,,,c,,,
3879,0,103543,104373,1,2299,"LINESTRING(1583190.635 1053615.94,1583053 1053607,1582922 1053598,1582799 1053589,1582684 1053580,1582575 1053572,1582475 1053563,1582381 1053555,1582295 1053546,1582216 1053538,1582145 1053530,1582081 1053521,1582025 1053513,1581975 1053505,1581933 1053496,1581899 1053488,1581868 1053480,1581836 1053470,1581802 1053459,1581769 1053448,1581733 1053435,1581698 1053422,1581661 1053407,1581623 1053392,1581585 1053375,1581545 1053357,1581505 1053339,1581464 1053319,1581422 1053298,1581378 1053277,1581334.68 1053254.643)",0,1,1890,,on-ramp,1734,39,1,,,,c,,,
3880,I-75,103544,103543,1,2300,"LINESTRING(1586605.836 1053705.265,1586556 1053698,1586508 1053691,1586461 1053684,1586415 1053679,1586370 1053673,1586327 1053668,1586284 1053664,1586242 1053660,1586201 1053656,1586161 1053653,1586122 1053651,1586084 1053648,1586048 1053647,1586012 1053646,1585977 1053645,1585941 1053644,1585902 1053644,1585858 1053643,1585810 1053643,1585759 1053642,1585703 1053642,1585645 1053642,1585582 1053641,1585515 1053641,1585444 1053640,1585370 1053640,1585292 1053639,1585210 1053639,1585124 1053639,1585034 1053638,1584943 1053638,1584854 1053637,1584765 1053637,1584678 1053636,1584593 1053636,1584509 1053636,1584426 1053635,1584345 1053635,1584265 1053634,1584187 1053634,1584110 1053634,1584034 1053633,1583960 1053633,1583887 1053632,1583816 1053632,1583746 1053632,1583677 1053631,1583610 1053629,1583545 1053628,1583481 1053626,1583418 1053624,1583357 1053622,1583298 1053619,1583240 1053616,1583190.635 1053615.94)",0,1,3416,,freeway,1734,70,2,,,,c,,,
3881,0,103545,324,1,761,"LINESTRING(1556172.612 1061821.284,1555007.293 1056378.318)",0,-1,5566,,hot,1800,25,1,,,,c,,,
3882,SEARFOSS RD,103545,103551,1,2301,"LINESTRING(1555007.293 1056378.318,1554797 1056279,1553670 1056352,1552432.978 1056414.884)",0,1,2574,,arterial,1800,39,1,,,,c,,,
3883,SEARFOSS RD,103545,103567,1,2302,"LINESTRING(1555007.293 1056378.318,1555034 1056391,1555035 1056391,1555214 1056475,1557043 1056470,1560174.981 1056489.741)",0,1,5168,,arterial,1481,39,1,,,,c,,,
3884,0,103546,311,1,738,"LINESTRING(1544038.449 1031719.734,1543835.726 1035216.714)",0,-1,3502,,hot,1800,25,1,,,,c,,,
3885,LINCOLN HWY,103546,103994,1,2303,"LINESTRING(1543835.726 1035216.714,1545576.952 1035229.214)",0,1,1741,,arterial,1676,49,1,,,,c,,,
3886,LINCOLN HWY,103546,104023,1,2304,"LINESTRING(1543835.726 1035216.714,1538968.099 1035324.434)",0,1,4868,,arterial,1560,49,1,,,,c,,,
3887,0,103547,313,1,742,"LINESTRING(1555407.748 1030028.895,1555654.875 1029796.305)",0,-1,339,,hot,1800,25,1,,,,c,,,
3888,DIXIE HWY,103547,104229,1,2305,"LINESTRING(1555654.875 1029796.305,1556355.269 1030481.473)",0,1,979,,arterial,1560,47,1,,,,c,,,
3889,DIXIE HWY,103547,104242,1,2306,"LINESTRING(1555654.875 1029796.305,1554748.435 1028873.696)",0,1,1293,,arterial,1676,47,1,,,,c,,,
3890,0,103548,476,1,2307,"LINESTRING(1587256.095 1032857.467,1588679.005 1033227.841)",0,1,1470,,highway,1800,41,1,,,,c,,,
3891,MAYBERRY RD,103549,103550,1,2308,"LINESTRING(1545883.506 1056384.179,1545895.992 1059033.87)",0,1,2649,,arterial,1800,37,1,,,,c,,,
3892,SEARFOSS RD,103549,103557,1,2309,"LINESTRING(1545883.506 1056384.179,1539247.503 1056376.725)",0,1,6636,,arterial,1618,39,1,,,,c,,,
3893,SEARFOSS RD,103549,103559,1,2310,"LINESTRING(1545883.506 1056384.179,1549866.32 1056413.314)",0,1,3982,,arterial,1618,39,1,,,,c,,,
3894,MAYBERRY RD,103549,104078,1,2311,"LINESTRING(1545883.506 1056384.179,1545834.786 1053750.785)",0,1,2633,,arterial,1560,37,1,,,,c,,,
3895,0,103550,307,1,726,"LINESTRING(1543785.045 1058986.043,1545895.992 1059033.87)",0,-1,2111,,hot,1800,25,1,,,,c,,,
3896,MAYBERRY RD,103550,103549,1,2308,"LINESTRING(1545883.506 1056384.179,1545895.992 1059033.87)",0,-1,2649,,arterial,1560,37,1,,,,c,,,
3897,0,103551,309,1,731,"LINESTRING(1552603.517 1051079.827,1552432.978 1056414.884)",0,-1,5337,,hot,1800,25,1,,,,c,,,
3898,SEARFOSS RD,103551,103545,1,2301,"LINESTRING(1555007.293 1056378.318,1554797 1056279,1553670 1056352,1552432.978 1056414.884)",0,-1,2574,,arterial,1800,39,1,,,,c,,,
3899,SEARFOSS RD,103551,103559,1,2312,"LINESTRING(1552432.978 1056414.884,1549866.32 1056413.314)",0,1,2566,,arterial,1560,39,1,,,,c,,,
3900,0,103552,315,1,746,"LINESTRING(1558893.303 1034520.556,1560000.343 1034802.007)",0,-1,1142,,hot,1800,25,1,,,,c,,,
3901,NAPOLEON RD,103552,104201,1,2313,"LINESTRING(1560000.343 1034802.007,1559993.562 1033781.515)",0,1,1020,,arterial,1734,31,1,,,,c,,,
3902,NAPOLEON RD,103552,104202,1,2314,"LINESTRING(1560000.343 1034802.007,1560003.616 1035260.412)",0,1,458,,arterial,1734,31,1,,,,c,,,
3903,0,103553,325,1,763,"LINESTRING(1565379.18 1061971.391,1565428.729 1056471.447)",0,-1,5500,,hot,1800,25,1,,,,c,,,
3904,COLUMBUS GROV,103553,103567,1,2315,"LINESTRING(1565428.729 1056471.447,1560174.981 1056489.741)",0,1,5253,,arterial,1618,46,1,,,,c,,,
3905,COLUMBUS GROV,103553,104190,1,2316,"LINESTRING(1565428.729 1056471.447,1566487.638 1056476.611)",0,1,1058,,arterial,1618,46,1,,,,c,,,
3906,0,103554,329,1,773,"LINESTRING(1578588.605 1057818.428,1578836.409 1056545.464)",0,-1,1296,,hot,1800,25,1,,,,c,,,
3907,COLUMBUS GROV,103554,103555,1,2317,"LINESTRING(1578836.409 1056545.464,1576041.819 1056523.995)",0,1,2794,,arterial,1618,46,1,,,,c,,,
3908,COLUMBUS GROV,103554,103570,1,2318,"LINESTRING(1578836.409 1056545.464,1581316.108 1056564.178)",0,1,2479,,arterial,1421,46,1,,,,c,,,
3909,0,103555,327,1,769,"LINESTRING(1573885.249 1058368.821,1576041.819 1056523.995)",0,-1,2837,,hot,1800,25,1,,,,c,,,
3910,0,103555,339,1,796,"LINESTRING(1576195.626 1051562.953,1576041.819 1056523.995)",0,-1,4963,,hot,1800,25,1,,,,c,,,
3911,COLUMBUS GROV,103555,103554,1,2317,"LINESTRING(1578836.409 1056545.464,1576041.819 1056523.995)",0,-1,2794,,arterial,1618,46,1,,,,c,,,
3912,COLUMBUS GROV,103555,103561,1,2319,"LINESTRING(1576041.819 1056523.995,1570723.507 1056495.522)",0,1,5318,,arterial,1560,46,1,,,,c,,,
3913,0,103556,326,1,766,"LINESTRING(1576136.856 1063522.498,1576060.237 1059173.923)",0,-1,4349,,hot,1800,25,1,,,,c,,,
