From_Node,To_Node,LT_Node,Thru_Node,RT_Node,O1_Node,O2_Node,U_Turn
103860,103635,210,103629,212,0,0,0
103860,103864,103870,103862,103606,0,0,0
103861,209,0,0,0,0,103861,1
103861,100513,100511,100514,100522,0,0,0
103861,103863,103865,103859,103606,0,0,0
103862,209,0,0,0,0,103862,1
103862,211,0,0,0,0,103862,1
103862,100501,103814,100502,100511,0,0,0
103862,103864,103606,103860,103870,0,0,0
103863,103606,210,103864,0,0,0,0
103863,103859,0,103866,0,0,0,0
103863,103861,209,100513,0,0,0,0
103863,103865,0,484,0,0,103863,1
103864,103606,0,103863,210,0,0,0
103864,103860,0,103635,0,0,0,0
103864,103862,211,100501,209,0,0,0
103864,103870,103872,103871,100735,0,0,0
103865,484,0,0,0,0,103865,1
103865,103863,103859,103606,103861,0,0,0
103866,103858,0,100759,210,0,0,0
103866,103859,0,103863,0,0,0,0
103867,257,0,0,0,0,103867,1
103867,258,0,0,0,0,103867,1
103867,100678,0,103679,103778,0,0,0
103867,100681,103898,103739,0,0,0,0
103868,260,0,0,0,0,103868,1
103868,100679,103822,100695,103742,0,0,0
103868,100691,100690,103869,103826,0,0,0
103869,259,0,0,0,0,103869,1
103869,100680,103824,103898,103851,0,0,0
103869,100691,103826,103868,100690,0,0,0
103870,100735,100734,100733,103814,0,0,0
103870,103864,103862,103606,103860,0,0,0
103870,103871,103873,103619,103601,0,0,0
103870,103872,0,103626,0,0,0,0
103871,103601,227,100720,0,0,0,0
103871,103619,228,103620,0,0,0,0
103871,103870,100735,103864,103872,0,0,0
103871,103873,0,103634,228,0,0,0
103872,103626,212,103625,213,0,0,0
103872,103870,103871,100735,103864,0,0,0
103873,228,0,0,0,0,103873,1
103873,103634,213,103633,0,0,0,0
103873,103871,103619,103601,103870,0,0,0
103874,103789,290,103646,0,0,0,0
103874,103790,0,103593,290,0,0,0
103874,103875,0,103607,0,0,0,0
103874,103915,103895,103908,103914,0,0,0
103875,103607,0,103883,293,0,0,0
103875,103874,103915,103790,103789,0,0,0
103876,103932,0,103930,103933,0,0,0
103877,103878,103883,103935,103940,0,0,0
103877,103920,100701,0,103921,0,0,0
103877,103922,0,103879,0,0,0,0
103878,103877,103922,103920,0,0,0,0
103878,103883,103886,103607,0,0,0,0
103878,103935,0,103933,0,0,0,0
103878,103940,0,103894,0,0,0,0
103879,294,0,0,0,0,103879,1
103879,103880,0,103881,103890,0,0,0
103879,103922,0,103877,0,0,0,0
103880,103879,294,103922,0,0,0,0
103880,103881,0,103893,103951,0,0,0
103880,103890,103891,0,103941,0,0,0
103881,103880,103890,103879,0,0,0,0
103881,103893,103892,103885,0,0,0,0
103881,103951,0,103589,0,0,0,0
103882,103578,297,101779,0,0,0,0
103882,103889,101777,103891,103962,0,0,0
103882,103971,0,103972,0,0,0,0
103883,103607,293,103875,0,0,0,0
103883,103878,103935,103940,103877,0,0,0
103883,103886,103921,103896,103895,0,0,0
103884,103885,103952,103953,103893,0,0,0
103884,103892,0,103894,103931,0,0,0
103885,103884,0,103892,0,0,0,0
103885,103893,0,103881,103892,0,0,0
103885,103952,0,103954,0,0,0,0
103885,103953,103949,0,103961,0,0,0
103886,103883,103607,0,103878,0,0,0
103886,103895,0,103915,0,0,0,0
103886,103896,236,103904,0,0,0,0
103886,103921,0,103920,236,0,0,0
103887,103888,103959,103954,0,0,0,0
103887,103939,0,103937,0,0,0,0
103888,103887,0,103939,0,0,0,0
103888,103954,0,103955,103952,0,0,0
103888,103959,0,103948,0,0,0,0
103889,101777,101779,101776,100702,0,0,0
103889,103882,103971,0,103578,0,0,0
103889,103891,0,103890,0,0,0,0
103889,103962,0,103961,0,0,0,0
103890,103880,103879,0,103881,0,0,0
103890,103891,0,103889,0,0,0,0
103890,103941,0,100702,0,0,0,0
103891,103889,103962,103882,101777,0,0,0
103891,103890,0,103941,103880,0,0,0
103892,103884,0,103885,0,0,0,0
103892,103894,103881,103940,0,0,0,0
103892,103931,103933,103930,103936,0,0,0
103893,103881,103951,103880,0,0,0,0
103893,103885,103884,103952,103953,0,0,0
103893,103892,103894,103931,103884,0,0,0
103894,103881,103893,103951,103880,0,0,0
103894,103892,103931,103884,0,0,0,0
103894,103940,0,103878,0,0,0,0
103895,103886,103883,103921,103896,0,0,0
103895,103915,103908,103914,103874,0,0,0
103896,236,0,0,0,0,103896,1
103896,103886,103895,103883,103921,0,0,0
103896,103904,100706,103901,103908,0,0,0
103897,103596,0,103595,238,0,0,0
103897,103906,103905,0,103912,0,0,0
103897,103912,103906,103653,0,0,0,0
103898,258,0,0,0,0,103898,1
103898,100680,103851,103869,103824,0,0,0
103898,100681,103739,0,103867,0,0,0
103899,230,0,0,0,0,103899,1
103899,103903,103902,103907,103918,0,0,0
103899,103917,103602,103620,0,0,0,0
103900,103653,239,103912,237,0,0,0
103900,103901,103904,0,103907,0,0,0
103900,103907,103901,103918,103903,0,0,0
103901,103900,103907,103653,0,0,0,0
103901,103904,103908,103896,100706,0,0,0
103901,103907,103918,103903,103900,0,0,0
103902,230,0,0,0,0,103902,1
103902,239,0,0,0,0,103902,1
103902,103617,0,103616,0,0,0,0
103902,103903,103907,103918,103899,0,0,0
103903,103899,0,103917,230,0,0,0
103903,103902,230,103617,239,0,0,0
103903,103907,103900,103901,103918,0,0,0
103903,103918,103907,103916,0,0,0,0
103904,100706,100717,100707,103651,0,0,0
103904,103896,0,103886,236,0,0,0
103904,103901,0,103907,103900,0,0,0
103904,103908,103658,103914,103915,0,0,0
103905,103658,0,103908,237,0,0,0
103905,103906,0,103912,103897,0,0,0
103905,103913,238,103622,0,0,0,0
103906,103897,103912,0,103596,0,0,0
103906,103905,103913,103658,0,0,0,0
103906,103912,103653,0,103897,0,0,0
103907,103900,103653,0,103901,0,0,0
103907,103901,103900,103904,0,0,0,0
103907,103903,103918,103899,103902,0,0,0
103907,103918,103916,0,103903,0,0,0
103908,103658,237,103905,0,0,0,0
103908,103904,103896,100706,103901,0,0,0
103908,103914,103622,103637,103915,0,0,0
103908,103915,103914,103874,103895,0,0,0
103909,261,0,0,0,0,103909,1
103909,103569,103910,103700,103694,0,0,0
103909,103638,0,459,0,0,103909,1
103910,261,0,0,0,0,103910,1
103910,262,0,0,0,0,103910,1
103910,103569,103700,103694,103909,0,0,0
103910,103630,0,460,0,0,103910,1
103911,262,0,0,0,0,103911,1
103911,265,0,0,0,0,103911,1
103911,103811,100692,103919,103742,0,0,0
103911,103813,0,103830,263,0,0,0
103912,103653,237,103900,239,0,0,0
103912,103897,0,103596,103906,0,0,0
103912,103906,103897,103905,0,0,0,0
103913,238,0,0,0,0,103913,1
103913,103622,103621,103637,103914,0,0,0
103913,103905,103658,0,103906,0,0,0
103914,103622,103913,103621,103637,0,0,0
103914,103637,103622,103636,103628,0,0,0
103914,103908,103915,103904,103658,0,0,0
103914,103915,103874,103895,103908,0,0,0
103915,103874,103790,103789,103875,0,0,0
103915,103895,0,103886,0,0,0,0
103915,103908,103904,103658,103914,0,0,0
103915,103914,103908,103622,103637,0,0,0
103916,229,0,0,0,0,103916,1
103916,235,0,0,0,0,103916,1
103916,100716,103651,100167,100718,0,0,0
103916,103918,0,103903,103907,0,0,0
103917,103602,229,100718,227,0,0,0
103917,103620,0,103619,103600,0,0,0
103917,103899,230,103903,0,0,0,0
103918,103903,103899,103902,103907,0,0,0
103918,103907,103903,103900,103901,0,0,0
103918,103916,235,100716,229,0,0,0
103919,266,0,0,0,0,103919,1
103919,100690,100688,103945,100691,0,0,0
103919,103811,103742,103911,100692,0,0,0
103920,100701,294,100702,153,0,0,0
103920,103877,0,103878,103922,0,0,0
103920,103921,236,103886,0,0,0,0
103921,236,0,0,0,0,103921,1
103921,103886,103896,103895,103883,0,0,0
103921,103920,103877,100701,0,0,0,0
103922,103877,103920,0,103878,0,0,0
103922,103879,0,103880,294,0,0,0
103923,291,0,0,0,0,103923,1
103923,103624,103927,103645,103623,0,0,0
103923,103929,0,464,0,0,103923,1
103924,309,0,0,0,0,0,0
103924,322,0,0,0,0,0,0
103925,328,0,0,0,0,103925,1
103925,329,0,0,0,0,103925,1
103925,103556,327,103562,326,0,0,0
103925,103571,103926,100754,103938,0,0,0
103926,328,0,0,0,0,103926,1
103926,331,0,0,0,0,103926,1
103926,103571,100754,103938,103925,0,0,0
103926,104393,326,103512,0,0,0,0
103927,103624,103645,103623,103923,0,0,0
103927,103928,292,103937,0,0,0,0
103928,292,0,0,0,0,103928,1
103928,103927,0,103624,0,0,0,0
103928,103937,0,103939,103936,0,0,0
103929,464,0,103929,0,0,103929,1
103929,103923,0,103624,291,0,0,0
103930,103645,103646,103644,103624,0,0,0
103930,103932,103933,103876,0,0,0,0
103930,103934,0,103930,0,0,103930,1
103931,103930,103932,103645,103934,0,0,0
103931,103933,103894,103935,0,0,0,0
103931,103936,0,103937,0,0,0,0
103932,103876,0,103932,0,0,103932,1
103932,103930,103645,103934,0,0,0,0
103932,103933,103931,103894,103935,0,0,0
103933,103894,103892,103881,103940,0,0,0
103933,103931,103930,103936,0,0,0,0
103933,103935,0,103878,0,0,0,0
103934,103930,0,103932,103645,0,0,0
103935,103878,103940,103877,103883,0,0,0
103935,103933,0,103931,103894,0,0,0
103936,103931,0,103933,103930,0,0,0
103936,103937,103928,0,103939,0,0,0
103937,103928,0,103927,292,0,0,0
103937,103936,0,103931,0,0,0,0
103937,103939,0,103887,0,0,0,0
103938,330,0,0,0,0,103938,1
103938,103570,103944,103947,103554,0,0,0
103938,103571,103925,103926,100754,0,0,0
103939,103887,0,103888,0,0,0,0
103939,103937,103936,103928,0,0,0,0
103940,103878,103877,103883,103935,0,0,0
103940,103894,0,103892,103881,0,0,0
103941,100702,101777,100703,100701,0,0,0
103941,103890,103880,103891,0,0,0,0
103942,103958,103960,103964,103957,0,0,0
103942,103970,0,465,0,0,103942,1
103943,336,0,0,0,0,103943,1
103943,100754,330,103571,331,0,0,0
103943,103566,103528,100753,104408,0,0,0
103944,337,0,0,0,0,103944,1
103944,103570,103947,103554,103938,0,0,0
103944,104342,100756,0,104016,0,0,0
103945,268,0,0,0,0,103945,1
103945,100690,100691,103919,100688,0,0,0
103945,103810,103815,103946,103824,0,0,0
103946,270,0,0,0,0,103946,1
103946,103810,103824,103945,103815,0,0,0
103946,103825,103974,103823,103739,0,0,0
103947,337,0,0,0,0,103947,1
103947,103570,103554,103938,103944,0,0,0
103947,104376,104016,0,104369,0,0,0
103948,486,0,0,0,0,103948,1
103948,103959,0,103888,0,0,0,0
103949,103953,0,103961,103885,0,0,0
103949,103964,295,103958,0,0,0,0
103950,103893,103881,103892,103885,0,0,0
103951,103589,0,103590,0,0,0,0
103952,103885,103953,103893,103884,0,0,0
103952,103954,103888,0,103955,0,0,0
103953,103885,103893,103884,103952,0,0,0
103953,103949,0,103964,0,0,0,0
103953,103961,0,103962,0,0,0,0
103954,103888,0,103887,103959,0,0,0
103954,103952,0,103885,0,0,0,0
103954,103955,0,103956,0,0,0,0
103955,103954,103952,103888,0,0,0,0
103955,103956,0,103957,0,0,0,0
103956,103955,0,103954,0,0,0,0
103956,103957,0,103958,0,0,0,0
103957,103956,0,103955,0,0,0,0
103957,103958,103942,103960,103964,0,0,0
103958,103942,0,103970,0,0,0,0
103958,103957,0,103956,0,0,0,0
103958,103960,0,103973,0,0,0,0
103958,103964,0,103949,295,0,0,0
103959,103888,103954,0,103887,0,0,0
103959,103948,0,486,0,0,103959,1
103960,103958,103964,103957,103942,0,0,0
103960,103973,296,103581,0,0,0,0
103961,103953,103885,103949,0,0,0,0
103961,103962,0,103889,0,0,0,0
103962,103889,103882,101777,103891,0,0,0
103962,103961,0,103953,0,0,0,0
103963,267,0,0,0,0,103963,1
103963,100688,100682,103965,100690,0,0,0
103963,100692,103811,100767,100693,0,0,0
103964,295,0,0,0,0,103964,1
103964,103949,0,103953,0,0,0,0
103964,103958,103957,103942,103960,0,0,0
103965,269,0,0,0,0,103965,1
103965,100688,100690,103963,100682,0,0,0
103965,103815,103816,103966,103810,0,0,0
103966,271,0,0,0,0,103966,1
103966,103815,103810,103965,103816,0,0,0
103966,103817,103812,0,103974,0,0,0
103967,267,0,0,0,0,103967,1
103967,100682,103977,103968,100688,0,0,0
103967,100693,100692,100768,103828,0,0,0
103968,269,0,0,0,0,103968,1
103968,100682,100688,103967,103977,0,0,0
103968,103816,103807,103969,103815,0,0,0
103969,271,0,0,0,0,103969,1
103969,103812,100689,100683,103817,0,0,0
103969,103816,103815,103968,103807,0,0,0
103970,465,0,0,0,0,103970,1
103970,103942,0,103958,0,0,0,0
103971,103882,0,103578,103889,0,0,0
103971,103972,0,103581,0,0,0,0
103972,103581,103973,0,103582,0,0,0
103972,103971,0,103882,0,0,0,0
103973,296,0,0,0,0,103973,1
103973,103581,0,103582,103972,0,0,0
103973,103960,0,103958,0,0,0,0
103974,273,0,0,0,0,103974,1
103974,103817,103966,103812,0,0,0,0
103974,103825,103823,103739,103946,0,0,0
103975,310,0,0,0,0,103975,1
103975,103994,103995,104014,103546,0,0,0
103975,103996,104080,104076,103997,0,0,0
103976,310,0,0,0,0,103976,1
103976,312,0,0,0,0,103976,1
103976,103995,104178,104189,103994,0,0,0
103976,103997,103996,104284,104285,0,0,0
103977,274,0,0,0,0,103977,1
103977,100682,103968,100688,103967,0,0,0
103978,73,0,0,0,0,103978,1
103978,100669,100670,0,100667,0,0,0
103978,104114,0,104115,0,0,0,0
103979,308,0,0,0,0,103979,1
103979,104076,0,103996,0,0,0,0
103979,104078,0,103549,0,0,0,0
103980,308,0,0,0,0,103980,1
103980,309,103551,104285,103924,0,103980,1
103980,103559,103549,103560,103551,0,0,0
103980,104284,0,103997,0,0,0,0
103981,100670,91,100669,0,0,0,0
103981,104116,103563,104124,0,0,0,0
103982,103422,100186,0,100668,0,0,0
103982,103983,91,104124,0,0,0,0
103983,91,0,0,0,0,103983,1
103983,103982,0,103422,0,0,0,0
103983,104124,104116,104122,0,0,0,0
103984,100158,100157,100191,104057,0,0,0
103984,103986,355,104098,356,0,0,0
103985,100153,104057,100151,100148,0,0,0
103985,104231,345,103987,355,0,0,0
103986,355,0,0,0,0,103986,1
103986,356,0,0,0,0,103986,1
103986,103984,0,100158,0,0,0,0
103986,104098,103988,104099,104146,0,0,0
103987,104197,104051,104198,104262,0,0,0
103987,104231,355,103985,345,0,0,0
103988,354,0,0,0,0,103988,1
103988,103989,104262,0,103998,0,0,0
103988,104098,104099,104146,103986,0,0,0
103989,103988,354,104098,0,0,0,0
103989,103998,104000,0,104052,0,0,0
103989,104262,0,104197,0,0,0,0
103990,104161,0,103992,0,0,0,0
103990,104169,0,104001,0,0,0,0
103991,103993,349,103531,350,0,0,0
103991,104328,0,104327,0,0,0,0
103992,350,0,0,0,0,103992,1
103992,351,0,0,0,0,103992,1
103992,103526,103531,103527,0,0,0,0
103992,104161,0,103990,0,0,0,0
103993,349,0,0,0,0,103993,1
103993,350,0,0,0,0,103993,1
103993,103531,103508,103532,103526,0,0,0
103993,103991,0,104328,0,0,0,0
103994,103546,311,104023,0,0,0,0
103994,103975,310,103996,0,0,0,0
103994,103995,103976,104178,104189,0,0,0
103994,104014,0,104006,0,0,0,0
103995,103976,310,103997,312,0,0,0
103995,103994,104014,103546,103975,0,0,0
103995,104178,104279,104282,104177,0,0,0
103995,104189,0,104007,0,0,0,0
103996,103975,0,103994,310,0,0,0
103996,103997,104284,104285,103976,0,0,0
103996,104076,0,103979,0,0,0,0
103996,104080,104075,104082,104079,0,0,0
103997,103976,312,103995,310,0,0,0
103997,103996,103975,104080,104076,0,0,0
103997,104284,0,103980,0,0,0,0
103997,104285,309,0,104280,0,0,0
103998,103989,103988,104262,0,0,0,0
103998,104000,0,104198,0,0,0,0
103998,104052,352,104170,354,0,0,0
103999,275,0,0,0,0,103999,1
103999,103804,103803,0,103832,0,0,0
103999,104003,0,103809,276,0,0,0
104000,103998,0,104052,103989,0,0,0
104000,104198,104197,104326,104327,0,0,0
104001,104002,0,104327,0,0,0,0
104001,104005,0,104170,352,0,0,0
104001,104053,0,104166,353,0,0,0
104001,104169,0,103990,0,0,0,0
104002,104001,104169,104053,104005,0,0,0
104002,104327,104198,104322,104328,0,0,0
104003,276,0,0,0,0,104003,1
104003,103809,103831,0,103808,0,0,0
104003,103999,0,103804,275,0,0,0
104004,358,0,0,0,0,104004,1
104004,103535,0,103536,359,0,0,0
104004,104160,104158,104110,104167,0,0,0
104005,352,0,0,0,0,104005,1
104005,104001,104002,104169,104053,0,0,0
104005,104170,104168,104052,0,0,0,0
104006,104008,104009,104073,0,0,0,0
104006,104014,0,103994,0,0,0,0
104006,104064,0,104068,0,0,0,0
104007,104006,104008,104064,104014,0,0,0
104007,104009,104245,100141,0,0,0,0
104007,104189,0,103995,0,0,0,0
104008,104006,104064,104014,0,0,0,0
104008,104009,104007,104245,100141,0,0,0
104008,104073,0,103413,311,0,0,0
104009,100141,104240,100198,103413,0,0,0
104009,104007,104006,104189,0,0,0,0
104009,104245,0,104252,0,0,0,0
104010,304,0,0,0,0,104010,1
104010,104025,104024,104019,104082,0,0,0
104010,104059,0,104030,301,0,0,0
104011,338,0,0,0,0,104011,1
104011,104369,104368,0,104376,0,0,0
104011,104373,0,104374,104353,0,0,0
104012,303,0,0,0,0,104012,1
104012,104013,104021,0,104023,0,0,0
104012,104071,0,100134,0,0,0,0
104013,104012,0,104071,0,0,0,0
104013,104021,0,103850,304,0,0,0
104013,104023,104075,103546,104022,0,0,0
104014,103994,103546,103975,103995,0,0,0
104014,104006,0,104008,104064,0,0,0
104015,305,0,0,0,0,104015,1
104015,104083,306,104017,0,0,0,0
104015,104084,0,103564,0,0,0,0
104016,338,0,0,0,0,104016,1
104016,104342,103944,100756,0,0,0,0
104016,104376,0,104369,103947,0,0,0
104017,104019,0,104025,0,0,0,0
104017,104083,0,104015,306,0,0,0
104018,338,0,0,0,0,104018,1
104018,100756,104342,100758,104408,0,0,0
104018,100757,334,104400,0,0,0,0
104019,104017,0,104083,0,0,0,0
104019,104025,104082,104010,104024,0,0,0
104020,103850,0,104021,302,0,0,0
104020,104029,0,104028,0,0,0,0
104020,104030,0,104059,0,0,0,0
104020,104060,0,104058,0,0,0,0
104021,304,0,0,0,0,104021,1
104021,103850,302,104020,0,0,0,0
104021,104013,0,104023,104012,0,0,0
104022,104023,104013,104075,103546,0,0,0
104022,104072,0,104066,0,0,0,0
104023,103546,0,103994,311,0,0,0
104023,104013,104012,104021,0,0,0,0
104023,104022,0,104072,0,0,0,0
104023,104075,304,104080,310,0,0,0
104024,305,0,0,0,0,104024,1
104024,104025,104019,104082,104010,0,0,0
104025,104010,304,104059,0,0,0,0
104025,104019,0,104017,0,0,0,0
104025,104024,0,305,0,0,104025,1
104025,104082,0,104080,304,0,0,0
104026,104027,0,104054,0,0,0,0
104026,104031,0,0,103588,0,0,0
104026,104045,0,104044,0,0,0,0
104027,104026,0,104045,104031,0,0,0
104027,104054,104056,104050,104055,0,0,0
104028,104029,0,104020,0,0,0,0
104028,104038,0,0,104037,0,0,0
104028,104049,0,104046,0,0,0,0
104029,104020,104060,104030,103850,0,0,0
104029,104028,0,104049,104038,0,0,0
104030,104020,103850,104029,104060,0,0,0
104030,104059,301,104010,0,0,0,0
104031,103588,103590,103587,0,0,0,0
104032,104043,0,104039,0,0,0,0
104032,104044,104045,104039,104041,0,0,0
104033,104028,104049,104038,104029,0,0,0
104033,104048,0,104038,0,0,0,0
104034,104033,0,104048,104028,0,0,0
104035,104036,0,104069,0,0,0,0
104036,104069,0,104070,0,0,0,0
104037,104026,104045,104031,104027,0,0,0
104037,104042,0,104031,0,0,0,0
104038,104037,0,104042,104026,0,0,0
104039,104040,0,104047,104046,0,0,0
104040,104046,104049,104035,103833,0,0,0
104040,104047,0,104035,0,0,0,0
104041,101910,101914,102553,103400,0,0,0
104041,104044,0,104045,104039,0,0,0
104042,104031,0,103588,0,0,0,0
104043,104039,0,104040,0,0,0,0
104044,104039,0,0,104040,0,0,0
104044,104041,0,101910,0,0,0,0
104044,104045,0,104026,0,0,0,0
104045,104026,104031,104027,0,0,0,0
104045,104044,104039,104041,0,0,0,0
104046,103833,0,101914,300,0,0,0
104046,104035,0,0,104036,0,0,0
104046,104049,0,104028,0,0,0,0
104047,104035,0,104036,0,0,0,0
104048,104038,0,104037,0,0,0,0
104049,104028,104038,104029,0,0,0,0
104049,104046,104035,103833,0,0,0,0
104050,299,0,0,0,0,104050,1
104050,103579,298,103586,0,0,0,0
104050,104054,104055,104027,104056,0,0,0
104051,345,0,0,0,0,104051,1
104051,346,0,0,0,0,104051,1
104051,104197,104198,104262,103987,0,0,0
104051,104261,104226,104227,104194,0,0,0
104052,352,0,0,0,0,104052,1
104052,354,0,0,0,0,104052,1
104052,103998,103989,104000,0,0,0,0
104052,104170,0,104005,104168,0,0,0
104053,353,0,0,0,0,104053,1
104053,104001,104005,104002,104169,0,0,0
104053,104166,104157,104167,104099,0,0,0
104054,104027,0,104026,0,0,0,0
104054,104050,0,103579,299,0,0,0
104054,104055,299,305,104058,0,0,0
104054,104056,0,103582,0,0,0,0
104055,299,0,0,0,0,104055,1
104055,305,0,0,0,0,104055,1
104055,104054,104027,104056,104050,0,0,0
104055,104058,301,104060,0,0,0,0
104056,103582,0,103581,298,0,0,0
104056,104054,104050,104055,104027,0,0,0
104057,355,0,0,0,0,104057,1
104057,378,0,0,0,0,104057,1
104057,100153,100151,100148,103985,0,0,0
104057,100158,103984,100157,100191,0,0,0
104058,301,0,0,0,0,104058,1
104058,104055,104054,299,305,0,0,0
104058,104060,0,104020,0,0,0,0
104059,301,0,0,0,0,104059,1
104059,104010,0,104025,304,0,0,0
104059,104030,0,104020,0,0,0,0
104060,104020,104030,103850,104029,0,0,0
104060,104058,0,104055,301,0,0,0
104061,357,0,0,0,0,104061,1
104061,104109,104146,104110,0,0,0,0
104061,104139,104138,104140,0,0,0,0
104062,372,0,0,0,0,104062,1
104062,104063,373,103524,0,0,0,0
104062,104106,362,104096,361,0,0,0
104063,373,0,0,0,0,104063,1
104063,103524,103525,103530,104155,0,0,0
104063,104062,372,104106,0,0,0,0
104064,104068,0,104067,0,0,0,0
104065,104008,104006,104009,104073,0,0,0
104066,100136,103413,100568,100134,0,0,0
104066,104072,0,104022,0,0,0,0
104067,104034,0,104033,0,0,0,0
104068,104067,0,104034,0,0,0,0
104069,104070,0,104065,0,0,0,0
104070,104065,0,104008,0,0,0,0
104071,100134,100136,100133,101915,0,0,0
104071,104012,0,104013,0,0,0,0
104072,104022,0,104023,0,0,0,0
104072,104066,0,100136,0,0,0,0
104073,311,0,0,0,0,104073,1
104073,103413,100141,0,100136,0,0,0
104073,104008,0,104006,104009,0,0,0
104074,279,0,0,0,0,104074,1
104074,103819,0,100684,103818,0,0,0
104074,103820,100685,0,103821,0,0,0
104075,304,0,0,0,0,104075,1
104075,310,0,0,0,0,104075,1
104075,104023,103546,104022,104013,0,0,0
104075,104080,104082,104079,103996,0,0,0
104076,103979,308,104078,0,0,0,0
104076,103996,103997,103975,104080,0,0,0
104077,306,0,0,0,0,104077,1
104077,103557,0,103558,103549,0,0,0
104077,104081,308,104079,0,0,0,0
104078,103549,103557,103550,103559,0,0,0
104078,103979,0,104076,308,0,0,0
104079,104080,103996,104075,104082,0,0,0
104079,104081,0,104077,308,0,0,0
104080,103996,104076,103997,103975,0,0,0
104080,104075,310,104023,304,0,0,0
104080,104079,0,104081,0,0,0,0
104080,104082,304,104025,0,0,0,0
104081,308,0,0,0,0,104081,1
104081,104077,306,103557,0,0,0,0
104081,104079,0,104080,0,0,0,0
104082,304,0,0,0,0,104082,1
104082,104025,104010,104024,104019,0,0,0
104082,104080,104079,103996,104075,0,0,0
104083,306,0,0,0,0,104083,1
104083,104015,305,104084,0,0,0,0
104083,104017,0,104019,0,0,0,0
104084,103564,0,103565,0,0,0,0
104084,104015,0,104083,305,0,0,0
104086,371,0,0,0,0,104086,1
104086,104094,364,104092,362,0,0,0
104086,104149,372,104148,0,0,0,0
104087,100661,100660,365,0,0,0,0
104087,104088,365,104141,0,0,0,0
104087,104119,0,104133,103415,0,0,0
104088,365,0,0,0,0,104088,1
104088,104087,0,104119,100661,0,0,0
104088,104141,0,104138,0,0,0,0
104089,364,0,0,0,0,104089,1
104089,371,0,0,0,0,104089,1
104089,104090,0,104091,0,0,0,0
104089,104128,0,104131,366,0,0,0
104090,104089,364,371,104128,0,0,0
104090,104091,0,104092,364,0,0,0
104091,364,0,0,0,0,104091,1
104091,104090,0,104089,0,0,0,0
104091,104092,104101,104162,104094,0,0,0
104092,104091,364,104090,0,0,0,0
104092,104094,362,104086,364,0,0,0
104092,104101,104100,104110,104158,0,0,0
104092,104162,0,104164,362,0,0,0
104094,362,0,0,0,0,104094,1
104094,364,0,0,0,0,104094,1
104094,104086,0,104149,371,0,0,0
104094,104092,104091,104101,104162,0,0,0
104096,103510,0,103511,361,0,0,0
104096,104106,361,104062,362,0,0,0
104096,104111,0,104424,360,0,0,0
104096,104425,0,0,0,0,104096,1
104098,103986,356,103984,355,0,0,0
104098,103988,0,103989,354,0,0,0
104098,104099,104168,104166,104167,0,0,0
104098,104146,0,104109,0,0,0,0
104099,104098,104146,103986,103988,0,0,0
104099,104166,104053,104157,104167,0,0,0
104099,104167,104166,104160,0,0,0,0
104099,104168,354,104170,353,0,0,0
104100,104101,104110,104158,104092,0,0,0
104100,104143,0,104138,357,0,0,0
104101,104092,104162,104094,104091,0,0,0
104101,104100,0,104143,0,0,0,0
104101,104110,104109,0,104160,0,0,0
104101,104158,104160,104159,104163,0,0,0
104102,369,0,0,0,0,104102,1
104102,370,0,0,0,0,104102,1
104102,104103,104108,0,104148,0,0,0
104102,104121,104125,103563,104113,0,0,0
104103,104102,369,104121,370,0,0,0
104103,104108,370,104127,371,0,0,0
104103,104148,0,104105,104149,0,0,0
104104,369,0,0,0,0,104104,1
104104,104105,104148,104151,103584,0,0,0
104104,104123,103585,103583,104125,0,0,0
104105,103584,0,480,0,0,104105,1
104105,104104,0,104123,369,0,0,0
104105,104148,104149,104103,0,0,0,0
104105,104151,372,104152,0,0,0,0
104106,361,0,0,0,0,104106,1
104106,362,0,0,0,0,104106,1
104106,104062,0,104063,372,0,0,0
104106,104096,104425,104111,103510,0,0,0
104108,370,0,0,0,0,104108,1
104108,371,0,0,0,0,104108,1
104108,104103,0,104148,104102,0,0,0
104108,104127,104118,0,104115,0,0,0
104109,104061,357,104139,0,0,0,0
104109,104110,0,104160,104101,0,0,0
104109,104146,0,104098,0,0,0,0
104110,104101,104158,104092,104100,0,0,0
104110,104109,0,104061,104146,0,0,0
104110,104160,104167,104004,104158,0,0,0
104111,360,0,0,0,0,104111,1
104111,104096,103510,104106,104425,0,0,0
104111,104424,104164,104165,0,0,0,0
104112,367,0,0,0,0,104112,1
104112,104115,0,104127,104114,0,0,0
104112,104130,0,104133,104131,0,0,0
104113,104118,0,104127,370,0,0,0
104113,104121,104102,104125,103563,0,0,0
104114,103978,100669,0,73,0,0,0
104114,104115,104112,0,104127,0,0,0
104115,104112,367,104130,0,0,0,0
104115,104114,0,103978,0,0,0,0
104115,104127,104108,104118,0,0,0,0
104116,103563,0,104121,368,0,0,0
104116,103981,0,100670,0,0,0,0
104116,104124,104122,0,103983,0,0,0
104118,370,0,0,0,0,104118,1
104118,104113,0,104121,0,0,0,0
104118,104127,0,104115,104108,0,0,0
104119,103415,367,0,73,0,104119,1
104119,104087,100661,104088,0,0,0,0
104119,104133,366,104130,367,0,0,0
104121,103563,368,104116,0,0,0,0
104121,104102,370,104103,369,0,0,0
104121,104113,0,104118,0,0,0,0
104121,104125,0,104123,368,0,0,0
104122,103583,368,104123,0,0,0,0
104122,104124,0,103983,104116,0,0,0
