name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_PHF1,VDF_gamma1,VDF_mu1
0,1,1,100002,hot,1,0.052462121,1,1800,25,99,,1800,0.15,4,1,1,100
0,2,1,101990,hot,1,0.045265152,1,1800,25,99,,1800,0.15,4,1,1,100
0,3,1,101997,hot,1,0.055492424,1,1800,25,99,,1800,0.15,4,1,1,100
0,4,1,101998,hot,1,0.043560606,1,1800,25,99,,1800,0.15,4,1,1,100
0,5,2,100004,hot,1,0.05,1,1800,25,99,,1800,0.15,4,1,1,100
0,6,2,101992,hot,1,0.04280303,1,1800,25,99,,1800,0.15,4,1,1,100
0,7,2,101996,hot,1,0.052462121,1,1800,25,99,,1800,0.15,4,1,1,100
0,8,2,101997,hot,1,0.039015152,1,1800,25,99,,1800,0.15,4,1,1,100
0,9,3,101995,hot,1,0.03219697,1,1800,25,99,,1800,0.15,4,1,1,100
0,10,3,101996,hot,1,0.021212121,1,1800,25,99,,1800,0.15,4,1,1,100
0,11,4,100020,hot,1,0.038636364,1,1800,25,99,,1800,0.15,4,1,1,100
0,12,4,100021,hot,1,0.018181818,1,1800,25,99,,1800,0.15,4,1,1,100
0,13,5,100004,hot,1,0.037121212,1,1800,25,99,,1800,0.15,4,1,1,100
0,14,5,100007,hot,1,0.054356061,1,1800,25,99,,1800,0.15,4,1,1,100
0,15,5,100008,hot,1,0.035606061,1,1800,25,99,,1800,0.15,4,1,1,100
0,16,5,100017,hot,1,0.049242424,1,1800,25,99,,1800,0.15,4,1,1,100
0,17,6,100002,hot,1,0.045833333,1,1800,25,99,,1800,0.15,4,1,1,100
0,18,6,100008,hot,1,0.059280303,1,1800,25,99,,1800,0.15,4,1,1,100
0,19,6,100009,hot,1,0.04280303,1,1800,25,99,,1800,0.15,4,1,1,100
0,20,6,100014,hot,1,0.043560606,1,1800,25,99,,1800,0.15,4,1,1,100
0,21,7,100014,hot,1,0.04375,1,1800,25,99,,1800,0.15,4,1,1,100
0,22,7,100022,hot,1,0.062878788,1,1800,25,99,,1800,0.15,4,1,1,100
0,23,7,100023,hot,1,0.038068182,1,1800,25,99,,1800,0.15,4,1,1,100
0,24,7,100030,hot,1,0.05530303,1,1800,25,99,,1800,0.15,4,1,1,100
0,25,8,100017,hot,1,0.043560606,1,1800,25,99,,1800,0.15,4,1,1,100
0,26,8,100021,hot,1,0.053787879,1,1800,25,99,,1800,0.15,4,1,1,100
0,27,8,100022,hot,1,0.035416667,1,1800,25,99,,1800,0.15,4,1,1,100
0,28,8,100032,hot,1,0.05625,1,1800,25,99,,1800,0.15,4,1,1,100
0,29,9,100035,hot,1,0.119886364,1,1800,25,99,,1800,0.15,4,1,1,100
0,30,9,100100,hot,1,0.062121212,1,1800,25,99,,1800,0.15,4,1,1,100
0,31,10,100032,hot,1,0.043371212,1,1800,25,99,,1800,0.15,4,1,1,100
0,32,10,100035,hot,1,0.058522727,1,1800,25,99,,1800,0.15,4,1,1,100
0,33,10,100036,hot,1,0.033333333,1,1800,25,99,,1800,0.15,4,1,1,100
0,34,10,100046,hot,1,0.048484848,1,1800,25,99,,1800,0.15,4,1,1,100
0,35,11,100030,hot,1,0.043371212,1,1800,25,99,,1800,0.15,4,1,1,100
0,36,11,100036,hot,1,0.048106061,1,1800,25,99,,1800,0.15,4,1,1,100
0,37,11,100037,hot,1,0.047348485,1,1800,25,99,,1800,0.15,4,1,1,100
0,38,11,100044,hot,1,0.049810606,1,1800,25,99,,1800,0.15,4,1,1,100
0,39,12,100044,hot,1,0.046212121,1,1800,25,99,,1800,0.15,4,1,1,100
0,40,12,100050,hot,1,0.061363636,1,1800,25,99,,1800,0.15,4,1,1,100
0,41,12,100051,hot,1,0.035606061,1,1800,25,99,,1800,0.15,4,1,1,100
0,42,12,100055,hot,1,0.05094697,1,1800,25,99,,1800,0.15,4,1,1,100
0,43,13,100046,hot,1,0.047916667,1,1800,25,99,,1800,0.15,4,1,1,100
0,44,13,100049,hot,1,0.055492424,1,1800,25,99,,1800,0.15,4,1,1,100
0,45,13,100050,hot,1,0.035416667,1,1800,25,99,,1800,0.15,4,1,1,100
0,46,13,100057,hot,1,0.04905303,1,1800,25,99,,1800,0.15,4,1,1,100
0,47,14,101975,hot,1,0.192992424,1,1800,25,99,,1800,0.15,4,1,1,100
0,48,14,101983,hot,1,0.057386364,1,1800,25,99,,1800,0.15,4,1,1,100
0,49,14,101984,hot,1,0.042992424,1,1800,25,99,,1800,0.15,4,1,1,100
0,50,15,100143,hot,1,0.052083333,1,1800,25,99,,1800,0.15,4,1,1,100
0,51,15,101983,hot,1,0.075568182,1,1800,25,99,,1800,0.15,4,1,1,100
0,52,16,101900,hot,1,0.209848485,1,1800,25,99,,1800,0.15,4,1,1,100
0,53,16,101961,hot,1,0.064015152,1,1800,25,99,,1800,0.15,4,1,1,100
0,54,17,101932,hot,1,0.127083333,1,1800,25,99,,1800,0.15,4,1,1,100
0,55,17,101936,hot,1,0.177651515,1,1800,25,99,,1800,0.15,4,1,1,100
0,56,17,101939,hot,1,0.197537879,1,1800,25,99,,1800,0.15,4,1,1,100
0,57,18,100232,hot,1,0.13125,1,1800,25,99,,1800,0.15,4,1,1,100
0,58,18,100235,hot,1,0.158522727,1,1800,25,99,,1800,0.15,4,1,1,100
0,59,18,100305,hot,1,0.131628788,1,1800,25,99,,1800,0.15,4,1,1,100
0,60,19,101940,hot,1,0.092234848,1,1800,25,99,,1800,0.15,4,1,1,100
0,61,19,101941,hot,1,0.1,1,1800,25,99,,1800,0.15,4,1,1,100
0,62,20,101940,hot,1,0.174810606,1,1800,25,99,,1800,0.15,4,1,1,100
0,63,20,101946,hot,1,0.183522727,1,1800,25,99,,1800,0.15,4,1,1,100
0,64,21,101946,hot,1,0.316287879,1,1800,25,99,,1800,0.15,4,1,1,100
0,65,21,101967,hot,1,0.178598485,1,1800,25,99,,1800,0.15,4,1,1,100
0,66,21,101969,hot,1,0.17594697,1,1800,25,99,,1800,0.15,4,1,1,100
0,67,22,100172,hot,1,0.255113636,1,1800,25,99,,1800,0.15,4,1,1,100
0,68,22,100208,hot,1,0.159280303,1,1800,25,99,,1800,0.15,4,1,1,100
0,69,22,101944,hot,1,0.262310606,1,1800,25,99,,1800,0.15,4,1,1,100
0,70,22,101970,hot,1,0.100568182,1,1800,25,99,,1800,0.15,4,1,1,100
0,71,23,100207,hot,1,0.144128788,1,1800,25,99,,1800,0.15,4,1,1,100
0,72,23,100265,hot,1,0.104166667,1,1800,25,99,,1800,0.15,4,1,1,100
0,73,23,101892,hot,1,0.329545455,1,1800,25,99,,1800,0.15,4,1,1,100
0,74,24,101783,hot,1,0.791098485,1,1800,25,99,,1800,0.15,4,1,1,100
0,75,24,101786,hot,1,0.496969697,1,1800,25,99,,1800,0.15,4,1,1,100
0,76,24,101909,hot,1,0.691287879,1,1800,25,99,,1800,0.15,4,1,1,100
0,77,25,101906,hot,1,0.463068182,1,1800,25,99,,1800,0.15,4,1,1,100
0,78,25,101922,hot,1,0.389204545,1,1800,25,99,,1800,0.15,4,1,1,100
0,79,26,101919,hot,1,0.502083333,1,1800,25,99,,1800,0.15,4,1,1,100
0,80,26,101922,hot,1,0.441477273,1,1800,25,99,,1800,0.15,4,1,1,100
0,81,27,100131,hot,1,0.582575758,1,1800,25,99,,1800,0.15,4,1,1,100
0,82,27,101917,hot,1,0.569128788,1,1800,25,99,,1800,0.15,4,1,1,100
0,83,27,101926,hot,1,0.596022727,1,1800,25,99,,1800,0.15,4,1,1,100
0,84,28,101924,hot,1,0.503787879,1,1800,25,99,,1800,0.15,4,1,1,100
0,85,28,101929,hot,1,0.726515152,1,1800,25,99,,1800,0.15,4,1,1,100
0,86,29,100268,hot,1,0.807007576,1,1800,25,99,,1800,0.15,4,1,1,100
0,87,29,101906,hot,1,0.482386364,1,1800,25,99,,1800,0.15,4,1,1,100
0,88,29,101928,hot,1,0.366098485,1,1800,25,99,,1800,0.15,4,1,1,100
0,89,30,100751,hot,1,0.945454545,1,1800,25,99,,1800,0.15,4,1,1,100
0,90,30,101775,hot,1,0.664962121,1,1800,25,99,,1800,0.15,4,1,1,100
0,91,30,101781,hot,1,0.440340909,1,1800,25,99,,1800,0.15,4,1,1,100
0,92,31,101781,hot,1,0.772727273,1,1800,25,99,,1800,0.15,4,1,1,100
0,93,31,101907,hot,1,0.707765152,1,1800,25,99,,1800,0.15,4,1,1,100
0,94,32,101908,hot,1,0.353030303,1,1800,25,99,,1800,0.15,4,1,1,100
0,95,32,101912,hot,1,0.470454545,1,1800,25,99,,1800,0.15,4,1,1,100
0,96,33,100133,hot,1,0.98125,1,1800,25,99,,1800,0.15,4,1,1,100
0,97,33,101915,hot,1,0.496590909,1,1800,25,99,,1800,0.15,4,1,1,100
0,98,33,101916,hot,1,0.566477273,1,1800,25,99,,1800,0.15,4,1,1,100
0,99,33,101918,hot,1,0.501515152,1,1800,25,99,,1800,0.15,4,1,1,100
0,100,34,100144,hot,1,0.16344697,1,1800,25,99,,1800,0.15,4,1,1,100
0,101,34,100212,hot,1,0.080871212,1,1800,25,99,,1800,0.15,4,1,1,100
0,102,35,100096,hot,1,0.091666667,1,1800,25,99,,1800,0.15,4,1,1,100
0,103,35,101952,hot,1,0.096022727,1,1800,25,99,,1800,0.15,4,1,1,100
0,104,36,101935,hot,1,0.336742424,1,1800,25,99,,1800,0.15,4,1,1,100
0,105,36,101948,hot,1,0.266477273,1,1800,25,99,,1800,0.15,4,1,1,100
0,106,37,100213,hot,1,0.177840909,1,1800,25,99,,1800,0.15,4,1,1,100
0,107,37,101947,hot,1,0.237121212,1,1800,25,99,,1800,0.15,4,1,1,100
0,108,38,101949,hot,1,0.30530303,1,1800,25,99,,1800,0.15,4,1,1,100
0,109,38,101951,hot,1,0.129166667,1,1800,25,99,,1800,0.15,4,1,1,100
0,110,38,101964,hot,1,0.199431818,1,1800,25,99,,1800,0.15,4,1,1,100
0,111,39,100214,hot,1,0.60530303,1,1800,25,99,,1800,0.15,4,1,1,100
0,112,39,100220,hot,1,0.670075758,1,1800,25,99,,1800,0.15,4,1,1,100
0,113,40,101962,hot,1,0.201515152,1,1800,25,99,,1800,0.15,4,1,1,100
0,114,41,100175,hot,1,0.087310606,1,1800,25,99,,1800,0.15,4,1,1,100
0,115,41,100744,hot,1,0.118560606,1,1800,25,99,,1800,0.15,4,1,1,100
0,116,42,100102,hot,1,0.082954545,1,1800,25,99,,1800,0.15,4,1,1,100
0,117,43,101927,hot,1,0.276704545,1,1800,25,99,,1800,0.15,4,1,1,100
0,118,43,101934,hot,1,0.357007576,1,1800,25,99,,1800,0.15,4,1,1,100
0,119,44,100183,hot,1,0.154734848,1,1800,25,99,,1800,0.15,4,1,1,100
0,120,44,100185,hot,1,0.157575758,1,1800,25,99,,1800,0.15,4,1,1,100
0,121,45,100125,hot,1,0.475757576,1,1800,25,99,,1800,0.15,4,1,1,100
0,122,45,100166,hot,1,0.476515152,1,1800,25,99,,1800,0.15,4,1,1,100
0,123,45,100182,hot,1,0.674242424,1,1800,25,99,,1800,0.15,4,1,1,100
0,124,46,100125,hot,1,0.655681818,1,1800,25,99,,1800,0.15,4,1,1,100
0,125,47,100126,hot,1,0.54375,1,1800,25,99,,1800,0.15,4,1,1,100
0,126,47,100568,hot,1,0.361174242,1,1800,25,99,,1800,0.15,4,1,1,100
0,127,48,100198,hot,1,0.367045455,1,1800,25,99,,1800,0.15,4,1,1,100
0,128,49,100196,hot,1,0.267234848,1,1800,25,99,,1800,0.15,4,1,1,100
0,129,50,100194,hot,1,0.200568182,1,1800,25,99,,1800,0.15,4,1,1,100
0,130,51,100155,hot,1,0.26780303,1,1800,25,99,,1800,0.15,4,1,1,100
0,131,52,100128,hot,1,0.393181818,1,1800,25,99,,1800,0.15,4,1,1,100
0,132,52,100152,hot,1,0.861174242,1,1800,25,99,,1800,0.15,4,1,1,100
0,133,53,100094,hot,1,0.12405303,1,1800,25,99,,1800,0.15,4,1,1,100
0,134,53,100095,hot,1,0.087310606,1,1800,25,99,,1800,0.15,4,1,1,100
0,135,54,100089,hot,1,0.06344697,1,1800,25,99,,1800,0.15,4,1,1,100
0,136,54,101957,hot,1,0.028030303,1,1800,25,99,,1800,0.15,4,1,1,100
0,137,55,100087,hot,1,0.183522727,1,1800,25,99,,1800,0.15,4,1,1,100
0,138,55,100099,hot,1,0.214962121,1,1800,25,99,,1800,0.15,4,1,1,100
0,139,55,100258,hot,1,0.275,1,1800,25,99,,1800,0.15,4,1,1,100
0,140,56,100084,hot,1,0.115151515,1,1800,25,99,,1800,0.15,4,1,1,100
0,141,57,100103,hot,1,0.159659091,1,1800,25,99,,1800,0.15,4,1,1,100
0,142,57,100106,hot,1,0.180113636,1,1800,25,99,,1800,0.15,4,1,1,100
0,143,58,100104,hot,1,0.520833333,1,1800,25,99,,1800,0.15,4,1,1,100
0,144,58,100110,hot,1,0.296022727,1,1800,25,99,,1800,0.15,4,1,1,100
0,145,59,100106,hot,1,0.115151515,1,1800,25,99,,1800,0.15,4,1,1,100
0,146,59,100218,hot,1,0.054734848,1,1800,25,99,,1800,0.15,4,1,1,100
0,147,59,100223,hot,1,0.214583333,1,1800,25,99,,1800,0.15,4,1,1,100
0,148,60,100085,hot,1,0.098106061,1,1800,25,99,,1800,0.15,4,1,1,100
0,149,61,100110,hot,1,0.129924242,1,1800,25,99,,1800,0.15,4,1,1,100
0,150,62,100599,hot,1,0.191666667,1,1800,25,99,,1800,0.15,4,1,1,100
0,151,63,100238,hot,1,0.161931818,1,1800,25,99,,1800,0.15,4,1,1,100
0,152,63,100242,hot,1,0.110037879,1,1800,25,99,,1800,0.15,4,1,1,100
0,153,63,100243,hot,1,0.379545455,1,1800,25,99,,1800,0.15,4,1,1,100
0,154,64,100161,hot,1,0.384469697,1,1800,25,99,,1800,0.15,4,1,1,100
0,155,65,100117,hot,1,0.614015152,1,1800,25,99,,1800,0.15,4,1,1,100
0,156,65,100655,hot,1,0.48655303,1,1800,25,99,,1800,0.15,4,1,1,100
0,157,66,100239,hot,1,0.020075758,1,1800,25,99,,1800,0.15,4,1,1,100
0,158,66,102554,hot,1,0.079734848,1,1800,25,99,,1800,0.15,4,1,1,100
0,159,67,100199,hot,1,0.146022727,1,1800,25,99,,1800,0.15,4,1,1,100
0,160,67,100645,hot,1,0.102083333,1,1800,25,99,,1800,0.15,4,1,1,100
0,161,68,100154,hot,1,0.267045455,1,1800,25,99,,1800,0.15,4,1,1,100
0,162,68,100652,hot,1,0.243939394,1,1800,25,99,,1800,0.15,4,1,1,100
0,163,68,100654,hot,1,0.270075758,1,1800,25,99,,1800,0.15,4,1,1,100
0,164,69,100646,hot,1,0.159090909,1,1800,25,99,,1800,0.15,4,1,1,100
0,165,69,100648,hot,1,0.513257576,1,1800,25,99,,1800,0.15,4,1,1,100
0,166,70,100663,hot,1,0.260984848,1,1800,25,99,,1800,0.15,4,1,1,100
0,167,71,100157,hot,1,0.519128788,1,1800,25,99,,1800,0.15,4,1,1,100
0,168,71,100160,hot,1,0.489962121,1,1800,25,99,,1800,0.15,4,1,1,100
0,169,72,100657,hot,1,0.378030303,1,1800,25,99,,1800,0.15,4,1,1,100
0,170,72,100699,hot,1,0.50719697,1,1800,25,99,,1800,0.15,4,1,1,100
0,171,73,100662,hot,1,1.219318182,1,1800,25,99,,1800,0.15,4,1,1,100
0,172,73,100665,hot,1,1.07594697,1,1800,25,99,,1800,0.15,4,1,1,100
0,173,73,103415,hot,1,1.378219697,1,1800,25,99,,1800,0.15,4,1,1,100
0,174,73,103978,hot,1,0.2875,1,1800,25,99,,1800,0.15,4,1,1,100
0,175,74,100057,hot,1,0.032386364,1,1800,25,99,,1800,0.15,4,1,1,100
0,176,74,100062,hot,1,0.0375,1,1800,25,99,,1800,0.15,4,1,1,100
0,177,75,100060,hot,1,0.047348485,1,1800,25,99,,1800,0.15,4,1,1,100
0,178,75,100061,hot,1,0.01969697,1,1800,25,99,,1800,0.15,4,1,1,100
0,179,76,100070,hot,1,0.129545455,1,1800,25,99,,1800,0.15,4,1,1,100
0,180,76,100072,hot,1,0.085984848,1,1800,25,99,,1800,0.15,4,1,1,100
0,181,76,100073,hot,1,0.056060606,1,1800,25,99,,1800,0.15,4,1,1,100
0,182,76,100080,hot,1,0.184848485,1,1800,25,99,,1800,0.15,4,1,1,100
0,183,77,100206,hot,1,0.054166667,1,1800,25,99,,1800,0.15,4,1,1,100
0,184,77,100575,hot,1,0.086931818,1,1800,25,99,,1800,0.15,4,1,1,100
0,185,77,100580,hot,1,0.124621212,1,1800,25,99,,1800,0.15,4,1,1,100
0,186,78,100205,hot,1,0.196590909,1,1800,25,99,,1800,0.15,4,1,1,100
0,187,78,100259,hot,1,0.173674242,1,1800,25,99,,1800,0.15,4,1,1,100
0,188,78,100571,hot,1,0.207765152,1,1800,25,99,,1800,0.15,4,1,1,100
0,189,79,100202,hot,1,0.161931818,1,1800,25,99,,1800,0.15,4,1,1,100
0,190,79,100597,hot,1,0.258712121,1,1800,25,99,,1800,0.15,4,1,1,100
0,191,80,100201,hot,1,0.175757576,1,1800,25,99,,1800,0.15,4,1,1,100
0,192,80,100256,hot,1,0.209659091,1,1800,25,99,,1800,0.15,4,1,1,100
0,193,80,100585,hot,1,0.25,1,1800,25,99,,1800,0.15,4,1,1,100
0,194,81,100257,hot,1,0.224810606,1,1800,25,99,,1800,0.15,4,1,1,100
0,195,81,100604,hot,1,0.140340909,1,1800,25,99,,1800,0.15,4,1,1,100
0,196,81,100675,hot,1,0.311742424,1,1800,25,99,,1800,0.15,4,1,1,100
0,197,82,100610,hot,1,0.164393939,1,1800,25,99,,1800,0.15,4,1,1,100
0,198,82,100613,hot,1,0.265719697,1,1800,25,99,,1800,0.15,4,1,1,100
0,199,82,100675,hot,1,0.196401515,1,1800,25,99,,1800,0.15,4,1,1,100
0,200,83,100603,hot,1,0.107765152,1,1800,25,99,,1800,0.15,4,1,1,100
0,201,84,100615,hot,1,0.116098485,1,1800,25,99,,1800,0.15,4,1,1,100
0,202,85,100619,hot,1,0.476515152,1,1800,25,99,,1800,0.15,4,1,1,100
0,203,85,100621,hot,1,0.483901515,1,1800,25,99,,1800,0.15,4,1,1,100
0,204,86,100620,hot,1,0.604356061,1,1800,25,99,,1800,0.15,4,1,1,100
0,205,86,100673,hot,1,0.410606061,1,1800,25,99,,1800,0.15,4,1,1,100
0,206,87,100639,hot,1,0.500568182,1,1800,25,99,,1800,0.15,4,1,1,100
0,207,87,100672,hot,1,0.352651515,1,1800,25,99,,1800,0.15,4,1,1,100
0,208,88,100638,hot,1,0.509469697,1,1800,25,99,,1800,0.15,4,1,1,100
0,209,88,100666,hot,1,0.494507576,1,1800,25,99,,1800,0.15,4,1,1,100
0,210,89,100627,hot,1,0.384469697,1,1800,25,99,,1800,0.15,4,1,1,100
0,211,89,100630,hot,1,0.382765152,1,1800,25,99,,1800,0.15,4,1,1,100
0,212,90,100644,hot,1,0.116856061,1,1800,25,99,,1800,0.15,4,1,1,100
0,213,91,100670,hot,1,0.563068182,1,1800,25,99,,1800,0.15,4,1,1,100
0,214,91,103983,hot,1,0.333712121,1,1800,25,99,,1800,0.15,4,1,1,100
0,215,92,100055,hot,1,0.044128788,1,1800,25,99,,1800,0.15,4,1,1,100
0,216,92,100062,hot,1,0.060416667,1,1800,25,99,,1800,0.15,4,1,1,100
0,217,92,100063,hot,1,0.033901515,1,1800,25,99,,1800,0.15,4,1,1,100
0,218,93,100073,hot,1,0.055492424,1,1800,25,99,,1800,0.15,4,1,1,100
0,219,93,100074,hot,1,0.032765152,1,1800,25,99,,1800,0.15,4,1,1,100
0,220,94,100074,hot,1,0.211363636,1,1800,25,99,,1800,0.15,4,1,1,100
0,221,94,100075,hot,1,0.143939394,1,1800,25,99,,1800,0.15,4,1,1,100
0,222,94,101839,hot,1,0.117045455,1,1800,25,99,,1800,0.15,4,1,1,100
0,223,94,101840,hot,1,0.162689394,1,1800,25,99,,1800,0.15,4,1,1,100
0,224,95,100570,hot,1,0.089204545,1,1800,25,99,,1800,0.15,4,1,1,100
0,225,95,101836,hot,1,0.212121212,1,1800,25,99,,1800,0.15,4,1,1,100
0,226,96,100573,hot,1,0.051704545,1,1800,25,99,,1800,0.15,4,1,1,100
0,227,96,101839,hot,1,0.21780303,1,1800,25,99,,1800,0.15,4,1,1,100
0,228,97,100078,hot,1,0.142613636,1,1800,25,99,,1800,0.15,4,1,1,100
0,229,97,100574,hot,1,0.048484848,1,1800,25,99,,1800,0.15,4,1,1,100
0,230,97,100575,hot,1,0.040719697,1,1800,25,99,,1800,0.15,4,1,1,100
0,231,97,100578,hot,1,0.127651515,1,1800,25,99,,1800,0.15,4,1,1,100
0,232,98,100586,hot,1,0.248295455,1,1800,25,99,,1800,0.15,4,1,1,100
0,233,98,100587,hot,1,0.433712121,1,1800,25,99,,1800,0.15,4,1,1,100
0,234,98,100590,hot,1,0.148674242,1,1800,25,99,,1800,0.15,4,1,1,100
0,235,99,100562,hot,1,0.221590909,1,1800,25,99,,1800,0.15,4,1,1,100
0,236,99,100605,hot,1,0.159090909,1,1800,25,99,,1800,0.15,4,1,1,100
0,237,99,100607,hot,1,0.083712121,1,1800,25,99,,1800,0.15,4,1,1,100
0,238,100,100263,hot,1,0.452462121,1,1800,25,99,,1800,0.15,4,1,1,100
0,239,100,100497,hot,1,0.565719697,1,1800,25,99,,1800,0.15,4,1,1,100
0,240,101,100556,hot,1,0.229356061,1,1800,25,99,,1800,0.15,4,1,1,100
0,241,101,100558,hot,1,0.223295455,1,1800,25,99,,1800,0.15,4,1,1,100
0,242,102,100543,hot,1,0.083333333,1,1800,25,99,,1800,0.15,4,1,1,100
0,243,102,100545,hot,1,0.25719697,1,1800,25,99,,1800,0.15,4,1,1,100
0,244,103,100553,hot,1,0.500189394,1,1800,25,99,,1800,0.15,4,1,1,100
0,245,103,100560,hot,1,0.518939394,1,1800,25,99,,1800,0.15,4,1,1,100
0,246,104,100552,hot,1,0.153598485,1,1800,25,99,,1800,0.15,4,1,1,100
0,247,105,100526,hot,1,0.747916667,1,1800,25,99,,1800,0.15,4,1,1,100
0,248,105,100535,hot,1,0.764204545,1,1800,25,99,,1800,0.15,4,1,1,100
0,249,105,100541,hot,1,0.763825758,1,1800,25,99,,1800,0.15,4,1,1,100
0,250,106,100540,hot,1,0.460416667,1,1800,25,99,,1800,0.15,4,1,1,100
0,251,106,100541,hot,1,0.452083333,1,1800,25,99,,1800,0.15,4,1,1,100
0,252,106,100546,hot,1,0.744507576,1,1800,25,99,,1800,0.15,4,1,1,100
0,253,107,100550,hot,1,1.508712121,1,1800,25,99,,1800,0.15,4,1,1,100
0,254,107,100624,hot,1,0.753977273,1,1800,25,99,,1800,0.15,4,1,1,100
0,255,108,101854,hot,1,0.048863636,1,1800,25,99,,1800,0.15,4,1,1,100
0,256,108,101858,hot,1,0.046969697,1,1800,25,99,,1800,0.15,4,1,1,100
0,257,109,100027,hot,1,0.043181818,1,1800,25,99,,1800,0.15,4,1,1,100
0,258,109,100038,hot,1,0.043560606,1,1800,25,99,,1800,0.15,4,1,1,100
0,259,109,100039,hot,1,0.040151515,1,1800,25,99,,1800,0.15,4,1,1,100
0,260,109,100041,hot,1,0.048674242,1,1800,25,99,,1800,0.15,4,1,1,100
0,261,110,100064,hot,1,0.098674242,1,1800,25,99,,1800,0.15,4,1,1,100
0,262,110,100192,hot,1,0.103977273,1,1800,25,99,,1800,0.15,4,1,1,100
0,263,110,100255,hot,1,0.073295455,1,1800,25,99,,1800,0.15,4,1,1,100
0,264,110,101842,hot,1,0.112689394,1,1800,25,99,,1800,0.15,4,1,1,100
0,265,111,100178,hot,1,0.159280303,1,1800,25,99,,1800,0.15,4,1,1,100
0,266,111,100179,hot,1,0.145643939,1,1800,25,99,,1800,0.15,4,1,1,100
0,267,111,101843,hot,1,0.142045455,1,1800,25,99,,1800,0.15,4,1,1,100
0,268,111,101846,hot,1,0.111174242,1,1800,25,99,,1800,0.15,4,1,1,100
0,269,112,101813,hot,1,0.127272727,1,1800,25,99,,1800,0.15,4,1,1,100
0,270,112,101819,hot,1,0.257575758,1,1800,25,99,,1800,0.15,4,1,1,100
0,271,112,101820,hot,1,0.252651515,1,1800,25,99,,1800,0.15,4,1,1,100
0,272,112,101822,hot,1,0.132954545,1,1800,25,99,,1800,0.15,4,1,1,100
0,273,113,101816,hot,1,0.11875,1,1800,25,99,,1800,0.15,4,1,1,100
0,274,113,101817,hot,1,0.027462121,1,1800,25,99,,1800,0.15,4,1,1,100
0,275,113,101827,hot,1,0.086931818,1,1800,25,99,,1800,0.15,4,1,1,100
0,276,114,100188,hot,1,0.179734848,1,1800,25,99,,1800,0.15,4,1,1,100
0,277,114,100189,hot,1,0.227083333,1,1800,25,99,,1800,0.15,4,1,1,100
0,278,114,100216,hot,1,0.173295455,1,1800,25,99,,1800,0.15,4,1,1,100
0,279,115,100187,hot,1,0.178787879,1,1800,25,99,,1800,0.15,4,1,1,100
0,280,115,100217,hot,1,0.256628788,1,1800,25,99,,1800,0.15,4,1,1,100
0,281,115,101829,hot,1,0.42594697,1,1800,25,99,,1800,0.15,4,1,1,100
0,282,115,101832,hot,1,0.248674242,1,1800,25,99,,1800,0.15,4,1,1,100
0,283,116,101832,hot,1,0.154734848,1,1800,25,99,,1800,0.15,4,1,1,100
0,284,116,101837,hot,1,0.439393939,1,1800,25,99,,1800,0.15,4,1,1,100
0,285,117,100740,hot,1,0.095643939,1,1800,25,99,,1800,0.15,4,1,1,100
0,286,118,100741,hot,1,0.220265152,1,1800,25,99,,1800,0.15,4,1,1,100
0,287,118,101829,hot,1,0.488825758,1,1800,25,99,,1800,0.15,4,1,1,100
0,288,118,104446,hot,1,0.450378788,1,1800,25,99,,1800,0.15,4,1,1,100
0,289,119,100193,hot,1,0.393181818,1,1800,25,99,,1800,0.15,4,1,1,100
0,290,119,100498,hot,1,0.136174242,1,1800,25,99,,1800,0.15,4,1,1,100
0,291,120,100563,hot,1,0.322348485,1,1800,25,99,,1800,0.15,4,1,1,100
0,292,120,100565,hot,1,0.248674242,1,1800,25,99,,1800,0.15,4,1,1,100
0,293,120,104447,hot,1,0.349431818,1,1800,25,99,,1800,0.15,4,1,1,100
0,294,121,100499,hot,1,0.573674242,1,1800,25,99,,1800,0.15,4,1,1,100
0,295,121,100671,hot,1,0.265719697,1,1800,25,99,,1800,0.15,4,1,1,100
0,296,122,100507,hot,1,0.278598485,1,1800,25,99,,1800,0.15,4,1,1,100
0,297,123,100308,hot,1,0.122537879,1,1800,25,99,,1800,0.15,4,1,1,100
0,298,123,100494,hot,1,0.53219697,1,1800,25,99,,1800,0.15,4,1,1,100
0,299,123,100526,hot,1,0.383712121,1,1800,25,99,,1800,0.15,4,1,1,100
0,300,124,100502,hot,1,0.659848485,1,1800,25,99,,1800,0.15,4,1,1,100
0,301,124,100510,hot,1,0.505681818,1,1800,25,99,,1800,0.15,4,1,1,100
0,302,124,100511,hot,1,0.479924242,1,1800,25,99,,1800,0.15,4,1,1,100
0,303,124,100514,hot,1,0.7875,1,1800,25,99,,1800,0.15,4,1,1,100
0,304,125,100504,hot,1,0.781060606,1,1800,25,99,,1800,0.15,4,1,1,100
0,305,125,100508,hot,1,0.517045455,1,1800,25,99,,1800,0.15,4,1,1,100
0,306,125,100509,hot,1,0.482954545,1,1800,25,99,,1800,0.15,4,1,1,100
0,307,125,100517,hot,1,0.787121212,1,1800,25,99,,1800,0.15,4,1,1,100
0,308,126,100309,hot,1,0.3625,1,1800,25,99,,1800,0.15,4,1,1,100
0,309,126,100495,hot,1,0.363257576,1,1800,25,99,,1800,0.15,4,1,1,100
