name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_PHF1,VDF_gamma1,VDF_mu1
Devonshire,1390,100135,100115,arterial,-1,178,1,1548,25,1,,427,1548,0.25,3,1,1,100
State,1391,100136,100134,arterial,-1,5386,1,1618,39,1,,8286,1618,0.25,3,1,1,100
Slabtown,1392,100136,100568,arterial,1,4631,1,1800,48,1,,5788,1800,0.25,3,1,1,100
State,1393,100136,103413,arterial,1,6548,1,1560,39,1,,10073,1560,0.25,3,1,1,100
Slabtown,1394,100136,104066,arterial,1,1712,1,1676,47,1,,2185,1676,0.25,3,1,1,100
Bluelick,1395,100137,100138,arterial,1,1651,1,1734,45,1,,2201,1734,0.25,3,1,1,100
Slabtown,1396,100137,100184,arterial,1,5308,1,1734,48,1,,6635,1734,0.25,3,1,1,100
Bluelick,1397,100137,100306,arterial,1,2270,1,1800,50,1,,2724,1800,0.25,3,1,1,100
Slabtown,1398,100137,100568,arterial,1,5806,1,1734,48,1,,7257,1734,0.25,3,1,1,100
Bluelick,1399,100138,100137,arterial,-1,1651,1,1734,47,1,,2107,1734,0.25,3,1,1,100
Bluelick,1400,100138,100139,arterial,1,1272,1,1734,45,1,,1696,1734,0.25,3,1,1,100
Ramp,1401,100138,102508,on-ramp,1,1634,1,1734,49,1,,2000,1734,0.15,4,1,1,100
Bluelick,1402,100139,100138,arterial,-1,1272,1,1734,45,1,,1696,1734,0.25,3,1,1,100
Bluelick,1403,100139,100140,arterial,1,3785,1,1734,47,1,,4831,1734,0.25,3,1,1,100
Ramp,1404,100139,102507,on-ramp,1,1389,1,2112,49,1,,1700,2112,0.15,4,1,1,100
Bluelick,1405,100140,100139,arterial,-1,3785,1,1734,47,1,,4831,1734,0.25,3,1,1,100
N Dixie,1406,100140,100145,arterial,1,5613,1,1676,45,1,,7484,1676,0.25,3,1,1,100
Bluelick,1407,100140,100146,arterial,1,3862,1,1734,43,1,,5388,1734,0.25,3,1,1,100
N Dixie,1408,100140,100182,arterial,1,5941,1,1734,48,1,,7426,1734,0.25,3,1,1,100
Thayer,1409,100141,100198,arterial,1,1830,1,1676,38,1,,2889,1676,0.25,3,1,1,100
State,1410,100141,103413,arterial,1,3986,1,1618,39,1,,6132,1618,0.25,3,1,1,100
Thayer,1411,100141,104009,arterial,1,2480,1,1618,37,1,,4021,1618,0.25,3,1,1,100
State,1412,100141,104240,arterial,1,3914,1,1502,35,1,,6709,1502,0.25,3,1,1,100
0,1413,100142,172,hot,-1,2314,1,1800,25,1,,5553,1800,0.15,4,1,1,100
Devonshire,1414,100142,100115,arterial,-1,198,1,1546,25,1,,475,1546,0.25,3,1,1,100
0,1415,100143,15,hot,-1,275,1,1800,25,1,,660,1800,0.15,4,1,1,100
McKibben,1416,100143,101981,arterial,1,186,1,1421,27,1,,413,1421,0.25,3,1,1,100
McKibben,1417,100143,101982,arterial,1,306,1,1421,27,1,,680,1421,0.25,3,1,1,100
0,1418,100144,34,hot,-1,863,1,1800,25,1,,2071,1800,0.15,4,1,1,100
McKibben,1419,100144,101980,arterial,1,175,1,1421,27,1,,388,1421,0.25,3,1,1,100
N DIxie,1420,100145,100140,arterial,-1,5613,1,1676,47,1,,7165,1676,0.25,3,1,1,100
Thayer,1421,100145,100196,arterial,1,2097,1,1800,40,1,,3145,1800,0.25,3,1,1,100
Thayer,1422,100145,100198,arterial,1,4594,1,1676,38,1,,7253,1676,0.25,3,1,1,100
N Dixie,1423,100145,104241,arterial,1,5277,1,1676,47,1,,6736,1676,0.25,3,1,1,100
Bluelick,1424,100146,100140,arterial,-1,3862,1,1734,43,1,,5388,1734,0.25,3,1,1,100
Bluelick,1425,100146,100147,arterial,1,5244,1,1560,44,1,,7150,1560,0.25,3,1,1,100
Thayer,1426,100146,100194,arterial,1,3142,1,1676,40,1,,4713,1676,0.25,3,1,1,100
Thayer,1427,100146,100196,arterial,1,1950,1,1734,38,1,,3078,1734,0.25,3,1,1,100
Bluelick,1428,100147,100146,arterial,-1,5244,1,1618,44,1,,7150,1618,0.25,3,1,1,100
Cool,1429,100147,100148,arterial,1,4151,1,1618,39,1,,6386,1618,0.25,3,1,1,100
BLUELICK RD,1430,100147,104220,arterial,1,3844,1,1502,42,1,,5491,1502,0.25,3,1,1,100
COOL RD,1431,100147,104221,arterial,1,7902,1,1560,39,1,,12156,1560,0.25,3,1,1,100
Cool,1432,100148,100147,arterial,-1,4151,1,1502,39,1,,6386,1502,0.25,3,1,1,100
Sandusky,1433,100148,100149,arterial,1,5823,1,1618,37,1,,9442,1618,0.25,3,1,1,100
Cool,1434,100148,100153,arterial,1,4932,1,1734,39,1,,7587,1734,0.25,3,1,1,100
Sandusky,1435,100148,104224,arterial,1,2580,1,1800,37,1,,4183,1800,0.25,3,1,1,100
Sandusky,1436,100149,100148,arterial,-1,5823,1,1560,37,1,,9442,1560,0.25,3,1,1,100
Sandusky,1437,100149,100150,arterial,1,4567,1,1676,44,1,,6227,1676,0.25,3,1,1,100
Thayer,1438,100149,100155,arterial,1,1141,1,1800,36,1,,1901,1800,0.25,3,1,1,100
Thayer,1439,100149,100194,arterial,1,3480,1,1800,38,1,,5494,1800,0.25,3,1,1,100
Sandusky,1440,100150,100149,arterial,-1,4567,1,1618,44,1,,6227,1618,0.25,3,1,1,100
Ada,1441,100150,100151,arterial,1,3840,1,1676,48,1,,4800,1676,0.25,3,1,1,100
Ada,1442,100150,100152,arterial,1,1615,1,1676,47,1,,2061,1676,0.25,3,1,1,100
Ada,1443,100151,100150,arterial,-1,3840,1,1618,48,1,,4800,1618,0.25,3,1,1,100
Ada,1444,100151,100153,arterial,1,5262,1,1618,48,1,,6577,1618,0.25,3,1,1,100
Thayer,1445,100151,100155,arterial,1,1461,1,1676,36,1,,2435,1676,0.25,3,1,1,100
Thayer,1446,100151,100190,arterial,1,4656,1,1800,34,1,,8216,1800,0.25,3,1,1,100
0,1447,100152,52,hot,-1,4547,1,1800,25,1,,10912,1800,0.15,4,1,1,100
Ada,1448,100152,100125,arterial,-1,2694,1,1676,47,1,,3439,1676,0.25,3,1,1,100
Ada,1449,100152,100150,arterial,-1,1615,1,1734,47,1,,2061,1734,0.25,3,1,1,100
Cool,1450,100153,100148,arterial,-1,4932,1,1618,39,1,,7587,1618,0.25,3,1,1,100
Ada,1451,100153,100151,arterial,-1,5262,1,1734,48,1,,6577,1734,0.25,3,1,1,100
Ada,1452,100153,103985,arterial,1,2526,1,1734,48,1,,3157,1734,0.25,3,1,1,100
Cool,1453,100153,104057,arterial,1,3374,1,1800,37,1,,5471,1800,0.25,3,1,1,100
0,1454,100154,68,hot,-1,1410,1,1800,25,1,,3384,1800,0.15,4,1,1,100
Harding,1455,100154,100115,highway,-1,558,2,3096,38,1,,881,3096,0.15,4,1,1,100
Harding,1456,100154,100116,highway,-1,726,1,1676,40,1,,1089,1676,0.15,4,1,1,100
0,1457,100155,51,hot,-1,1414,1,1800,25,1,,3393,1800,0.15,4,1,1,100
Thayer,1458,100155,100149,arterial,-1,1141,1,1676,36,1,,1901,1676,0.25,3,1,1,100
Thayer,1459,100155,100151,arterial,-1,1461,1,1734,36,1,,2435,1734,0.25,3,1,1,100
Reservoir,1460,100156,100119,arterial,-1,5280,1,1734,46,1,,6886,1734,0.25,3,1,1,100
Thayer,1461,100156,100160,arterial,1,1024,1,1734,36,1,,1706,1734,0.25,3,1,1,100
Thayer,1462,100156,100190,arterial,1,1907,1,1734,36,1,,3178,1734,0.25,3,1,1,100
Reservoir,1463,100156,100191,arterial,1,2153,1,1618,44,1,,2935,1618,0.25,3,1,1,100
0,1464,100157,71,hot,-1,2741,1,1800,25,1,,6578,1800,0.15,4,1,1,100
0,1465,100157,356,hot,-1,5364,1,1800,25,1,,12873,1800,0.15,4,1,1,100
Cool,1466,100157,100158,arterial,1,1656,1,1560,35,1,,2838,1560,0.25,3,1,1,100
Cool,1467,100157,100164,arterial,1,3656,1,1560,35,1,,6267,1560,0.25,3,1,1,100
Cool,1468,100158,100157,arterial,-1,1656,1,1618,35,1,,2838,1618,0.25,3,1,1,100
Reservoir,1469,100158,100191,arterial,1,3122,1,1800,44,1,,4257,1800,0.25,3,1,1,100
Reservoir,1470,100158,103984,arterial,1,2578,1,1618,44,1,,3515,1618,0.25,3,1,1,100
Cool,1471,100158,104057,arterial,1,3391,1,1800,35,1,,5813,1800,0.25,3,1,1,100
Mumaugh,1472,100159,100118,arterial,-1,283,1,1734,27,1,,628,1734,0.25,3,1,1,100
0,1473,100160,71,hot,-1,2587,1,1800,25,1,,6208,1800,0.15,4,1,1,100
Thayer,1474,100160,100156,arterial,-1,1024,1,1734,36,1,,1706,1734,0.25,3,1,1,100
Thayer,1475,100160,100162,arterial,1,4287,1,1734,34,1,,7565,1734,0.25,3,1,1,100
0,1476,100161,64,hot,-1,2030,1,1800,25,1,,4872,1800,0.15,4,1,1,100
0,1477,100161,392,hot,-1,1732,1,1800,25,1,,4156,1800,0.15,4,1,1,100
Mumaugh,1478,100161,100118,arterial,-1,2096,1,1548,40,1,,3144,1548,0.25,3,1,1,100
Mumaugh,1479,100161,100119,arterial,-1,3206,1,1734,41,1,,4691,1734,0.25,3,1,1,100
Harding,1480,100162,100117,highway,-1,4356,1,1734,55,1,,4752,1734,0.15,4,1,1,100
Thayer,1481,100162,100160,arterial,-1,4287,1,1800,34,1,,7565,1800,0.25,3,1,1,100
Harding,1482,100162,100164,highway,1,5283,1,1734,55,1,,5763,1734,0.15,4,1,1,100
Thayer,1483,100162,100657,arterial,1,5204,1,1618,35,1,,8921,1618,0.25,3,1,1,100
0,1484,100163,181,hot,-1,394,1,1800,25,1,,945,1800,0.15,4,1,1,100
Brice,1485,100163,101881,highway,1,128,1,1734,27,1,,284,1734,0.15,4,1,1,100
Cool,1486,100164,100157,arterial,-1,3656,1,1800,35,1,,6267,1800,0.25,3,1,1,100
Harding,1487,100164,100162,highway,-1,5283,1,1618,55,1,,5763,1618,0.15,4,1,1,100
Cool,1488,100164,100658,arterial,1,5270,1,1618,37,1,,8545,1618,0.25,3,1,1,100
Harding,1489,100164,104140,highway,1,2597,1,1734,55,1,,2833,1734,0.15,4,1,1,100
0,1490,100165,184,hot,-1,389,1,1800,25,1,,933,1800,0.15,4,1,1,100
High,1491,100165,101870,arterial,1,114,1,1497,28,1,,244,1497,0.25,3,1,1,100
0,1492,100166,45,hot,-1,2516,1,1800,25,1,,6038,1800,0.15,4,1,1,100
Slabtown,1493,100166,100124,arterial,-1,2804,1,1618,46,1,,3657,1618,0.25,3,1,1,100
Slabtown,1494,100166,100181,arterial,1,764,1,1734,46,1,,996,1734,0.25,3,1,1,100
0,1495,100167,161,hot,-1,6126,1,1800,25,1,,14702,1800,0.15,4,1,1,100
Piquad,1496,100167,100708,arterial,1,1840,1,1421,36,1,,3066,1421,0.25,3,1,1,100
Piquad,1497,100167,100716,arterial,1,2710,1,1676,48,1,,3387,1676,0.25,3,1,1,100
Jameson,1498,100168,100170,highway,1,1328,2,3314,41,1,,1943,3314,0.15,4,1,1,100
Rice,1499,100168,100237,arterial,1,286,1,1676,26,1,,660,1676,0.25,3,1,1,100
Rice,1500,100168,101865,arterial,1,466,1,1734,27,1,,1035,1734,0.25,3,1,1,100
Jameson,1501,100168,101877,highway,1,1659,2,3468,40,1,,2488,3468,0.15,4,1,1,100
Ramp,1502,100169,100170,highway,1,894,1,1421,27,1,,1986,1421,0.15,4,1,1,100
Grand,1503,100169,101886,arterial,1,1102,1,1734,29,1,,2280,1734,0.25,3,1,1,100
Grand,1504,100169,101894,arterial,1,1332,1,1421,28,1,,2854,1421,0.25,3,1,1,100
Jameson,1505,100170,100168,highway,-1,1328,2,3314,41,1,,1943,3314,0.15,4,1,1,100
Elida,1506,100170,100171,highway,1,748,2,3314,36,1,,1246,3314,0.15,4,1,1,100
Elida,1507,100171,100170,highway,-1,748,2,3314,36,1,,1246,3314,0.15,4,1,1,100
Elida,1508,100171,100173,highway,1,850,2,3314,40,1,,1275,3314,0.15,4,1,1,100
Cole,1509,100171,101885,arterial,1,328,1,1734,27,1,,728,1734,0.25,3,1,1,100
Cole,1510,100171,101896,arterial,1,668,1,1734,35,1,,1145,1734,0.25,3,1,1,100
0,1511,100172,22,hot,-1,1347,1,1800,25,1,,3232,1800,0.15,4,1,1,100
Elizabeth,1512,100172,101974,arterial,1,225,1,1421,28,1,,482,1421,0.25,3,1,1,100
Elida,1513,100173,100171,highway,-1,850,2,3314,40,1,,1275,3314,0.15,4,1,1,100
Elida,1514,100173,101793,highway,1,3127,2,3314,39,1,,4810,3314,0.15,4,1,1,100
Grand,1515,100173,101885,arterial,1,988,1,1734,29,1,,2044,1734,0.25,3,1,1,100
Grand,1516,100174,101977,arterial,1,229,1,1734,27,1,,508,1734,0.25,3,1,1,100
0,1517,100175,41,hot,-1,461,1,1800,25,1,,1106,1800,0.15,4,1,1,100
Elm,1518,100175,100740,highway,1,359,1,1676,36,1,,598,1676,0.15,4,1,1,100
Elm,1519,100175,100741,highway,1,903,1,1800,34,1,,1593,1800,0.15,4,1,1,100
Driveway,1520,100176,100232,arterial,1,484,1,1734,27,1,,1075,1734,0.25,3,1,1,100
Hartzler,1521,100176,100233,arterial,1,195,1,1734,27,1,,433,1734,0.25,3,1,1,100
Elida,1522,100176,100234,highway,1,1034,2,3468,45,1,,1378,3468,0.15,4,1,1,100
Elida,1523,100176,101757,highway,1,2672,2,3314,45,1,,3562,3314,0.15,4,1,1,100
Edgewood,1524,100177,100203,arterial,1,2877,1,1800,27,1,,6393,1800,0.25,3,1,1,100
Edgewood,1525,100177,100305,arterial,1,233,1,1676,29,1,,482,1676,0.25,3,1,1,100
Cable,1526,100177,101788,arterial,1,329,2,3468,44,1,,448,3468,0.25,3,1,1,100
Cable,1527,100177,101789,highway,1,940,2,3468,42,1,,1342,3468,0.15,4,1,1,100
0,1528,100178,111,hot,-1,841,1,1800,25,1,,2018,1800,0.15,4,1,1,100
Metcalf,1529,100178,101841,highway,1,802,1,1734,27,1,,1782,1734,0.15,4,1,1,100
Metcalf,1530,100178,101842,highway,1,63,1,1800,29,1,,130,1800,0.15,4,1,1,100
0,1531,100179,111,hot,-1,769,1,1800,25,1,,1845,1800,0.15,4,1,1,100
North Shore,1532,100179,101834,arterial,1,748,1,1676,26,1,,1726,1676,0.25,3,1,1,100
North Shore,1533,100179,101841,arterial,1,849,1,1734,24,1,,2122,1734,0.25,3,1,1,100
Roush,1534,100180,100120,arterial,-1,3346,1,1734,39,1,,5147,1734,0.25,3,1,1,100
Roush,1535,100180,100123,arterial,-1,902,1,1676,39,1,,1387,1676,0.25,3,1,1,100
Slabtown,1536,100181,100166,arterial,-1,764,1,1734,46,1,,996,1734,0.25,3,1,1,100
N Dixie,1537,100181,100182,arterial,1,3843,1,1800,48,1,,4803,1800,0.25,3,1,1,100
Slabtown,1538,100181,100185,arterial,1,1071,1,1734,46,1,,1396,1734,0.25,3,1,1,100
N Dixie,1539,100181,102545,arterial,1,5449,1,1734,46,1,,7107,1734,0.25,3,1,1,100
0,1540,100182,45,hot,-1,3560,1,1800,25,1,,8544,1800,0.15,4,1,1,100
N Dixie,1541,100182,100140,arterial,-1,5941,1,1734,46,1,,7749,1734,0.25,3,1,1,100
N Dixie,1542,100182,100181,arterial,-1,3843,1,1734,48,1,,4803,1734,0.25,3,1,1,100
0,1543,100183,44,hot,-1,817,1,1800,25,1,,1960,1800,0.15,4,1,1,100
Bible,1544,100183,100129,arterial,-1,4085,1,1734,38,1,,6450,1734,0.25,3,1,1,100
Bible,1545,100183,100184,arterial,1,1278,1,1676,42,1,,1825,1676,0.25,3,1,1,100
Slabtown,1546,100184,100137,arterial,-1,5308,1,1734,48,1,,6635,1734,0.25,3,1,1,100
Bible,1547,100184,100183,arterial,-1,1278,1,1734,42,1,,1825,1734,0.25,3,1,1,100
Slabtown,1548,100184,100185,arterial,1,751,1,1800,48,1,,938,1800,0.25,3,1,1,100
0,1549,100185,44,hot,-1,832,1,1800,25,1,,1996,1800,0.15,4,1,1,100
Slabtown,1550,100185,100181,arterial,-1,1071,1,1734,46,1,,1396,1734,0.25,3,1,1,100
Slabtown,1551,100185,100184,arterial,-1,751,1,1676,48,1,,938,1676,0.25,3,1,1,100
0,1552,100186,440,hot,-1,1014,1,1800,25,1,,2433,1800,0.15,4,1,1,100
Schooler,1553,100186,103422,arterial,1,3194,1,1618,46,1,,4166,1618,0.25,3,1,1,100
0,1554,100187,115,hot,-1,944,1,1800,25,1,,2265,1800,0.15,4,1,1,100
Glenwood,1555,100187,101824,arterial,1,312,1,1734,25,1,,748,1734,0.25,3,1,1,100
0,1556,100188,114,hot,-1,949,1,1800,25,1,,2277,1800,0.15,4,1,1,100
Cole,1557,100188,101849,arterial,1,207,1,1734,28,1,,443,1734,0.25,3,1,1,100
0,1558,100189,114,hot,-1,1199,1,1800,25,1,,2877,1800,0.15,4,1,1,100
Jameson,1559,100189,101848,highway,1,250,1,1421,27,1,,555,1421,0.15,4,1,1,100
0,1560,100190,378,hot,-1,835,1,1800,25,1,,2004,1800,0.15,4,1,1,100
Thayer,1561,100190,100151,arterial,-1,4656,1,1734,36,1,,7760,1734,0.25,3,1,1,100
Thayer,1562,100190,100156,arterial,-1,1907,1,1734,34,1,,3365,1734,0.25,3,1,1,100
0,1563,100191,378,hot,-1,2349,1,1800,25,1,,5637,1800,0.15,4,1,1,100
Reservoir,1564,100191,100156,arterial,-1,2153,1,1734,44,1,,2935,1734,0.25,3,1,1,100
Reservoir,1565,100191,100158,arterial,-1,3122,1,1618,44,1,,4257,1618,0.25,3,1,1,100
0,1566,100192,110,hot,-1,549,1,1800,25,1,,1317,1800,0.15,4,1,1,100
North Shore,1567,100192,100250,arterial,1,369,1,1734,23,1,,962,1734,0.25,3,1,1,100
North Shore,1568,100192,101841,arterial,1,905,1,1676,24,1,,2262,1676,0.25,3,1,1,100
0,1569,100193,119,hot,-1,2076,1,1800,25,1,,4982,1800,0.15,4,1,1,100
Western,1570,100193,100566,arterial,1,896,1,1734,34,1,,1581,1734,0.25,3,1,1,100
0,1571,100194,50,hot,-1,1059,1,1800,25,1,,2541,1800,0.15,4,1,1,100
Thayer,1572,100194,100146,arterial,-1,3142,1,1676,40,1,,4713,1676,0.25,3,1,1,100
Thayer,1573,100194,100149,arterial,-1,3480,1,1676,38,1,,5494,1676,0.25,3,1,1,100
0,1574,100195,164,hot,-1,1480,1,1800,25,1,,3552,1800,0.15,4,1,1,100
Cole,1575,100195,101897,arterial,1,1915,1,1657,37,1,,3105,1657,0.25,3,1,1,100
Cole,1576,100195,101903,arterial,1,2021,1,1734,37,1,,3277,1734,0.25,3,1,1,100
0,1577,100196,49,hot,-1,1411,1,1800,25,1,,3386,1800,0.15,4,1,1,100
Thayer,1578,100196,100145,arterial,-1,2097,1,1676,40,1,,3145,1676,0.25,3,1,1,100
Thayer,1579,100196,100146,arterial,-1,1950,1,1676,38,1,,3078,1676,0.25,3,1,1,100
0,1580,100197,100307,arterial,1,170,1,1602,26,1,,392,1602,0.25,3,1,1,100
0,1581,100198,48,hot,-1,1938,1,1800,25,1,,4651,1800,0.15,4,1,1,100
Thayer,1582,100198,100141,arterial,-1,1830,1,1502,38,1,,2889,1502,0.25,3,1,1,100
Thayer,1583,100198,100145,arterial,-1,4594,1,1676,38,1,,7253,1676,0.25,3,1,1,100
0,1584,100199,67,hot,-1,771,1,1800,25,1,,1850,1800,0.15,4,1,1,100
Driveway,1585,100199,100127,arterial,-1,172,1,1734,27,1,,382,1734,0.25,3,1,1,100
0,1586,100200,393,hot,-1,4158,1,1800,25,1,,9979,1800,0.15,4,1,1,100
S Dixie,1587,100200,100547,highway,1,1409,1,1734,43,1,,1966,1734,0.15,4,1,1,100
S Dixie,1588,100200,100551,highway,1,1432,1,1734,43,1,,1998,1734,0.15,4,1,1,100
0,1589,100201,80,hot,-1,928,1,1800,25,1,,2227,1800,0.15,4,1,1,100
Catalpa,1590,100201,100584,arterial,1,369,1,1548,28,1,,790,1548,0.25,3,1,1,100
0,1591,100202,79,hot,-1,855,1,1800,25,1,,2052,1800,0.15,4,1,1,100
Catalpa,1592,100202,100584,arterial,1,456,1,1279,28,1,,977,1279,0.25,3,1,1,100
0,1593,100203,146,hot,-1,1587,1,1800,25,1,,3808,1800,0.15,4,1,1,100
0,1594,100203,198,hot,-1,1885,1,1800,25,1,,4524,1800,0.15,4,1,1,100
0,1595,100203,389,hot,-1,2171,1,1800,25,1,,5210,1800,0.15,4,1,1,100
Edgewood,1596,100203,100177,arterial,-1,2877,1,1657,27,1,,6393,1657,0.25,3,1,1,100
Edgewood,1597,100203,101903,arterial,1,2660,1,1734,27,1,,5911,1734,0.25,3,1,1,100
Pine,1598,100204,100082,highway,-1,708,1,1734,35,1,,1213,1734,0.15,4,1,1,100
Franklin,1599,100204,100205,arterial,1,362,1,1800,27,1,,804,1800,0.25,3,1,1,100
Franklin,1600,100204,100576,arterial,1,695,1,1734,27,1,,1544,1734,0.25,3,1,1,100
Pine,1601,100204,100582,highway,1,720,1,1734,37,1,,1167,1734,0.15,4,1,1,100
0,1602,100205,78,hot,-1,1038,1,1800,25,1,,2491,1800,0.15,4,1,1,100
Franklin,1603,100205,100204,arterial,-1,362,1,1734,27,1,,804,1734,0.25,3,1,1,100
0,1604,100206,77,hot,-1,286,1,1800,25,1,,686,1800,0.15,4,1,1,100
Franklin,1605,100206,100576,arterial,1,214,1,1548,27,1,,475,1548,0.25,3,1,1,100
0,1606,100207,23,hot,-1,761,1,1800,25,1,,1826,1800,0.15,4,1,1,100
O Connor,1607,100207,101972,arterial,1,248,1,1734,25,1,,595,1734,0.25,3,1,1,100
0,1608,100208,22,hot,-1,841,1,1800,25,1,,2018,1800,0.15,4,1,1,100
O Connor,1609,100208,101972,arterial,1,199,1,1421,25,1,,477,1421,0.25,3,1,1,100
0,1610,100209,143,hot,-1,1172,1,1800,25,1,,2812,1800,0.15,4,1,1,100
Cornell,1611,100209,101801,arterial,1,441,1,1548,25,1,,1058,1548,0.25,3,1,1,100
0,1612,100210,140,hot,-1,1213,1,1800,25,1,,2911,1800,0.15,4,1,1,100
Cornell,1613,100210,101801,arterial,1,383,1,1436,25,1,,919,1436,0.25,3,1,1,100
Jefferson,1614,100211,100212,arterial,1,296,1,1800,27,1,,657,1800,0.25,3,1,1,100
Findlay,1615,100211,101965,highway,1,1267,1,1618,36,1,,2111,1618,0.15,4,1,1,100
Jefferson,1616,100211,101966,arterial,1,455,1,1734,25,1,,1092,1734,0.25,3,1,1,100
Findlay,1617,100211,101978,highway,1,395,1,1734,36,1,,658,1734,0.15,4,1,1,100
0,1618,100212,34,hot,-1,427,1,1800,25,1,,1024,1800,0.15,4,1,1,100
Jefferson,1619,100212,100211,arterial,-1,296,1,1618,27,1,,657,1618,0.25,3,1,1,100
0,1620,100213,37,hot,-1,939,1,1800,25,1,,2253,1800,0.15,4,1,1,100
Jefferson,1621,100213,101966,arterial,1,475,1,1734,25,1,,1140,1734,0.25,3,1,1,100
0,1622,100214,39,hot,-1,3196,1,1800,25,1,,7670,1800,0.15,4,1,1,100
Neubrecht,1623,100214,100219,arterial,1,202,1,1548,34,1,,356,1548,0.25,3,1,1,100
Driveway,1624,100215,100219,arterial,1,127,1,1602,36,1,,211,1602,0.25,3,1,1,100
0,1625,100216,114,hot,-1,915,1,1800,25,1,,2196,1800,0.15,4,1,1,100
Lakewood,1626,100216,101828,arterial,1,477,1,1548,27,1,,1060,1548,0.25,3,1,1,100
0,1627,100217,115,hot,-1,1355,1,1800,25,1,,3252,1800,0.15,4,1,1,100
Lakewood,1628,100217,101828,arterial,1,364,1,1734,27,1,,808,1734,0.25,3,1,1,100
0,1629,100218,59,hot,-1,289,1,1800,25,1,,693,1800,0.15,4,1,1,100
Shawnee,1630,100218,100108,arterial,-1,338,1,1676,25,1,,811,1676,0.25,3,1,1,100
Neubrecht,1631,100219,100214,arterial,-1,202,1,1618,34,1,,356,1618,0.25,3,1,1,100
Driveway,1632,100219,100215,arterial,-1,127,1,1734,36,1,,211,1734,0.25,3,1,1,100
0,1633,100219,101953,highway,1,151,2,3468,34,1,,266,3468,0.15,4,1,1,100
Findlay,1634,100219,101962,highway,1,1670,2,3204,40,1,,2505,3204,0.15,4,1,1,100
0,1635,100220,39,hot,-1,3538,1,1800,25,1,,8491,1800,0.15,4,1,1,100
Bible,1636,100220,100129,arterial,-1,2606,1,1676,42,1,,3722,1676,0.25,3,1,1,100
Bible,1637,100220,101934,arterial,1,1212,1,1734,44,1,,1652,1734,0.25,3,1,1,100
0,1638,100221,171,hot,-1,318,1,1800,25,1,,763,1800,0.15,4,1,1,100
Shawnee,1639,100221,100108,arterial,-1,245,1,1548,25,1,,588,1548,0.25,3,1,1,100
Bellefontaine,1640,100222,100108,highway,-1,1450,1,1548,37,1,,2351,1548,0.15,4,1,1,100
Bellefontaine,1641,100222,100109,highway,-1,1143,1,1657,35,1,,1959,1657,0.15,4,1,1,100
Dana,1642,100222,100223,arterial,1,585,1,1800,25,1,,1404,1800,0.25,3,1,1,100
Dana,1643,100222,100224,arterial,1,185,1,1618,25,1,,444,1618,0.25,3,1,1,100
0,1644,100223,59,hot,-1,1133,1,1800,25,1,,2719,1800,0.15,4,1,1,100
0,1645,100223,169,hot,-1,600,1,1800,25,1,,1440,1800,0.15,4,1,1,100
Dana,1646,100223,100222,arterial,-1,585,1,1618,25,1,,1404,1618,0.25,3,1,1,100
0,1647,100224,170,hot,-1,332,1,1800,25,1,,796,1800,0.15,4,1,1,100
Dana,1648,100224,100222,arterial,-1,185,1,1548,25,1,,444,1548,0.25,3,1,1,100
Pioneer,1649,100225,100227,arterial,1,868,1,1734,33,1,,1578,1734,0.25,3,1,1,100
Elida,1650,100225,101765,highway,1,1594,2,3092,42,1,,2277,3092,0.15,4,1,1,100
Elida,1651,100225,101767,highway,1,1178,2,2842,42,1,,1682,2842,0.15,4,1,1,100
0,1652,100226,154,hot,-1,4178,1,1800,25,1,,10027,1800,0.15,4,1,1,100
Dutch Hollow,1653,100226,100704,arterial,1,2060,1,1800,39,1,,3169,1800,0.25,3,1,1,100
Dutch Hollow,1654,100226,100711,arterial,1,1872,1,1618,25,1,,4492,1618,0.25,3,1,1,100
0,1655,100227,156,hot,-1,731,1,1800,25,1,,1754,1800,0.15,4,1,1,100
Pioneer,1656,100227,100225,arterial,-1,868,1,1734,33,1,,1578,1734,0.25,3,1,1,100
Pioneer,1657,100227,101772,arterial,1,1166,1,1676,33,1,,2120,1676,0.25,3,1,1,100
0,1658,100228,154,hot,-1,3554,1,1800,25,1,,8529,1800,0.15,4,1,1,100
Gomer,1659,100228,101774,arterial,1,3701,1,1734,45,1,,4934,1734,0.25,3,1,1,100
Gomer,1660,100228,101775,arterial,1,2693,1,1800,46,1,,3512,1800,0.25,3,1,1,100
0,1661,100229,154,hot,-1,2449,1,1800,25,1,,5877,1800,0.15,4,1,1,100
Pioneer,1662,100229,101772,arterial,1,793,1,1548,33,1,,1441,1548,0.25,3,1,1,100
0,1663,100230,202,hot,-1,246,1,1800,25,1,,590,1800,0.15,4,1,1,100
Driveway,1664,100230,101757,arterial,1,200,1,1548,27,1,,444,1548,0.25,3,1,1,100
0,1665,100231,145,hot,-1,1209,1,1800,25,1,,2901,1800,0.15,4,1,1,100
Driveway,1666,100231,101757,arterial,1,384,1,1548,27,1,,853,1548,0.25,3,1,1,100
0,1667,100232,18,hot,-1,693,1,1800,25,1,,1663,1800,0.15,4,1,1,100
Driveway,1668,100232,100176,arterial,-1,484,1,1548,27,1,,1075,1548,0.25,3,1,1,100
